CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER
22660,"Fort Collins-Loveland, CO Metro Area",2015,333577,22
22660,"Fort Collins-Loveland, CO Metro Area",2016,339993,22
22660,"Fort Collins-Loveland, CO Metro Area",2017,343976,22
22660,"Fort Collins-Loveland, CO Metro Area",2018,348567.25,22
23060,"Fort Wayne, IN Metro Area",2002,363240.4844,22
23060,"Fort Wayne, IN Metro Area",2003,374103.0625,22
23060,"Fort Wayne, IN Metro Area",2004,385150.75,22
23060,"Fort Wayne, IN Metro Area",2005,395458,22
23060,"Fort Wayne, IN Metro Area",2006,408727,22
23060,"Fort Wayne, IN Metro Area",2007,410149,22
23060,"Fort Wayne, IN Metro Area",2008,410247,22
23060,"Fort Wayne, IN Metro Area",2009,415969,22
23060,"Fort Wayne, IN Metro Area",2010,415013,22
23060,"Fort Wayne, IN Metro Area",2011,418148,22
23060,"Fort Wayne, IN Metro Area",2012,421406,22
23060,"Fort Wayne, IN Metro Area",2013,424122,22
23060,"Fort Wayne, IN Metro Area",2014,427183,22
23060,"Fort Wayne, IN Metro Area",2015,429820,22
23060,"Fort Wayne, IN Metro Area",2016,431802,22
23060,"Fort Wayne, IN Metro Area",2017,434617,22
23060,"Fort Wayne, IN Metro Area",2018,437223.75,22
23420,"Fresno, CA Metro Area",2002,776678,21
23420,"Fresno, CA Metro Area",2003,804364,21
23420,"Fresno, CA Metro Area",2004,832444,21
23420,"Fresno, CA Metro Area",2005,858948,21
23420,"Fresno, CA Metro Area",2006,891756,21
23420,"Fresno, CA Metro Area",2007,899348,21
23420,"Fresno, CA Metro Area",2008,909153,21
23420,"Fresno, CA Metro Area",2009,915267,21
23420,"Fresno, CA Metro Area",2010,933248,21
23420,"Fresno, CA Metro Area",2011,942904,21
23420,"Fresno, CA Metro Area",2012,947895,21
23420,"Fresno, CA Metro Area",2013,955272,21
23420,"Fresno, CA Metro Area",2014,965974,21
23420,"Fresno, CA Metro Area",2015,974861,21
23420,"Fresno, CA Metro Area",2016,979915,21
23420,"Fresno, CA Metro Area",2017,989255,21
23420,"Fresno, CA Metro Area",2018,997523.5,21
23540,"Gainesville, FL Metro Area",2004,206574.75,22
23540,"Gainesville, FL Metro Area",2005,224719,22
23540,"Gainesville, FL Metro Area",2006,244754,22
23540,"Gainesville, FL Metro Area",2007,257226,22
23540,"Gainesville, FL Metro Area",2008,255393,22
23540,"Gainesville, FL Metro Area",2009,259587,22
23540,"Gainesville, FL Metro Area",2010,266321,22
23540,"Gainesville, FL Metro Area",2011,265246,22
23540,"Gainesville, FL Metro Area",2012,268698,22
23540,"Gainesville, FL Metro Area",2013,273232,22
23540,"Gainesville, FL Metro Area",2014,272994,22
23540,"Gainesville, FL Metro Area",2015,276881,22
23540,"Gainesville, FL Metro Area",2016,281796,22
23540,"Gainesville, FL Metro Area",2017,285374,22
23540,"Gainesville, FL Metro Area",2018,289286.25,22
24340,"Grand Rapids-Wyoming, MI Metro Area",2002,694705.75,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2003,713671,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2004,732956,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2005,750962,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2006,774084,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2007,776742,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2008,776833,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2009,778009,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2010,774540,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2011,779604,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2012,785352,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2013,1016603,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2014,1027703,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2015,1038583,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2016,1047099,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2017,1059113,21
24340,"Grand Rapids-Wyoming, MI Metro Area",2018,1070252.5,21
24500,"Great Falls, MT Metro Area",2002,71393.82813,22
24500,"Great Falls, MT Metro Area",2003,73411.6875,22
24500,"Great Falls, MT Metro Area",2004,75422.25,22
24500,"Great Falls, MT Metro Area",2005,77462,22
24500,"Great Falls, MT Metro Area",2006,79385,22
24500,"Great Falls, MT Metro Area",2007,81775,22
24500,"Great Falls, MT Metro Area",2008,82026,22
24500,"Great Falls, MT Metro Area",2009,82178,22
24500,"Great Falls, MT Metro Area",2010,81519,22
24500,"Great Falls, MT Metro Area",2011,81837,22
24500,"Great Falls, MT Metro Area",2012,81723,22
24500,"Great Falls, MT Metro Area",2013,82384,22
24500,"Great Falls, MT Metro Area",2014,82344,22
24500,"Great Falls, MT Metro Area",2015,82278,22
24500,"Great Falls, MT Metro Area",2016,81755,22
24500,"Great Falls, MT Metro Area",2017,81654,22
24500,"Great Falls, MT Metro Area",2018,81447.5,22
24580,"Green Bay, WI Metro Area",2006,299003,22
24580,"Green Bay, WI Metro Area",2007,301131,22
24580,"Green Bay, WI Metro Area",2008,302935,22
24580,"Green Bay, WI Metro Area",2009,304783,22
24580,"Green Bay, WI Metro Area",2010,306730,22
24580,"Green Bay, WI Metro Area",2011,309469,22
24580,"Green Bay, WI Metro Area",2012,311098,22
24580,"Green Bay, WI Metro Area",2013,312409,22
24580,"Green Bay, WI Metro Area",2014,314531,22
24580,"Green Bay, WI Metro Area",2015,316519,22
24580,"Green Bay, WI Metro Area",2016,318236,22
24580,"Green Bay, WI Metro Area",2017,320050,22
24580,"Green Bay, WI Metro Area",2018,321839.75,22
24660,"Greensboro-High Point, NC Metro Area",2002,584916.6875,22
24660,"Greensboro-High Point, NC Metro Area",2003,609418.25,22
24660,"Greensboro-High Point, NC Metro Area",2004,634143,22
24660,"Greensboro-High Point, NC Metro Area",2005,657975,22
24660,"Greensboro-High Point, NC Metro Area",2006,685378,22
24660,"Greensboro-High Point, NC Metro Area",2007,698497,22
24660,"Greensboro-High Point, NC Metro Area",2008,705684,22
24660,"Greensboro-High Point, NC Metro Area",2009,714765,22
24660,"Greensboro-High Point, NC Metro Area",2010,725282,22
24660,"Greensboro-High Point, NC Metro Area",2011,730966,22
24660,"Greensboro-High Point, NC Metro Area",2012,736065,22
24660,"Greensboro-High Point, NC Metro Area",2013,741065,22
24660,"Greensboro-High Point, NC Metro Area",2014,746593,22
24660,"Greensboro-High Point, NC Metro Area",2015,752157,22
24660,"Greensboro-High Point, NC Metro Area",2016,756139,22
24660,"Greensboro-High Point, NC Metro Area",2017,761184,22
24660,"Greensboro-High Point, NC Metro Area",2018,765963.25,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2003,516219.625,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2004,543991.5,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2005,570538,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2006,601986,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2007,613828,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2008,624715,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2009,639617,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2010,638576,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2011,647401,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2012,653498,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2013,850965,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2014,862463,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2015,874869,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2016,884975,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2017,895923,22
24860,"Greenville-Mauldin-Easley, SC Metro Area",2018,906660.5,22
25060,"Gulfport-Biloxi, MS Metro Area",2002,278658.9844,22
25060,"Gulfport-Biloxi, MS Metro Area",2003,267141.0625,22
25060,"Gulfport-Biloxi, MS Metro Area",2004,255271.75,22
25060,"Gulfport-Biloxi, MS Metro Area",2005,244808,22
25060,"Gulfport-Biloxi, MS Metro Area",2006,228722,22
25060,"Gulfport-Biloxi, MS Metro Area",2007,235125,22
25060,"Gulfport-Biloxi, MS Metro Area",2008,235763,22
25060,"Gulfport-Biloxi, MS Metro Area",2009,243780,22
25060,"Gulfport-Biloxi, MS Metro Area",2010,250196,22
25060,"Gulfport-Biloxi, MS Metro Area",2011,250611,22
25060,"Gulfport-Biloxi, MS Metro Area",2012,257312,22
25060,"Gulfport-Biloxi, MS Metro Area",2013,382516,22
25060,"Gulfport-Biloxi, MS Metro Area",2014,386144,22
25060,"Gulfport-Biloxi, MS Metro Area",2015,389255,22
25060,"Gulfport-Biloxi, MS Metro Area",2016,391266,22
25060,"Gulfport-Biloxi, MS Metro Area",2017,394232,22
25060,"Gulfport-Biloxi, MS Metro Area",2018,396959.25,22
25260,"Hanford-Corcoran, CA Metro Area",2006,146153,22
25260,"Hanford-Corcoran, CA Metro Area",2007,148875,22
25260,"Hanford-Corcoran, CA Metro Area",2008,149518,22
25260,"Hanford-Corcoran, CA Metro Area",2009,148764,22
25260,"Hanford-Corcoran, CA Metro Area",2010,153174,22
25260,"Hanford-Corcoran, CA Metro Area",2011,153765,22
25260,"Hanford-Corcoran, CA Metro Area",2012,151364,22
25260,"Hanford-Corcoran, CA Metro Area",2013,150960,22
25260,"Hanford-Corcoran, CA Metro Area",2014,150269,22
25260,"Hanford-Corcoran, CA Metro Area",2015,150965,22
25260,"Hanford-Corcoran, CA Metro Area",2016,149785,22
25260,"Hanford-Corcoran, CA Metro Area",2017,150101,22
25260,"Hanford-Corcoran, CA Metro Area",2018,150043,22
25420,"Harrisburg-Carlisle, PA Metro Area",2002,439065.125,21
25420,"Harrisburg-Carlisle, PA Metro Area",2003,459719.5,21
25420,"Harrisburg-Carlisle, PA Metro Area",2004,480710,21
25420,"Harrisburg-Carlisle, PA Metro Area",2005,500356,21
25420,"Harrisburg-Carlisle, PA Metro Area",2006,525380,21
25420,"Harrisburg-Carlisle, PA Metro Area",2007,528892,21
25420,"Harrisburg-Carlisle, PA Metro Area",2008,531108,21
25420,"Harrisburg-Carlisle, PA Metro Area",2009,536919,21
25420,"Harrisburg-Carlisle, PA Metro Area",2010,550076,21
25420,"Harrisburg-Carlisle, PA Metro Area",2011,552911,21
25420,"Harrisburg-Carlisle, PA Metro Area",2012,553980,21
25420,"Harrisburg-Carlisle, PA Metro Area",2013,557711,21
25420,"Harrisburg-Carlisle, PA Metro Area",2014,560849,21
25420,"Harrisburg-Carlisle, PA Metro Area",2015,565006,21
25420,"Harrisburg-Carlisle, PA Metro Area",2016,568033,21
25420,"Harrisburg-Carlisle, PA Metro Area",2017,571903,21
25420,"Harrisburg-Carlisle, PA Metro Area",2018,575562.25,21
25500,"Harrisonburg, VA Metro Area",2006,113449,22
25500,"Harrisonburg, VA Metro Area",2007,117563,22
25500,"Harrisonburg, VA Metro Area",2008,118409,22
25500,"Harrisonburg, VA Metro Area",2009,120271,22
25500,"Harrisonburg, VA Metro Area",2010,125454,22
25500,"Harrisonburg, VA Metro Area",2011,126562,22
25500,"Harrisonburg, VA Metro Area",2012,128372,22
25500,"Harrisonburg, VA Metro Area",2013,129136,22
25500,"Harrisonburg, VA Metro Area",2014,130649,22
25500,"Harrisonburg, VA Metro Area",2015,131131,22
25500,"Harrisonburg, VA Metro Area",2016,132822,22
25500,"Harrisonburg, VA Metro Area",2017,134442,22
25500,"Harrisonburg, VA Metro Area",2018,136079.75,22
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2002,1025663.156,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2003,1064384.375,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2004,1103859.5,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2005,1140319,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2006,1188841,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2007,1189113,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2008,1190512,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2009,1195998,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2010,1212956,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2011,1213255,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2012,1214400,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2013,1215211,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2014,1214295,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2015,1211324,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2016,1206836,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2017,1210259,21
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2018,1211704.25,21
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2009,365364,22
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2010,365397,22
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2011,364567,22
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2012,363627,22
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2013,363572,22
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2014,362896,22
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2015,362510,22
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2016,364187,22
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2017,366534,22
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2018,368713.5,22
26100,"Holland-Grand Haven, MI Metro Area",2002,214372.9531,22
26100,"Holland-Grand Haven, MI Metro Area",2003,224722.1875,22
26100,"Holland-Grand Haven, MI Metro Area",2004,235244.25,22
26100,"Holland-Grand Haven, MI Metro Area",2005,245075,22
26100,"Holland-Grand Haven, MI Metro Area",2006,257671,22
26100,"Holland-Grand Haven, MI Metro Area",2007,259206,22
26100,"Holland-Grand Haven, MI Metro Area",2008,260364,22
26100,"Holland-Grand Haven, MI Metro Area",2009,261957,22
26100,"Holland-Grand Haven, MI Metro Area",2010,264055,22
26100,"Holland-Grand Haven, MI Metro Area",2011,266300,22
26100,"Holland-Grand Haven, MI Metro Area",2012,269099,22
26100,"Holland-Grand Haven, MI Metro Area",2013,,22
26100,"Holland-Grand Haven, MI Metro Area",2014,,22
26100,"Holland-Grand Haven, MI Metro Area",2015,,22
26100,"Holland-Grand Haven, MI Metro Area",2016,,22
26100,"Holland-Grand Haven, MI Metro Area",2017,,22
26100,"Holland-Grand Haven, MI Metro Area",2018,0,22
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2002,4315184.891,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2003,4610663.438,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2004,4910228.25,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2005,5193448,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2006,5542048,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2007,5629127,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2008,5722952,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2009,5865086,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2010,5977092,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2011,6086895,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2012,6204161,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2013,6313158,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2014,6490180,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2015,6656946,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2016,6772470,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2017,6892427,20
26420,"Houston-Sugar Land-Baytown, TX Metro Area",2018,7011275.75,20
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2002,265182.0938,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2003,269921.625,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2004,274782.5,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2005,279158,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2006,285475,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2007,284026,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2008,284234,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2009,285624,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2010,287611,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2011,287599,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2012,286603,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2013,364101,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2014,363325,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2015,361580,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2016,359588,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2017,356474,22
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2018,353640.5,22
26620,"Huntsville, AL Metro Area",2005,358646,22
26620,"Huntsville, AL Metro Area",2006,376753,22
26620,"Huntsville, AL Metro Area",2007,386632,22
26620,"Huntsville, AL Metro Area",2008,395645,22
26620,"Huntsville, AL Metro Area",2009,406316,22
26620,"Huntsville, AL Metro Area",2010,419181,22
26620,"Huntsville, AL Metro Area",2011,425480,22
26620,"Huntsville, AL Metro Area",2012,430734,22
26620,"Huntsville, AL Metro Area",2013,435737,22
26620,"Huntsville, AL Metro Area",2014,441086,22
26620,"Huntsville, AL Metro Area",2015,444752,22
26620,"Huntsville, AL Metro Area",2016,449720,22
26620,"Huntsville, AL Metro Area",2017,455448,22
26620,"Huntsville, AL Metro Area",2018,460986,22
26900,"Indianapolis-Carmel, IN Metro Area",2002,1447339.469,21
26900,"Indianapolis-Carmel, IN Metro Area",2003,1501470.125,21
26900,"Indianapolis-Carmel, IN Metro Area",2004,1556101.5,21
26900,"Indianapolis-Carmel, IN Metro Area",2005,1608730,21
26900,"Indianapolis-Carmel, IN Metro Area",2006,1669370,21
26900,"Indianapolis-Carmel, IN Metro Area",2007,1697964,21
26900,"Indianapolis-Carmel, IN Metro Area",2008,1715128,21
26900,"Indianapolis-Carmel, IN Metro Area",2009,1744680,21
26900,"Indianapolis-Carmel, IN Metro Area",2010,1759229,21
26900,"Indianapolis-Carmel, IN Metro Area",2011,1777684,21
26900,"Indianapolis-Carmel, IN Metro Area",2012,1798786,21
26900,"Indianapolis-Carmel, IN Metro Area",2013,1953613,21
26900,"Indianapolis-Carmel, IN Metro Area",2014,1972241,21
26900,"Indianapolis-Carmel, IN Metro Area",2015,1988152,21
26900,"Indianapolis-Carmel, IN Metro Area",2016,2001737,21
26900,"Indianapolis-Carmel, IN Metro Area",2017,2027059,21
26900,"Indianapolis-Carmel, IN Metro Area",2018,2049446.75,21
26980,"Iowa City, IA Metro Area",2002,102413.3125,22
26980,"Iowa City, IA Metro Area",2003,111608.75,22
26980,"Iowa City, IA Metro Area",2004,120838,22
26980,"Iowa City, IA Metro Area",2005,129932,22
26980,"Iowa City, IA Metro Area",2006,139567,22
26980,"Iowa City, IA Metro Area",2007,147038,22
26980,"Iowa City, IA Metro Area",2008,149437,22
26980,"Iowa City, IA Metro Area",2009,152263,22
26980,"Iowa City, IA Metro Area",2010,152918,22
26980,"Iowa City, IA Metro Area",2011,154893,22
26980,"Iowa City, IA Metro Area",2012,158231,22
26980,"Iowa City, IA Metro Area",2013,161170,22
26980,"Iowa City, IA Metro Area",2014,164357,22
26980,"Iowa City, IA Metro Area",2015,166498,22
26980,"Iowa City, IA Metro Area",2016,168828,22
26980,"Iowa City, IA Metro Area",2017,171491,22
26980,"Iowa City, IA Metro Area",2018,174070.75,22
27060,"Ithaca, NY Metro Area",2007,101055,22
27060,"Ithaca, NY Metro Area",2008,101136,22
27060,"Ithaca, NY Metro Area",2009,101779,22
27060,"Ithaca, NY Metro Area",2010,101620,22
27060,"Ithaca, NY Metro Area",2011,101723,22
27060,"Ithaca, NY Metro Area",2012,102554,22
27060,"Ithaca, NY Metro Area",2013,103617,22
27060,"Ithaca, NY Metro Area",2014,104691,22
27060,"Ithaca, NY Metro Area",2015,104926,22
27060,"Ithaca, NY Metro Area",2016,104871,22
27060,"Ithaca, NY Metro Area",2017,104802,22
27060,"Ithaca, NY Metro Area",2018,104736.5,22
27100,"Jackson, MI Metro Area",2004,144992.5,22
27100,"Jackson, MI Metro Area",2005,152954,22
27100,"Jackson, MI Metro Area",2006,163851,22
27100,"Jackson, MI Metro Area",2007,163006,22
27100,"Jackson, MI Metro Area",2008,160180,22
27100,"Jackson, MI Metro Area",2009,159828,22
