CBSAFP,YearPlaceI,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon,,NAME
19100,2017TX00196,Dallas,TX,"Dallas, TX",2017,201712,2,Fairpark B-cycle,3,"Ofo, Spin, Vbikes",0,-,All bikes,32.776663999999900,-96.796987999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2016TX00196,Dallas,TX,"Dallas, TX",2016,201612,2,Fairpark B-cycle,0,-,0,-,Docked only,32.776663999999900,-96.796987999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2015TX00196,Dallas,TX,"Dallas, TX",2015,201512,2,Fairpark B-cycle,0,-,0,-,Docked only,32.776663999999900,-96.796987999999900,,"Dallas-Fort Worth-Arlington, TX"
22660,2017CO0043,Fort Collins,CO,"Fort Collins, CO",2017,201712,20,Fort Collins Bike Share,0,-,0,-,Docked only,40.585259999999900,-105.084423000000000,,"Fort Collins, CO"
22660,2016CO0043,Fort Collins,CO,"Fort Collins, CO",2016,201612,20,Fort Collins Bike Share,0,-,0,-,Docked only,40.585259999999900,-105.084423000000000,,"Fort Collins, CO"
23060,2017IN0085,Fort Wayne,IN,"Fort Wayne, IN",2017,201712,6,Fort Wayne,0,-,0,-,Docked only,41.079273000000000,-85.139351000000000,,"Fort Wayne, IN"
23060,2016IN0085,Fort Wayne,IN,"Fort Wayne, IN",2016,201612,6,Fort Wayne,0,-,0,-,Docked only,41.079273000000000,-85.139351000000000,,"Fort Wayne, IN"
19100,2019TX00199,Fort Worth,TX,"Fort Worth, TX",2019,201912,46,Fort Worth B-cycle,1,Vbikes,0,-,All bikes,32.755488000000000,-97.330765999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2018TX00199,Fort Worth,TX,"Fort Worth, TX",2018,201812,46,Fort Worth B-cycle,1,Vbikes,0,-,All bikes,32.755488000000000,-97.330765999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2017TX00199,Fort Worth,TX,"Fort Worth, TX",2017,201712,46,Fort Worth B-cycle,1,Vbikes,0,-,All bikes,32.755488000000000,-97.330765999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2016TX00199,Fort Worth,TX,"Fort Worth, TX",2016,201612,46,Fort Worth B-cycle,0,-,0,-,Docked only,32.755488000000000,-97.330765999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2015TX00199,Fort Worth,TX,"Fort Worth, TX",2015,201512,35,Fort Worth B-cycle,0,-,0,-,Docked only,32.755488000000000,-97.330765999999900,,"Dallas-Fort Worth-Arlington, TX"
23540,2017FL0051,Gainesville,FL,"Gainesville, FL",2017,201712,4,Gainesville,0,-,0,-,Docked only,29.651634000000000,-82.324826000000000,,"Gainesville, FL"
23540,2016FL0051,Gainesville,FL,"Gainesville, FL",2016,201612,4,Gainesville,0,-,0,-,Docked only,29.651634000000000,-82.324826000000000,,"Gainesville, FL"
22020,2019ND00144,Fargo,ND,"Fargo, ND",2019,201912,11,Great Rides,0,-,0,-,Docked only,46.877186000000000,-96.789803000000000,,"Fargo, ND-MN"
22020,2018ND00144,Fargo,ND,"Fargo, ND",2018,201812,11,Great Rides,0,-,0,-,Docked only,46.877186000000000,-96.789803000000000,,"Fargo, ND-MN"
22020,2017ND00144,Fargo,ND,"Fargo, ND",2017,201712,11,Great Rides,0,-,0,-,Docked only,46.877186000000000,-96.789803000000000,,"Fargo, ND-MN"
22020,2016ND00144,Fargo,ND,"Fargo, ND",2016,201612,11,Great Rides,0,-,0,-,Docked only,46.877186000000000,-96.789803000000000,,"Fargo, ND-MN"
22020,2015ND00144,Fargo,ND,"Fargo, ND",2015,201512,11,Great Rides,0,-,0,-,Docked only,46.877186000000000,-96.789803000000000,,"Fargo, ND-MN"
41620,2018UT00210,Salt Lake City,UT,"Salt Lake City, UT",2018,201812,34,GreenBikes,0,-,1,Lime,Docked and scooters,40.760778999999900,-111.891047000000000,,"Salt Lake City, UT"
41620,2019UT00210,Salt Lake City,UT,"Salt Lake City, UT",2019,201912,34,GreenBikes,0,-,2,"Bird, Lime",Docked and scooters,40.760778999999900,-111.891047000000000,,"Salt Lake City, UT"
41620,2017UT00210,Salt Lake City,UT,"Salt Lake City, UT",2017,201712,33,GreenBikes,0,-,0,-,Docked only,40.760778999999900,-111.891047000000000,,"Salt Lake City, UT"
41620,2016UT00210,Salt Lake City,UT,"Salt Lake City, UT",2016,201612,33,GreenBikes,0,-,0,-,Docked only,40.760778999999900,-111.891047000000000,,"Salt Lake City, UT"
41620,2015UT00210,Salt Lake City,UT,"Salt Lake City, UT",2015,201512,19,GreenBikes,0,-,0,-,Docked only,40.760778999999900,-111.891047000000000,,"Salt Lake City, UT"
15540,2019VT00223,Burlington,VT,"Burlington, VT",2019,201912,16,Greenride,0,-,0,-,Docked only,44.475883000000000,-73.212072000000000,,"Burlington-South Burlington, VT"
15540,2018VT00223,Burlington,VT,"Burlington, VT",2018,201812,16,Greenride,0,-,0,-,Docked only,44.475883000000000,-73.212072000000000,,"Burlington-South Burlington, VT"
24860,2017SC00185,Greenville,SC,"Greenville, SC",2017,201712,10,Greenville B-cycle,0,-,0,-,Docked only,34.852618000000000,-82.394009999999900,,"Greenville-Anderson-Mauldin, SC"
24860,2019SC00185,Greenville,SC,"Greenville, SC",2019,201912,9,Greenville B-cycle,0,-,0,-,Docked only,34.852618000000000,-82.394009999999900,,"Greenville-Anderson-Mauldin, SC"
24860,2018SC00185,Greenville,SC,"Greenville, SC",2018,201812,9,Greenville B-cycle,0,-,0,-,Docked only,34.852618000000000,-82.394009999999900,,"Greenville-Anderson-Mauldin, SC"
24860,2016SC00185,Greenville,SC,"Greenville, SC",2016,201612,9,Greenville B-cycle,0,-,0,-,Docked only,34.852618000000000,-82.394009999999900,,"Greenville-Anderson-Mauldin, SC"
24860,2015SC00185,Greenville,SC,"Greenville, SC",2015,201512,8,Greenville B-cycle,0,-,0,-,Docked only,34.852618000000000,-82.394009999999900,,"Greenville-Anderson-Mauldin, SC"
38060,2017AZ006,Phoenix,AZ,"Phoenix, AZ",2017,201712,113,Grid,0,-,0,-,Docked only,33.448377000000000,-112.074037000000000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2019AZ006,Phoenix,AZ,"Phoenix, AZ",2019,201912,112,Grid,0,-,0,-,Docked only,33.448377000000000,-112.074037000000000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2018AZ006,Phoenix,AZ,"Phoenix, AZ",2018,201812,112,Grid,0,-,0,-,Docked only,33.448377000000000,-112.074037000000000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2016AZ006,Phoenix,AZ,"Phoenix, AZ",2016,201612,96,Grid,0,-,0,-,Docked only,33.448377000000000,-112.074037000000000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2015AZ006,Phoenix,AZ,"Phoenix, AZ",2015,201512,62,Grid,0,-,0,-,Docked only,33.448377000000000,-112.074037000000000,,"Phoenix-Mesa-Scottsdale, AZ"
25420,2019PA00180,Harrisburg,PA,"Harrisburg, PA",2019,201912,11,Harrisburg,0,-,0,-,Docked only,40.273190999999900,-76.886701000000000,,"Harrisburg-Carlisle, PA"
25420,2018PA00180,Harrisburg,PA,"Harrisburg, PA",2018,201812,11,Harrisburg,0,-,0,-,Docked only,40.273190999999900,-76.886701000000000,,"Harrisburg-Carlisle, PA"
25420,2017PA00180,Harrisburg,PA,"Harrisburg, PA",2017,201712,11,Harrisburg,0,-,0,-,Docked only,40.273190999999900,-76.886701000000000,,"Harrisburg-Carlisle, PA"
46520,2017HI0072,Honolulu,HI,"Honolulu, HI",2017,201712,99,Hawaii Bikibike,1,LimeBike,0,-,All bikes,21.306944000000000,-157.858332999999000,,"Urban Honolulu, HI"
46520,2019HI0072,Honolulu,HI,"Honolulu, HI",2019,201912,136,Hawaii Bikibike,0,-,0,-,Docked only,21.306944000000000,-157.858332999999000,,"Urban Honolulu, HI"
46520,2018HI0072,Honolulu,HI,"Honolulu, HI",2018,201812,136,Hawaii Bikibike,0,-,0,-,Docked only,21.306944000000000,-157.858332999999000,,"Urban Honolulu, HI"
38300,2019PA00182,Pittsburgh,PA,"Pittsburgh, PA",2019,201912,110,Healthy Ride,0,-,0,-,Docked only,40.440624999999900,-79.995885999999900,,"Pittsburgh, PA"
38300,2018PA00182,Pittsburgh,PA,"Pittsburgh, PA",2018,201812,110,Healthy Ride,0,-,0,-,Docked only,40.440624999999900,-79.995885999999900,,"Pittsburgh, PA"
38300,2017PA00182,Pittsburgh,PA,"Pittsburgh, PA",2017,201712,50,Healthy Ride,0,-,0,-,Docked only,40.440624999999900,-79.995885999999900,,"Pittsburgh, PA"
38300,2016PA00182,Pittsburgh,PA,"Pittsburgh, PA",2016,201612,50,Healthy Ride,0,-,0,-,Docked only,40.440624999999900,-79.995885999999900,,"Pittsburgh, PA"
38300,2015PA00182,Pittsburgh,PA,"Pittsburgh, PA",2015,201512,49,Healthy Ride,0,-,0,-,Docked only,40.440624999999900,-79.995885999999900,,"Pittsburgh, PA"
36540,2019NE00146,Omaha,NE,"Omaha, NE",2019,201912,69,Heartland B-cycle,0,-,0,-,Docked only,41.252363000000000,-95.997988000000000,,"Omaha-Council Bluffs, NE-IA"
36540,2018NE00146,Omaha,NE,"Omaha, NE",2018,201812,69,Heartland B-cycle,0,-,0,-,Docked only,41.252363000000000,-95.997988000000000,,"Omaha-Council Bluffs, NE-IA"
36540,2017NE00146,Omaha,NE,"Omaha, NE",2017,201712,35,Heartland B-cycle,0,-,0,-,Docked only,41.252363000000000,-95.997988000000000,,"Omaha-Council Bluffs, NE-IA"
36540,2016NE00146,Omaha,NE,"Omaha, NE",2016,201612,35,Heartland B-cycle,0,-,0,-,Docked only,41.252363000000000,-95.997988000000000,,"Omaha-Council Bluffs, NE-IA"
36540,2015NE00146,Omaha,NE,"Omaha, NE",2015,201512,31,Heartland B-cycle,0,-,0,-,Docked only,41.252363000000000,-95.997988000000000,,"Omaha-Council Bluffs, NE-IA"
16700,2019SC00184,Charleston,SC,"Charleston, SC",2019,201912,31,Holy Spokes,0,-,0,-,Docked only,32.776474999999900,-79.931050999999900,,"Charleston-North Charleston, SC"
16700,2018SC00184,Charleston,SC,"Charleston, SC",2018,201812,31,Holy Spokes,0,-,0,-,Docked only,32.776474999999900,-79.931050999999900,,"Charleston-North Charleston, SC"
16700,2017SC00184,Charleston,SC,"Charleston, SC",2017,201712,30,Holy Spokes,0,-,0,-,Docked only,32.776474999999900,-79.931050999999900,,"Charleston-North Charleston, SC"
26420,2019TX00201,Houston,TX,"Houston, TX",2019,201912,88,Houston B-cycle,0,-,0,-,Docked only,29.760427000000000,-95.369803000000000,,"Houston-The Woodlands-Sugar Land, TX"
26420,2018TX00201,Houston,TX,"Houston, TX",2018,201812,88,Houston B-cycle,0,-,0,-,Docked only,29.760427000000000,-95.369803000000000,,"Houston-The Woodlands-Sugar Land, TX"
26420,2017TX00201,Houston,TX,"Houston, TX",2017,201712,60,Houston B-cycle,0,-,0,-,Docked only,29.760427000000000,-95.369803000000000,,"Houston-The Woodlands-Sugar Land, TX"
26420,2016TX00201,Houston,TX,"Houston, TX",2016,201612,43,Houston B-cycle,0,-,0,-,Docked only,29.760427000000000,-95.369803000000000,,"Houston-The Woodlands-Sugar Land, TX"
26420,2015TX00201,Houston,TX,"Houston, TX",2015,201512,29,Houston B-cycle,0,-,0,-,Docked only,29.760427000000000,-95.369803000000000,,"Houston-The Woodlands-Sugar Land, TX"
14460,2017MA0098,Boston,MA,"Boston, MA",2017,201712,195,Hubway,0,-,0,-,Docked only,42.360083000000000,-71.058880000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2016MA0098,Boston,MA,"Boston, MA",2016,201612,188,Hubway,0,-,0,-,Docked only,42.360083000000000,-71.058880000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA0098,Boston,MA,"Boston, MA",2015,201512,140,Hubway,0,-,0,-,Docked only,42.360083000000000,-71.058880000000000,,"Boston-Cambridge-Newton, MA-NH"
35620,2019NJ00149,Hoboken,NJ,"Hoboken, NJ",2019,201912,67,Hudson Bike Share,0,-,1,Lime,Docked and scooters,40.743991000000000,-74.032363000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2018NJ00149,Hoboken,NJ,"Hoboken, NJ",2018,201812,67,Hudson Bike Share,0,-,0,-,Docked only,40.743991000000000,-74.032363000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2017NJ00149,Hoboken,NJ,"Hoboken, NJ",2017,201712,67,Hudson Bike Share,0,-,0,-,Docked only,40.743991000000000,-74.032363000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2016NJ00149,Hoboken,NJ,"Hoboken, NJ",2016,201612,31,Hudson Bike Share,0,-,0,-,Docked only,40.743991000000000,-74.032363000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2015NJ00149,Hoboken,NJ,"Hoboken, NJ",2015,201512,28,Hudson Bike Share,0,-,0,-,Docked only,40.743991000000000,-74.032363000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
26620,2019AL002,Huntsville,AL,"Huntsville, AL",2019,201912,11,Huntsville,0,-,0,-,Docked only,34.730369000000000,-86.586104000000000,,"Huntsville, AL"
26620,2018AL002,Huntsville,AL,"Huntsville, AL",2018,201812,11,Huntsville,0,-,0,-,Docked only,34.730369000000000,-86.586104000000000,,"Huntsville, AL"
26620,2017AL002,Huntsville,AL,"Huntsville, AL",2017,201712,8,Huntsville,0,-,0,-,Docked only,34.730369000000000,-86.586104000000000,,"Huntsville, AL"
37980,2019PA00181,Philadelphia,PA,"Philadelphia, PA",2019,201912,133,Inde'go,0,-,0,-,Docked only,39.952584000000000,-75.165222000000000,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
37980,2018PA00181,Philadelphia,PA,"Philadelphia, PA",2018,201812,133,Inde'go,0,-,0,-,Docked only,39.952584000000000,-75.165222000000000,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
37980,2017PA00181,Philadelphia,PA,"Philadelphia, PA",2017,201712,122,Inde'go,0,-,0,-,Docked only,39.952584000000000,-75.165222000000000,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
37980,2016PA00181,Philadelphia,PA,"Philadelphia, PA",2016,201612,117,Inde'go,0,-,0,-,Docked only,39.952584000000000,-75.165222000000000,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
37980,2015PA00181,Philadelphia,PA,"Philadelphia, PA",2015,201512,71,Inde'go,0,-,0,-,Docked only,39.952584000000000,-75.165222000000000,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
26900,2019IN0087,Indianapolis,IN,"Indianapolis, IN",2019,201912,29,Indiana Pacers Bikeshare,0,-,1,Lime,Docked and scooters,39.768402999999900,-86.158068000000000,,"Indianapolis-Carmel-Anderson, IN"
26900,2018IN0087,Indianapolis,IN,"Indianapolis, IN",2018,201812,29,Indiana Pacers Bikeshare,0,-,2,"Bird, Lime",Docked and scooters,39.768402999999900,-86.158068000000000,,"Indianapolis-Carmel-Anderson, IN"
26900,2017IN0087,Indianapolis,IN,"Indianapolis, IN",2017,201712,29,Indiana Pacers Bikeshare,0,-,0,-,Docked only,39.768402999999900,-86.158068000000000,,"Indianapolis-Carmel-Anderson, IN"
26900,2016IN0087,Indianapolis,IN,"Indianapolis, IN",2016,201612,29,Indiana Pacers Bikeshare,0,-,0,-,Docked only,39.768402999999900,-86.158068000000000,,"Indianapolis-Carmel-Anderson, IN"
26900,2015IN0087,Indianapolis,IN,"Indianapolis, IN",2015,201512,26,Indiana Pacers Bikeshare,0,-,0,-,Docked only,39.768402999999900,-86.158068000000000,,"Indianapolis-Carmel-Anderson, IN"
28580,2019FL0053,Key West,FL,"Key West, FL",2019,201912,3,Instabike,0,-,0,-,Docked only,24.559722000000000,-81.783610999999900,,"Key West, FL"
28580,2018FL0053,Key West,FL,"Key West, FL",2018,201812,3,Instabike,0,-,0,-,Docked only,24.559722000000000,-81.783610999999900,,"Key West, FL"
28580,2017FL0053,Key West,FL,"Key West, FL",2017,201712,3,Instabike,0,-,0,-,Docked only,24.559722000000000,-81.783610999999900,,"Key West, FL"
28580,2016FL0053,Key West,FL,"Key West, FL",2016,201612,1,Instabike,0,-,0,-,Docked only,24.559722000000000,-81.783610999999900,,"Key West, FL"
28580,2015FL0053,Key West,FL,"Key West, FL",2015,201512,1,Instabike,0,-,0,-,Docked only,24.559722000000000,-81.783610999999900,,"Key West, FL"
36740,2015FL0061,Orlando,FL,"Orlando, FL",2015,201512,38,Juice,0,-,0,-,Docked only,28.538336000000000,-81.379237000000000,,"Orlando-Kissimmee-Sanford, FL"
36740,2018FL0061,Orlando,FL,"Orlando, FL",2018,201812,37,Juice,0,-,0,-,Docked only,28.538336000000000,-81.379237000000000,,"Orlando-Kissimmee-Sanford, FL"
36740,2017FL0061,Orlando,FL,"Orlando, FL",2017,201712,37,Juice,0,-,0,-,Docked only,28.538336000000000,-81.379237000000000,,"Orlando-Kissimmee-Sanford, FL"
36740,2016FL0061,Orlando,FL,"Orlando, FL",2016,201612,37,Juice,0,-,0,-,Docked only,28.538336000000000,-81.379237000000000,,"Orlando-Kissimmee-Sanford, FL"
41460,2019KS0089,Salina,KS,"Salina, KS",2019,201912,16,KANcycle,0,-,0,-,Docked only,38.840280999999900,-97.611424000000000,,"Salina, KS"
28140,2018MO00137,Kansas City,MO,"Kansas City, MO",2018,201812,41,Kansas City B-cycle,0,-,2,"Bird, Lime",Docked and scooters,39.099727000000000,-94.578567000000000,,"Kansas City, MO-KS"
28140,2019MO00137,Kansas City,MO,"Kansas City, MO",2019,201912,41,Kansas City B-cycle,0,-,1,Bird,Docked and scooters,39.099727000000000,-94.578567000000000,,"Kansas City, MO-KS"
28140,2017MO00137,Kansas City,MO,"Kansas City, MO",2017,201712,42,Kansas City B-cycle,0,-,0,-,Docked only,39.099727000000000,-94.578567000000000,,"Kansas City, MO-KS"
28140,2016MO00137,Kansas City,MO,"Kansas City, MO",2016,201612,33,Kansas City B-cycle,0,-,0,-,Docked only,39.099727000000000,-94.578567000000000,,"Kansas City, MO-KS"
28140,2015MO00137,Kansas City,MO,"Kansas City, MO",2015,201512,30,Kansas City B-cycle,0,-,0,-,Docked only,39.099727000000000,-94.578567000000000,,"Kansas City, MO-KS"
19380,2019OH00167,Dayton,OH,"Dayton, OH",2019,201912,27,Link Dayton B-cycle,0,-,0,-,Docked only,39.758947999999900,-84.191607000000000,,"Dayton, OH"
19380,2018OH00167,Dayton,OH,"Dayton, OH",2018,201812,27,Link Dayton B-cycle,0,-,0,-,Docked only,39.758947999999900,-84.191607000000000,,"Dayton, OH"
19380,2017OH00167,Dayton,OH,"Dayton, OH",2017,201712,27,Link Dayton B-cycle,0,-,0,-,Docked only,39.758947999999900,-84.191607000000000,,"Dayton, OH"
19380,2016OH00167,Dayton,OH,"Dayton, OH",2016,201612,27,Link Dayton B-cycle,0,-,0,-,Docked only,39.758947999999900,-84.191607000000000,,"Dayton, OH"
19380,2015OH00167,Dayton,OH,"Dayton, OH",2015,201512,24,Link Dayton B-cycle,0,-,0,-,Docked only,39.758947999999900,-84.191607000000000,,"Dayton, OH"
31080,2019CA0018,Long Beach,CA,"Long Beach, CA",2019,201912,68,"Long Beach, CA Bikeshare",0,-,2,"Lime, Razor",Docked and scooters,33.770049999999900,-118.193740000000000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2018CA0018,Long Beach,CA,"Long Beach, CA",2018,201812,68,"Long Beach, CA Bikeshare",0,-,4,"Bird, Lime, Spin, Razor",Docked and scooters,33.770049999999900,-118.193740000000000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2017CA0018,Long Beach,CA,"Long Beach, CA",2017,201712,67,"Long Beach, CA Bikeshare",0,-,0,-,Docked only,33.770049999999900,-118.193740000000000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2016CA0018,Long Beach,CA,"Long Beach, CA",2016,201612,59,"Long Beach, CA Bikeshare",0,-,0,-,Docked only,33.770049999999900,-118.193740000000000,,"Los Angeles-Long Beach-Anaheim, CA"
14500,2019CO0045,Longmont,CO,"Longmont, CO",2019,201912,10,Longmont,0,-,0,-,Docked only,40.167206999999900,-105.101928000000000,,"Boulder, CO"
14500,2018CO0045,Longmont,CO,"Longmont, CO",2018,201812,10,Longmont,0,-,0,-,Docked only,40.167206999999900,-105.101928000000000,,"Boulder, CO"
14500,2017CO0045,Longmont,CO,"Longmont, CO",2017,201712,10,Longmont,0,-,0,-,Docked only,40.167206999999900,-105.101928000000000,,"Boulder, CO"
31140,2019KY0093,Louisville,KY,"Louisville, KY",2019,201912,37,Lou Velo,0,-,4,"Bolt, Lime, Lyft, Jump",Docked and scooters,38.252665000000000,-85.758455999999900,,"Louisville/Jefferson County, KY-IN"
31140,2018KY0093,Louisville,KY,"Louisville, KY",2018,201812,37,Lou Velo,0,-,2,"Bird, Lime",Docked and scooters,38.252665000000000,-85.758455999999900,,"Louisville/Jefferson County, KY-IN"
31140,2017KY0093,Louisville,KY,"Louisville, KY",2017,201712,27,Lou Velo,0,-,0,-,Docked only,38.252665000000000,-85.758455999999900,,"Louisville/Jefferson County, KY-IN"
31540,2019WI00228,Madison,WI,"Madison, WI",2019,201912,44,Madison B-cycle,0,-,0,-,Docked only,43.073051999999900,-89.401229999999900,,"Madison, WI"
31540,2018WI00228,Madison,WI,"Madison, WI",2018,201812,44,Madison B-cycle,0,-,0,-,Docked only,43.073051999999900,-89.401229999999900,,"Madison, WI"
31540,2017WI00228,Madison,WI,"Madison, WI",2017,201712,44,Madison B-cycle,0,-,0,-,Docked only,43.073051999999900,-89.401229999999900,,"Madison, WI"
31540,2016WI00228,Madison,WI,"Madison, WI",2016,201612,40,Madison B-cycle,0,-,0,-,Docked only,43.073051999999900,-89.401229999999900,,"Madison, WI"
31540,2015WI00228,Madison,WI,"Madison, WI",2015,201512,39,Madison B-cycle,0,-,0,-,Docked only,43.073051999999900,-89.401229999999900,,"Madison, WI"
31700,2019NH00147,Manchester,NH,"Manchester, NH",2019,201912,8,Manchester,0,-,0,-,Docked only,42.995640000000000,-71.454789000000000,,"Manchester-Nashua, NH"
31700,2018NH00147,Manchester,NH,"Manchester, NH",2018,201812,8,Manchester,0,-,0,-,Docked only,42.995640000000000,-71.454789000000000,,"Manchester-Nashua, NH"
31700,2017NH00147,Manchester,NH,"Manchester, NH",2017,201712,7,Manchester,0,-,0,-,Docked only,42.995640000000000,-71.454789000000000,,"Manchester-Nashua, NH"
32580,2019TX00203,McAllen,TX,"McAllen, TX",2019,201912,8,McAllen B-cycle,0,-,0,-,Docked only,26.203406999999900,-98.230012000000000,,"McAllen-Edinburg-Mission, TX"
32580,2018TX00203,McAllen,TX,"McAllen, TX",2018,201812,8,McAllen B-cycle,0,-,0,-,Docked only,26.203406999999900,-98.230012000000000,,"McAllen-Edinburg-Mission, TX"
32580,2017TX00203,McAllen,TX,"McAllen, TX",2017,201712,8,McAllen B-cycle,0,-,0,-,Docked only,26.203406999999900,-98.230012000000000,,"McAllen-Edinburg-Mission, TX"
32580,2016TX00203,McAllen,TX,"McAllen, TX",2016,201612,8,McAllen B-cycle,0,-,0,-,Docked only,26.203406999999900,-98.230012000000000,,"McAllen-Edinburg-Mission, TX"
32580,2015TX00203,McAllen,TX,"McAllen, TX",2015,201512,8,McAllen B-cycle,0,-,0,-,Docked only,26.203406999999900,-98.230012000000000,,"McAllen-Edinburg-Mission, TX"
31080,2017CA0019,Los Angeles,CA,"Los Angeles, CA",2017,201712,119,Metro Bike Share Los Angeles,2,"LimeBike, Ofo",0,-,All bikes,34.052233999999900,-118.243684999999000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2019CA0019,Los Angeles,CA,"Los Angeles, CA",2019,201912,127,Metro Bike Share Los Angeles,1,LimeBike,4,"Jump, Lime, Wheels, Razor",All micro,34.052233999999900,-118.243684999999000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2018CA0019,Los Angeles,CA,"Los Angeles, CA",2018,201812,127,Metro Bike Share Los Angeles,1,LimeBike,4,"Bird, Jump, Lime, Razor",All micro,34.052233999999900,-118.243684999999000,,"Los Angeles-Long Beach-Anaheim, CA"
