,CBSA,Mode,Year,Mechanical_Failures,Other_Failures,Total_Failures
1936,22900.0,Bus,2017,0.0,0.0,0.0
1937,22900.0,Bus,2018,0.0,0.0,0.0
1938,23060.0,Bus,2002,37.0,100.0,137.0
1939,23060.0,Bus,2003,57.0,110.0,167.0
1940,23060.0,Bus,2004,0.0,178.0,178.0
1941,23060.0,Bus,2005,125.0,26.0,151.0
1942,23060.0,Bus,2006,98.0,40.0,138.0
1943,23060.0,Bus,2007,87.0,73.0,160.0
1944,23060.0,Bus,2008,58.0,51.0,109.0
1945,23060.0,Bus,2009,61.0,33.0,94.0
1946,23060.0,Bus,2010,61.0,19.0,80.0
1947,23060.0,Bus,2011,50.0,20.0,70.0
1948,23060.0,Bus,2012,54.0,84.0,138.0
1949,23060.0,Bus,2013,54.0,84.0,138.0
1950,23060.0,Bus,2014,38.0,37.0,75.0
1951,23060.0,Bus,2015,42.0,139.0,181.0
1952,23060.0,Bus,2016,18.0,363.0,381.0
1953,23060.0,Bus,2017,19.0,258.0,277.0
1954,23060.0,Bus,2018,22.0,309.0,331.0
1955,23420.0,Bus,2002,809.0,426.0,1235.0
1956,23420.0,Bus,2003,789.0,347.0,1136.0
1957,23420.0,Bus,2004,870.0,308.0,1178.0
1958,23420.0,Bus,2005,812.0,278.0,1090.0
1959,23420.0,Bus,2006,903.0,290.0,1193.0
1960,23420.0,Bus,2007,740.0,251.0,991.0
1961,23420.0,Bus,2008,752.0,199.0,951.0
1962,23420.0,Bus,2009,859.0,240.0,1099.0
1963,23420.0,Bus,2010,833.0,281.0,1114.0
1964,23420.0,Bus,2011,518.0,121.0,639.0
1965,23420.0,Bus,2012,509.0,103.0,612.0
1966,23420.0,Bus,2013,409.0,113.0,522.0
1967,23420.0,Bus,2014,468.0,178.0,646.0
1968,23420.0,Bus,2015,506.0,156.0,662.0
1969,23420.0,Bus,2016,642.0,179.0,821.0
1970,23420.0,Bus,2017,372.0,89.0,461.0
1971,23420.0,Bus,2018,226.0,154.0,380.0
1972,23540.0,Bus,2002,313.0,213.0,526.0
1973,23540.0,Bus,2003,530.0,266.0,796.0
1974,23540.0,Bus,2004,543.0,247.0,790.0
1975,23540.0,Bus,2005,421.0,214.0,635.0
1976,23540.0,Bus,2006,503.0,301.0,804.0
1977,23540.0,Bus,2007,363.0,442.0,805.0
1978,23540.0,Bus,2008,352.0,347.0,699.0
1979,23540.0,Bus,2009,418.0,257.0,675.0
1980,23540.0,Bus,2010,258.0,255.0,513.0
1981,23540.0,Bus,2011,161.0,333.0,494.0
1982,23540.0,Bus,2012,130.0,323.0,453.0
1983,23540.0,Bus,2013,115.0,276.0,391.0
1984,23540.0,Bus,2014,122.0,267.0,389.0
1985,23540.0,Bus,2015,118.0,253.0,371.0
1986,23540.0,Bus,2016,102.0,257.0,359.0
1987,23540.0,Bus,2017,192.0,261.0,453.0
1988,23540.0,Bus,2018,264.0,620.0,884.0
1989,23580.0,Bus,2002,0.0,0.0,0.0
1990,23580.0,Bus,2003,0.0,0.0,0.0
1991,23580.0,Bus,2004,0.0,0.0,0.0
1992,23580.0,Bus,2005,0.0,0.0,0.0
1993,23580.0,Bus,2006,0.0,0.0,0.0
1994,23580.0,Bus,2007,0.0,0.0,0.0
1995,23580.0,Bus,2008,0.0,0.0,0.0
1996,23580.0,Bus,2009,6.0,2.0,8.0
1997,23580.0,Bus,2010,9.0,31.0,40.0
1998,23580.0,Bus,2011,8.0,9.0,17.0
1999,23580.0,Bus,2012,8.0,12.0,20.0
2000,23580.0,Bus,2013,6.0,5.0,11.0
2001,23580.0,Bus,2014,0.0,8.0,8.0
2002,23580.0,Bus,2015,0.0,0.0,0.0
2003,23580.0,Bus,2016,0.0,0.0,0.0
2004,23580.0,Bus,2017,0.0,0.0,0.0
2005,23580.0,Bus,2018,0.0,0.0,0.0
2006,24220.0,Bus,2002,22.0,1.0,23.0
2007,24220.0,Bus,2003,13.0,3.0,16.0
2008,24220.0,Bus,2004,4.0,0.0,4.0
2009,24220.0,Bus,2005,2.0,0.0,2.0
2010,24220.0,Bus,2006,2.0,1.0,3.0
2011,24220.0,Bus,2007,52.0,102.0,154.0
2012,24220.0,Bus,2008,83.0,155.0,238.0
2013,24220.0,Bus,2009,139.0,153.0,292.0
2014,24220.0,Bus,2010,127.0,95.0,222.0
2015,24220.0,Bus,2011,31.0,51.0,82.0
2016,24220.0,Bus,2012,6.0,71.0,77.0
2017,24220.0,Bus,2013,10.0,83.0,93.0
2018,24220.0,Bus,2014,8.0,111.0,119.0
2019,24220.0,Bus,2015,4.0,143.0,147.0
2020,24220.0,Bus,2016,2.0,115.0,117.0
2021,24220.0,Bus,2017,5.0,78.0,83.0
2022,24220.0,Bus,2018,4.0,98.0,102.0
2023,24300.0,Bus,2002,0.0,0.0,0.0
2024,24300.0,Bus,2003,0.0,0.0,0.0
2025,24300.0,Bus,2004,0.0,0.0,0.0
2026,24300.0,Bus,2005,0.0,0.0,0.0
2027,24300.0,Bus,2006,0.0,0.0,0.0
2028,24300.0,Bus,2007,0.0,0.0,0.0
2029,24300.0,Bus,2008,100.0,23.0,123.0
2030,24300.0,Bus,2009,126.0,27.0,153.0
2031,24300.0,Bus,2010,138.0,26.0,164.0
2032,24300.0,Bus,2011,119.0,25.0,144.0
2033,24300.0,Bus,2012,139.0,35.0,174.0
2034,24300.0,Bus,2013,99.0,32.0,131.0
2035,24300.0,Bus,2014,72.0,6.0,78.0
2036,24300.0,Bus,2015,94.0,10.0,104.0
2037,24300.0,Bus,2016,0.0,0.0,0.0
2038,24300.0,Bus,2017,0.0,0.0,0.0
2039,24300.0,Bus,2018,0.0,0.0,0.0
2040,24340.0,Bus,2002,400.0,351.0,751.0
2041,24340.0,Bus,2003,260.0,150.0,410.0
2042,24340.0,Bus,2004,639.0,377.0,1016.0
2043,24340.0,Bus,2005,1088.0,336.0,1424.0
2044,24340.0,Bus,2006,1205.0,376.0,1581.0
2045,24340.0,Bus,2007,364.0,961.0,1325.0
2046,24340.0,Bus,2008,126.0,865.0,991.0
2047,24340.0,Bus,2009,109.0,1003.0,1112.0
2048,24340.0,Bus,2010,144.0,691.0,835.0
2049,24340.0,Bus,2011,151.0,897.0,1048.0
2050,24340.0,Bus,2012,115.0,1051.0,1166.0
2051,24340.0,Bus,2013,390.0,1448.0,1838.0
2052,24340.0,Bus,2014,682.0,1295.0,1977.0
2053,24340.0,Bus,2015,197.0,1900.0,2097.0
2054,24340.0,Bus,2016,270.0,669.0,939.0
2055,24340.0,Bus,2017,95.0,523.0,618.0
2056,24340.0,Bus,2018,262.0,313.0,575.0
2057,24500.0,Bus,2002,110.0,54.0,164.0
2058,24500.0,Bus,2003,132.0,15.0,147.0
2059,24500.0,Bus,2004,0.0,0.0,0.0
2060,24500.0,Bus,2005,0.0,0.0,0.0
2061,24500.0,Bus,2006,3.0,0.0,3.0
2062,24500.0,Bus,2007,0.0,74.0,74.0
2063,24500.0,Bus,2008,42.0,113.0,155.0
2064,24500.0,Bus,2009,145.0,13.0,158.0
2065,24500.0,Bus,2010,161.0,14.0,175.0
2066,24500.0,Bus,2011,131.0,18.0,149.0
2067,24500.0,Bus,2012,61.0,8.0,69.0
2068,24500.0,Bus,2013,54.0,11.0,65.0
2069,24500.0,Bus,2014,54.0,2.0,56.0
2070,24500.0,Bus,2015,47.0,1.0,48.0
2071,24500.0,Bus,2016,103.0,13.0,116.0
2072,24500.0,Bus,2017,120.0,5.0,125.0
2073,24500.0,Bus,2018,133.0,9.0,142.0
2074,24540.0,Bus,2002,116.0,35.0,151.0
2075,24540.0,Bus,2003,114.0,41.0,155.0
2076,24540.0,Bus,2004,74.0,17.0,91.0
2077,24540.0,Bus,2005,68.0,15.0,83.0
2078,24540.0,Bus,2006,71.0,15.0,86.0
2079,24540.0,Bus,2007,82.0,20.0,102.0
2080,24540.0,Bus,2008,55.0,26.0,81.0
2081,24540.0,Bus,2009,61.0,29.0,90.0
2082,24540.0,Bus,2010,70.0,24.0,94.0
2083,24540.0,Bus,2011,76.0,23.0,99.0
2084,24540.0,Bus,2012,0.0,0.0,0.0
2085,24540.0,Bus,2013,0.0,0.0,0.0
2086,24540.0,Bus,2014,0.0,0.0,0.0
2087,24540.0,Bus,2015,0.0,0.0,0.0
2088,24540.0,Bus,2016,0.0,0.0,0.0
2089,24540.0,Bus,2017,0.0,0.0,0.0
2090,24540.0,Bus,2018,0.0,0.0,0.0
2091,24580.0,Bus,2002,122.0,181.0,303.0
2092,24580.0,Bus,2003,118.0,204.0,322.0
2093,24580.0,Bus,2004,86.0,176.0,262.0
2094,24580.0,Bus,2005,74.0,162.0,236.0
2095,24580.0,Bus,2006,79.0,183.0,262.0
2096,24580.0,Bus,2007,85.0,95.0,180.0
2097,24580.0,Bus,2008,103.0,177.0,280.0
2098,24580.0,Bus,2009,84.0,160.0,244.0
2099,24580.0,Bus,2010,34.0,89.0,123.0
2100,24580.0,Bus,2011,41.0,103.0,144.0
2101,24580.0,Bus,2012,37.0,74.0,111.0
2102,24580.0,Bus,2013,40.0,202.0,242.0
2103,24580.0,Bus,2014,109.0,199.0,308.0
2104,24580.0,Bus,2015,179.0,146.0,325.0
2105,24580.0,Bus,2016,64.0,191.0,255.0
2106,24580.0,Bus,2017,53.0,200.0,253.0
2107,24580.0,Bus,2018,35.0,119.0,154.0
2108,24660.0,Bus,2002,91.0,43.0,134.0
2109,24660.0,Bus,2003,68.0,67.0,135.0
2110,24660.0,Bus,2004,88.0,55.0,143.0
2111,24660.0,Bus,2005,39.0,34.0,73.0
2112,24660.0,Bus,2006,80.0,63.0,143.0
2113,24660.0,Bus,2007,31.0,78.0,109.0
2114,24660.0,Bus,2008,47.0,99.0,146.0
2115,24660.0,Bus,2009,230.0,282.0,512.0
2116,24660.0,Bus,2010,370.0,422.0,792.0
2117,24660.0,Bus,2011,268.0,365.0,633.0
2118,24660.0,Bus,2012,258.0,219.0,477.0
2119,24660.0,Bus,2013,255.0,223.0,478.0
2120,24660.0,Bus,2014,78.0,229.0,307.0
2121,24660.0,Bus,2015,63.0,221.0,284.0
2122,24660.0,Bus,2016,106.0,142.0,248.0
2123,24660.0,Bus,2017,171.0,190.0,361.0
2124,24660.0,Bus,2018,130.0,216.0,346.0
2125,24860.0,Bus,2002,154.0,116.0,270.0
2126,24860.0,Bus,2003,252.0,312.0,564.0
2127,24860.0,Bus,2004,249.0,85.0,334.0
2128,24860.0,Bus,2005,163.0,52.0,215.0
2129,24860.0,Bus,2006,162.0,257.0,419.0
2130,24860.0,Bus,2007,207.0,425.0,632.0
2131,24860.0,Bus,2008,293.0,368.0,661.0
2132,24860.0,Bus,2009,48.0,840.0,888.0
2133,24860.0,Bus,2010,20.0,864.0,884.0
2134,24860.0,Bus,2011,17.0,831.0,848.0
2135,24860.0,Bus,2012,20.0,728.0,748.0
2136,24860.0,Bus,2013,63.0,269.0,332.0
2137,24860.0,Bus,2014,163.0,425.0,588.0
2138,24860.0,Bus,2015,29.0,1240.0,1269.0
2139,24860.0,Bus,2016,492.0,530.0,1022.0
2140,24860.0,Bus,2017,47.0,1030.0,1077.0
2141,24860.0,Bus,2018,210.0,22.0,232.0
2142,25060.0,Bus,2002,101.0,80.0,181.0
2143,25060.0,Bus,2003,156.0,191.0,347.0
2144,25060.0,Bus,2004,128.0,145.0,273.0
2145,25060.0,Bus,2005,120.0,199.0,319.0
2146,25060.0,Bus,2006,104.0,77.0,181.0
2147,25060.0,Bus,2007,96.0,84.0,180.0
2148,25060.0,Bus,2008,69.0,109.0,178.0
2149,25060.0,Bus,2009,107.0,154.0,261.0
2150,25060.0,Bus,2010,119.0,310.0,429.0
2151,25060.0,Bus,2011,122.0,313.0,435.0
2152,25060.0,Bus,2012,142.0,398.0,540.0
2153,25060.0,Bus,2013,230.0,458.0,688.0
2154,25060.0,Bus,2014,241.0,374.0,615.0
2155,25060.0,Bus,2015,225.0,356.0,581.0
2156,25060.0,Bus,2016,211.0,137.0,348.0
2157,25060.0,Bus,2017,151.0,210.0,361.0
2158,25060.0,Bus,2018,128.0,242.0,370.0
2159,25180.0,Bus,2002,13.0,30.0,43.0
2160,25180.0,Bus,2003,2.0,48.0,50.0
2161,25180.0,Bus,2004,4.0,61.0,65.0
2162,25180.0,Bus,2005,3.0,43.0,46.0
2163,25180.0,Bus,2006,9.0,51.0,60.0
2164,25180.0,Bus,2007,3.0,48.0,51.0
2165,25180.0,Bus,2008,37.0,23.0,60.0
2166,25180.0,Bus,2009,23.0,42.0,65.0
2167,25180.0,Bus,2010,15.0,33.0,48.0
2168,25180.0,Bus,2011,0.0,0.0,0.0
2169,25180.0,Bus,2012,0.0,0.0,0.0
2170,25180.0,Bus,2013,0.0,0.0,0.0
2171,25180.0,Bus,2014,0.0,0.0,0.0
2172,25180.0,Bus,2015,0.0,0.0,0.0
2173,25180.0,Bus,2016,0.0,0.0,0.0
2174,25180.0,Bus,2017,0.0,0.0,0.0
2175,25180.0,Bus,2018,0.0,0.0,0.0
2176,25260.0,Bus,2002,0.0,0.0,0.0
2177,25260.0,Bus,2003,0.0,0.0,0.0
2178,25260.0,Bus,2004,0.0,0.0,0.0
2179,25260.0,Bus,2005,0.0,0.0,0.0
2180,25260.0,Bus,2006,0.0,0.0,0.0
2181,25260.0,Bus,2007,0.0,0.0,0.0
2182,25260.0,Bus,2008,0.0,3.0,3.0
2183,25260.0,Bus,2009,4.0,7.0,11.0
2184,25260.0,Bus,2010,7.0,10.0,17.0
2185,25260.0,Bus,2011,13.0,23.0,36.0
2186,25260.0,Bus,2012,9.0,15.0,24.0
2187,25260.0,Bus,2013,17.0,17.0,34.0
2188,25260.0,Bus,2014,24.0,6.0,30.0
2189,25260.0,Bus,2015,24.0,12.0,36.0
2190,25260.0,Bus,2016,43.0,9.0,52.0
2191,25260.0,Bus,2017,19.0,15.0,34.0
2192,25260.0,Bus,2018,77.0,21.0,98.0
2193,25420.0,Bus,2002,137.0,342.0,479.0
2194,25420.0,Bus,2003,258.0,271.0,529.0
2195,25420.0,Bus,2004,240.0,215.0,455.0
2196,25420.0,Bus,2005,290.0,224.0,514.0
2197,25420.0,Bus,2006,280.0,275.0,555.0
2198,25420.0,Bus,2007,286.0,242.0,528.0
2199,25420.0,Bus,2008,344.0,231.0,575.0
2200,25420.0,Bus,2009,354.0,261.0,615.0
2201,25420.0,Bus,2010,389.0,264.0,653.0
2202,25420.0,Bus,2011,459.0,248.0,707.0
2203,25420.0,Bus,2012,457.0,187.0,644.0
2204,25420.0,Bus,2013,244.0,143.0,387.0
2205,25420.0,Bus,2014,159.0,238.0,397.0
2206,25420.0,Bus,2015,120.0,343.0,463.0
2207,25420.0,Bus,2016,242.0,148.0,390.0
2208,25420.0,Bus,2017,236.0,145.0,381.0
2209,25420.0,Bus,2018,314.0,135.0,449.0
2210,25500.0,Bus,2002,0.0,0.0,0.0
2211,25500.0,Bus,2003,0.0,0.0,0.0
2212,25500.0,Bus,2004,0.0,0.0,0.0
2213,25500.0,Bus,2005,36.0,0.0,36.0
2214,25500.0,Bus,2006,6.0,53.0,59.0
2215,25500.0,Bus,2007,32.0,71.0,103.0
2216,25500.0,Bus,2008,46.0,88.0,134.0
2217,25500.0,Bus,2009,96.0,114.0,210.0
2218,25500.0,Bus,2010,69.0,84.0,153.0
2219,25500.0,Bus,2011,37.0,55.0,92.0
2220,25500.0,Bus,2012,16.0,61.0,77.0
2221,25500.0,Bus,2013,17.0,48.0,65.0
2222,25500.0,Bus,2014,6.0,46.0,52.0
2223,25500.0,Bus,2015,54.0,29.0,83.0
2224,25500.0,Bus,2016,75.0,19.0,94.0
2225,25500.0,Bus,2017,75.0,18.0,93.0
2226,25500.0,Bus,2018,84.0,37.0,121.0
2227,25540.0,Bus,2002,3324.0,3176.0,6500.0
2228,25540.0,Bus,2003,3742.0,3964.0,7706.0
2229,25540.0,Bus,2004,3710.0,4177.0,7887.0
2230,25540.0,Bus,2005,3743.0,4860.0,8603.0
2231,25540.0,Bus,2006,3825.0,6004.0,9829.0
2232,25540.0,Bus,2007,3393.0,5703.0,9096.0
2233,25540.0,Bus,2008,3131.0,5664.0,8795.0
2234,25540.0,Bus,2009,3539.0,10164.0,13703.0
2235,25540.0,Bus,2010,3466.0,6887.0,10353.0
2236,25540.0,Bus,2011,3156.0,6919.0,10075.0
2237,25540.0,Bus,2012,3085.0,6643.0,9728.0
2238,25540.0,Bus,2013,2559.0,6516.0,9075.0
2239,25540.0,Bus,2014,2224.0,8784.0,11008.0
2240,25540.0,Bus,2015,2494.0,9161.0,11655.0
2241,25540.0,Bus,2016,2413.0,9766.0,12179.0
2242,25540.0,Bus,2017,2219.0,8524.0,10743.0
2243,25540.0,Bus,2018,2351.0,7852.0,10203.0
2244,25540.0,Rail,2002,3.0,6.0,9.0
2245,25540.0,Rail,2003,3.0,3.0,6.0
2246,25540.0,Rail,2004,3.0,4.0,7.0
2247,25540.0,Rail,2005,18.0,11.0,29.0
2248,25540.0,Rail,2006,3.0,28.0,31.0
2249,25540.0,Rail,2007,4.0,33.0,37.0
2250,25540.0,Rail,2008,3.0,36.0,39.0
2251,25540.0,Rail,2009,19.0,122.0,141.0
2252,25540.0,Rail,2010,10.0,143.0,153.0
2253,25540.0,Rail,2011,27.0,158.0,185.0
2254,25540.0,Rail,2012,48.0,121.0,169.0
2255,25540.0,Rail,2013,36.0,89.0,125.0
2256,25540.0,Rail,2014,30.0,95.0,125.0
2257,25540.0,Rail,2015,118.0,91.0,209.0
2258,25540.0,Rail,2016,80.0,72.0,152.0
2259,25540.0,Rail,2017,56.0,77.0,133.0
2260,25540.0,Rail,2018,111.0,13.0,124.0
2261,25860.0,Bus,2002,0.0,0.0,0.0
2262,25860.0,Bus,2003,0.0,0.0,0.0
2263,25860.0,Bus,2004,0.0,0.0,0.0
2264,25860.0,Bus,2005,0.0,0.0,0.0
2265,25860.0,Bus,2006,0.0,0.0,0.0
2266,25860.0,Bus,2007,0.0,0.0,0.0
2267,25860.0,Bus,2008,0.0,0.0,0.0
2268,25860.0,Bus,2009,19.0,3.0,22.0
2269,25860.0,Bus,2010,18.0,6.0,24.0
2270,25860.0,Bus,2011,8.0,3.0,11.0
2271,25860.0,Bus,2012,7.0,16.0,23.0
2272,25860.0,Bus,2013,7.0,12.0,19.0
2273,25860.0,Bus,2014,12.0,1.0,13.0
2274,25860.0,Bus,2015,5.0,1.0,6.0
2275,25860.0,Bus,2016,6.0,1.0,7.0
2276,25860.0,Bus,2017,9.0,1.0,10.0
2277,25860.0,Bus,2018,25.0,6.0,31.0
2278,26100.0,Bus,2002,441.0,362.0,803.0
2279,26100.0,Bus,2003,331.0,170.0,501.0
2280,26100.0,Bus,2004,717.0,396.0,1113.0
2281,26100.0,Bus,2005,1150.0,363.0,1513.0
2282,26100.0,Bus,2006,1290.0,400.0,1690.0
2283,26100.0,Bus,2007,412.0,998.0,1410.0
2284,26100.0,Bus,2008,194.0,934.0,1128.0
2285,26100.0,Bus,2009,163.0,1089.0,1252.0
2286,26100.0,Bus,2010,219.0,766.0,985.0
2287,26100.0,Bus,2011,177.0,958.0,1135.0
2288,26100.0,Bus,2012,132.0,1123.0,1255.0
2289,26100.0,Bus,2013,412.0,1536.0,1948.0
2290,26100.0,Bus,2014,696.0,1385.0,2081.0
2291,26100.0,Bus,2015,204.0,2013.0,2217.0
2292,26100.0,Bus,2016,292.0,752.0,1044.0
2293,26100.0,Bus,2017,121.0,571.0,692.0
2294,26100.0,Bus,2018,297.0,336.0,633.0
2295,26380.0,Bus,2002,16.0,12.0,28.0
2296,26380.0,Bus,2003,14.0,6.0,20.0
2297,26380.0,Bus,2004,0.0,0.0,0.0
2298,26380.0,Bus,2005,0.0,0.0,0.0
2299,26380.0,Bus,2006,0.0,0.0,0.0
2300,26380.0,Bus,2007,0.0,0.0,0.0
2301,26380.0,Bus,2008,0.0,0.0,0.0
2302,26380.0,Bus,2009,0.0,0.0,0.0
2303,26380.0,Bus,2010,0.0,0.0,0.0
2304,26380.0,Bus,2011,0.0,0.0,0.0
2305,26380.0,Bus,2012,0.0,0.0,0.0
2306,26380.0,Bus,2013,0.0,0.0,0.0
2307,26380.0,Bus,2014,0.0,0.0,0.0
2308,26380.0,Bus,2015,0.0,0.0,0.0
2309,26380.0,Bus,2016,0.0,0.0,0.0
2310,26380.0,Bus,2017,0.0,0.0,0.0
2311,26380.0,Bus,2018,0.0,0.0,0.0
2312,26420.0,Bus,2002,4432.0,3635.0,8067.0
2313,26420.0,Bus,2003,7394.0,6561.0,13955.0
2314,26420.0,Bus,2004,7993.0,5008.0,13001.0
2315,26420.0,Bus,2005,8285.0,3070.0,11355.0
2316,26420.0,Bus,2006,6976.0,3162.0,10138.0
2317,26420.0,Bus,2007,6258.0,3401.0,9659.0
2318,26420.0,Bus,2008,6663.0,4065.0,10728.0
2319,26420.0,Bus,2009,6142.0,2612.0,8754.0
2320,26420.0,Bus,2010,5725.0,2378.0,8103.0
2321,26420.0,Bus,2011,4815.0,2431.0,7246.0
2322,26420.0,Bus,2012,4449.0,1990.0,6439.0
2323,26420.0,Bus,2013,4512.0,1945.0,6457.0
2324,26420.0,Bus,2014,4091.0,1680.0,5771.0
2325,26420.0,Bus,2015,4164.0,1770.0,5934.0
2326,26420.0,Bus,2016,4137.0,2039.0,6176.0
2327,26420.0,Bus,2017,3904.0,1719.0,5623.0
2328,26420.0,Bus,2018,3917.0,1657.0,5574.0
2329,26420.0,Rail,2002,0.0,0.0,0.0
2330,26420.0,Rail,2003,0.0,0.0,0.0
2331,26420.0,Rail,2004,11.0,108.0,119.0
2332,26420.0,Rail,2005,5.0,117.0,122.0
2333,26420.0,Rail,2006,11.0,99.0,110.0
2334,26420.0,Rail,2007,16.0,84.0,100.0
2335,26420.0,Rail,2008,4.0,87.0,91.0
2336,26420.0,Rail,2009,8.0,79.0,87.0
2337,26420.0,Rail,2010,19.0,33.0,52.0
2338,26420.0,Rail,2011,8.0,28.0,36.0
2339,26420.0,Rail,2012,8.0,26.0,34.0
2340,26420.0,Rail,2013,17.0,32.0,49.0
2341,26420.0,Rail,2014,28.0,30.0,58.0
2342,26420.0,Rail,2015,28.0,42.0,70.0
2343,26420.0,Rail,2016,33.0,41.0,74.0
2344,26420.0,Rail,2017,29.0,31.0,60.0
2345,26420.0,Rail,2018,20.0,26.0,46.0
2346,26580.0,Bus,2002,0.0,403.0,403.0
2347,26580.0,Bus,2003,0.0,346.0,346.0
2348,26580.0,Bus,2004,2.0,326.0,328.0
2349,26580.0,Bus,2005,0.0,269.0,269.0
2350,26580.0,Bus,2006,0.0,198.0,198.0
2351,26580.0,Bus,2007,0.0,352.0,352.0
2352,26580.0,Bus,2008,0.0,454.0,454.0
2353,26580.0,Bus,2009,2.0,261.0,263.0
2354,26580.0,Bus,2010,0.0,217.0,217.0
2355,26580.0,Bus,2011,4.0,236.0,240.0
2356,26580.0,Bus,2012,8.0,337.0,345.0
2357,26580.0,Bus,2013,5.0,296.0,301.0
2358,26580.0,Bus,2014,92.0,24.0,116.0
2359,26580.0,Bus,2015,2.0,224.0,226.0
2360,26580.0,Bus,2016,2.0,275.0,277.0
2361,26580.0,Bus,2017,2.0,356.0,358.0
2362,26580.0,Bus,2018,12.0,296.0,308.0
2363,26620.0,Bus,2002,15.0,7.0,22.0
2364,26620.0,Bus,2003,42.0,71.0,113.0
2365,26620.0,Bus,2004,53.0,51.0,104.0
2366,26620.0,Bus,2005,65.0,100.0,165.0
2367,26620.0,Bus,2006,19.0,244.0,263.0
2368,26620.0,Bus,2007,16.0,233.0,249.0
2369,26620.0,Bus,2008,14.0,185.0,199.0
2370,26620.0,Bus,2009,14.0,194.0,208.0
2371,26620.0,Bus,2010,19.0,219.0,238.0
2372,26620.0,Bus,2011,56.0,151.0,207.0
2373,26620.0,Bus,2012,31.0,126.0,157.0
2374,26620.0,Bus,2013,24.0,130.0,154.0
2375,26620.0,Bus,2014,22.0,158.0,180.0
2376,26620.0,Bus,2015,20.0,144.0,164.0
2377,26620.0,Bus,2016,35.0,162.0,197.0
2378,26620.0,Bus,2017,63.0,148.0,211.0
2379,26620.0,Bus,2018,87.0,124.0,211.0
2380,26820.0,Bus,2002,1.0,0.0,1.0
2381,26820.0,Bus,2003,0.0,0.0,0.0
2382,26820.0,Bus,2004,0.0,0.0,0.0
2383,26820.0,Bus,2005,0.0,0.0,0.0
2384,26820.0,Bus,2006,68.0,20.0,88.0
2385,26820.0,Bus,2007,0.0,0.0,0.0
2386,26820.0,Bus,2008,0.0,0.0,0.0
2387,26820.0,Bus,2009,67.0,7.0,74.0
2388,26820.0,Bus,2010,15.0,10.0,25.0
2389,26820.0,Bus,2011,0.0,0.0,0.0
2390,26820.0,Bus,2012,0.0,0.0,0.0
2391,26820.0,Bus,2013,0.0,0.0,0.0
2392,26820.0,Bus,2014,0.0,0.0,0.0
2393,26820.0,Bus,2015,0.0,0.0,0.0
2394,26820.0,Bus,2016,0.0,0.0,0.0
2395,26820.0,Bus,2017,0.0,0.0,0.0
2396,26820.0,Bus,2018,0.0,0.0,0.0
2397,26900.0,Bus,2002,473.0,0.0,473.0
2398,26900.0,Bus,2003,579.0,0.0,579.0
2399,26900.0,Bus,2004,315.0,0.0,315.0
2400,26900.0,Bus,2005,351.0,0.0,351.0
2401,26900.0,Bus,2006,311.0,8.0,319.0
2402,26900.0,Bus,2007,318.0,78.0,396.0
2403,26900.0,Bus,2008,315.0,93.0,408.0
2404,26900.0,Bus,2009,368.0,44.0,412.0
2405,26900.0,Bus,2010,334.0,40.0,374.0
2406,26900.0,Bus,2011,2198.0,561.0,2759.0
2407,26900.0,Bus,2012,2011.0,751.0,2762.0
2408,26900.0,Bus,2013,1748.0,498.0,2246.0
2409,26900.0,Bus,2014,1476.0,344.0,1820.0
2410,26900.0,Bus,2015,1453.0,378.0,1831.0
2411,26900.0,Bus,2016,1578.0,378.0,1956.0
2412,26900.0,Bus,2017,1225.0,43.0,1268.0
2413,26900.0,Bus,2018,1437.0,393.0,1830.0
2414,26980.0,Bus,2002,22.0,94.0,116.0
2415,26980.0,Bus,2003,30.0,266.0,296.0
2416,26980.0,Bus,2004,49.0,81.0,130.0
2417,26980.0,Bus,2005,45.0,137.0,182.0
2418,26980.0,Bus,2006,50.0,265.0,315.0
2419,26980.0,Bus,2007,56.0,276.0,332.0
2420,26980.0,Bus,2008,109.0,303.0,412.0
2421,26980.0,Bus,2009,108.0,146.0,254.0
2422,26980.0,Bus,2010,79.0,123.0,202.0
2423,26980.0,Bus,2011,70.0,112.0,182.0
2424,26980.0,Bus,2012,67.0,127.0,194.0
2425,26980.0,Bus,2013,64.0,146.0,210.0
2426,26980.0,Bus,2014,45.0,124.0,169.0
2427,26980.0,Bus,2015,46.0,130.0,176.0
2428,26980.0,Bus,2016,47.0,128.0,175.0
2429,26980.0,Bus,2017,60.0,163.0,223.0
2430,26980.0,Bus,2018,52.0,196.0,248.0
2431,27060.0,Bus,2002,320.0,112.0,432.0
2432,27060.0,Bus,2003,151.0,376.0,527.0
2433,27060.0,Bus,2004,375.0,179.0,554.0
2434,27060.0,Bus,2005,375.0,300.0,675.0
2435,27060.0,Bus,2006,326.0,307.0,633.0
2436,27060.0,Bus,2007,174.0,451.0,625.0
2437,27060.0,Bus,2008,183.0,240.0,423.0
2438,27060.0,Bus,2009,167.0,305.0,472.0
2439,27060.0,Bus,2010,121.0,391.0,512.0
2440,27060.0,Bus,2011,145.0,323.0,468.0
2441,27060.0,Bus,2012,196.0,186.0,382.0
2442,27060.0,Bus,2013,214.0,169.0,383.0
2443,27060.0,Bus,2014,306.0,204.0,510.0
2444,27060.0,Bus,2015,221.0,168.0,389.0
2445,27060.0,Bus,2016,140.0,369.0,509.0
2446,27060.0,Bus,2017,43.0,253.0,296.0
