,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_2012,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_cleaned_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_cleaned_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_NY_diff,YEARS_SINCE_TNC_BUS_HI_diff,YEARS_SINCE_TNC_BUS_MID_diff,YEARS_SINCE_TNC_BUS_LOW_diff,YEARS_SINCE_TNC_RAIL_NY_diff,YEARS_SINCE_TNC_RAIL_HI_diff,YEARS_SINCE_TNC_RAIL_MID_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_cleaned_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_NY_FAC_ratio,YEARS_SINCE_TNC_BUS_HI_FAC_ratio,YEARS_SINCE_TNC_BUS_MID_FAC_ratio,YEARS_SINCE_TNC_BUS_LOW_FAC_ratio,YEARS_SINCE_TNC_RAIL_NY_FAC_ratio,YEARS_SINCE_TNC_RAIL_HI_FAC_ratio,YEARS_SINCE_TNC_RAIL_MID_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
10,"Albany, GA Metro Area-Bus",2015,0,34,1017648.0,13.451684390584921,13.297121402672058,0.6027356188484129,12.292298138794068,1.2682425393437544,10.06894775225467,11.13,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.526008295919615,-0.11099527923222913,13.56267966981715,0.0,695011.0000000002,776598.20284959,595478.0,0.8271102471599998,218009.42000000013,2.5546,23597.719999999994,1.0008680567775718,1.2135699806996911,1.0016894293366272,0.8293366780647595,1.002073296525185,0.15000000000000036,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006171469200523,0.9488474083082721,1.0024336306403938,0.9643702456918855,0.9992506868356074,1.0001446127270246,1.0152621679719778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,883093.9999999998,0.7870181430289419,0.9364470544405363,-188082.99999999953,-52704.63831696671,1017648.0000000003,0.0,1.0000000000000009,0.8404301301050531,-56093.9353844616,5449.987422166681,-45172.546807414765,2149.124616747934,-31464.4222509701,-661.7139595961537,127.7066315590582,13477.928963045733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56123.224905888994,-131959.77509411055,0.0,-188082.99999999953,3.0
11,"Albany, GA Metro Area-Bus",2016,0,34,1017648.0,13.39294608545017,13.299685792619965,0.5782042851685788,12.278890857729564,1.2001153739986312,10.104223927659504,11.11,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.526008295919616,-0.1677251397687904,13.560671225218961,0.0,655363.0000000003,775040.0116697899,597007.0000000005,0.7828340929500002,215106.00000000015,2.3204999999999996,24445.04999999998,1.0001928530145925,0.9593000099667186,0.9989092941846088,0.9462822265996729,1.0035034619577736,-0.02000000000000135,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013690021044876,1.0122173790606872,0.998429325689217,0.9905741417178185,0.9987315130431773,0.9999807198829822,0.996816263564168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,695011.0000000002,0.9429534208811086,0.9979935683934336,-39647.99999999988,-1558.1911798000801,1017648.0000000003,0.0,1.0000000000000009,0.944849275970725,-1307.7708797404441,951.4715216420656,8491.21283834728,-1091.6359234115687,-6551.075190557217,-881.6123883482948,-13.399893408654552,-2212.7318440040553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1394.4920373113478,-38253.507962688534,0.0,-39647.99999999988,3.0
12,"Albany, GA Metro Area-Bus",2017,0,34,1017648.0,13.491183864715529,13.308686915577582,0.505782840934438,12.28459921983876,1.2553880912720916,10.04302599167543,9.77,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.526008295919612,-0.10345798194188022,13.594641846657408,0.0,723013.0,801820.9435352003,602405.0000000001,0.6582831844200001,216337.41999999987,2.5091999999999994,22993.860000000004,1.0006767921511808,0.8747476521848574,1.0004648923241795,1.0460561696575044,0.9939433313807952,-1.3399999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004813520113855,1.036499961656737,1.0006694891911825,1.0077132220246083,1.002204423982534,0.9987090536959458,0.9841823574019694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,655363.0000000003,1.1032252354801837,1.0345542571508173,67649.99999999965,26780.931865410414,1017648.0000000003,0.0,0.9999999999999964,1.0663772517387007,22801.407889963244,3154.60298237639,23920.724371244123,438.7584448009251,5054.960325713395,1444.6979144654733,-846.0384426639001,-10366.297705973164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22645.581629131077,45004.418370868574,0.0,67649.99999999965,3.0
13,"Albany, GA Metro Area-Bus",2018,0,34,1017648.0,13.51426626630345,13.398545579085818,0.45710557582408023,12.281446455458815,1.3110318766193438,10.009883781657548,8.76,7.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.526008295919614,-0.1083328573916044,13.622599123695053,0.0,739896.0000000003,824553.9982213301,659043.0000000003,0.579495632,215656.42999999988,2.7100000000000004,22244.24999999999,1.006751880488154,0.9037585675693819,0.9997433563502133,1.044323970996784,0.9966999776715352,-1.0099999999999998,1.5999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0491059547974912,1.0243885715506231,0.9996304289282733,1.007765204531319,1.001193220064173,0.9990268185529948,0.9873257423418981,1.0,1.0,1.0,0.9618409879329599,1.0,1.0,1.0,723013.0,1.023350894105639,1.0283517846090433,16883.00000000035,22733.05468612979,1017648.0000000003,0.0,1.0000000000000018,0.9951369874710189,21890.61304997973,35504.24369599854,17633.25428253068,-267.2046892823717,5614.343823802555,862.71361825799,-703.6228375435709,-9163.65305215725,0.0,0.0,0.0,-27589.461791626854,0.0,0.0,0.0,20498.70884553823,-3615.70884553788,0.0,16883.00000000035,3.0
14,"Albany-Schenectady-Troy, NY Metro Area-Bus",2012,0,23,15213240.0,16.53767672503411,15.823833846132079,0.7293857491475326,14.075291550193802,1.631062408530763,10.425624560699571,10.13,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.045045701336424,-0.07100850035381956,16.60868522538793,0.0,15213239.999999998,16332787.756103972,7450812.999999997,1.07380637903,1296645.080000001,4.109300000000001,33711.52000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,15213239.999999998,15213239.999999998,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15213239.999999998,15213239.999999998,2.0
15,"Albany-Schenectady-Troy, NY Metro Area-Bus",2013,0,23,15213240.0,16.59139247667512,15.822007277691919,0.7236746004331361,14.081734035311712,1.5977701075664184,10.399189386156271,10.05,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.045045701336424,-0.012160709203722702,16.603553185878845,0.0,16052776.999999996,16249181.956546886,7437215.999999999,1.0619963190000004,1305025.67,3.942,32831.99999999998,0.9998845685275818,0.9921699200716886,1.0004577159268735,0.9795885793270572,0.9974644037496851,-0.08000000000000007,0.49999999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990260261152886,1.002831097561645,1.0007556212646231,0.9953826297672059,1.0009516315921376,0.9999228817622378,0.9960219144953162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15213239.999999998,1.0551846286524105,0.9948811065933407,839536.9999999981,-83605.79955708608,15213239.999999998,0.0,1.0,1.06061379364791,-77712.23364562192,-14817.298461847346,43070.16666872037,11495.44764781535,-70245.16152035206,14477.3998027718,-1173.2182594540423,-60519.56952327599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77874.95392992513,917411.9539299232,0.0,839536.9999999981,2.0
16,"Albany-Schenectady-Troy, NY Metro Area-Bus",2014,0,23,15213240.0,16.625430348525665,15.858200196470015,0.6877826668417614,14.081286174072687,1.5586497536019952,10.420001964419587,9.33,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.045045701336424,-0.011453360518165819,16.63688370904383,0.0,16608585.000000002,16799902.64673805,7711321.0000000065,0.98929969918,1304441.3299999991,3.7523999999999997,33522.5,1.0022875048748794,0.9504032149672068,0.999968195590266,0.9755156553629559,1.002001365442101,-0.7200000000000006,-0.39999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0194960247340692,1.017925775333308,0.9999474928080571,0.9945765220011522,0.9992514110952033,0.9993061499216317,1.0031939049875134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16052776.999999996,1.0346237912605405,1.0338922101841117,555808.0000000056,550720.6901911628,15213239.999999998,0.0,1.0,1.0007075989156349,540934.93548801,312965.337442497,287758.4739776934,-842.8862431562277,-87061.88287990984,-12016.930753375276,-11138.220579478964,51271.04452373997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544064.092122674,11743.9078773316,0.0,555808.0000000056,2.0
17,"Albany-Schenectady-Troy, NY Metro Area-Bus",2015,0,23,15213240.0,16.624469841781387,15.875407594031662,0.7071014589951067,14.086836721306437,1.3091433019314758,10.425551588113796,9.57,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.045045701336426,0.025160315991210904,16.59930952579018,3.552713678800501e-15,16592639.999999972,16180372.053544734,7845161.000000001,1.02810418766,1311701.8299999998,2.7030000000000003,33709.060000000005,1.0010850788455474,1.0280885126722596,1.0003941789950956,0.8399214120466018,1.0005325933443352,0.2400000000000002,0.39999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0092221684965277,0.9904825115936586,1.000650974294406,0.9659099730421618,0.9998003357632718,1.0002313904012092,0.996816263564168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16608585.000000002,0.9990399543368668,0.9631229652801824,-15945.000000029802,-619530.593193315,15213239.999999998,0.0,1.0000000000000027,1.0372922130738635,-612630.6248170293,153167.16935890223,-158072.01518323517,10811.761901458429,-566187.1103815481,-3316.1404471610367,3843.0671466676076,-52877.35721211332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-612475.3656920423,596530.3656920125,0.0,-15945.000000029802,2.0
18,"Albany-Schenectady-Troy, NY Metro Area-Bus",2016,0,23,15213240.0,16.61979753974662,15.892451099749536,0.75856474926884,14.088765624840436,1.2312474464608167,10.434640665834014,10.03,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.045045701336425,0.04895097156036969,16.57084656818625,0.0,16515294.99999998,15726323.220821783,7980015.9999999935,1.1352094593,1314234.4200000002,2.4255,34016.84999999999,1.00107357909502,1.0727806308685461,1.0001369295017868,0.9404986028987556,1.000871807850491,0.4599999999999991,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091339320355186,0.9748467108282276,1.0002261759043405,0.9892298796514261,0.9996730141871611,1.0004435453034184,0.9984068627389177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16592639.999999972,0.9953385959075836,0.9719382946683554,-77344.99999999255,-454048.8327229507,15213239.999999998,0.0,0.9999999999999991,1.0240759108602484,-465255.62371441093,151556.04604982707,-417359.47204311687,3752.855357396124,-178704.7297005616,-5425.557877542467,7359.587543312122,-26434.35304372531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-465617.7743540595,388272.77435406693,0.0,-77344.99999999255,2.0
19,"Albany-Schenectady-Troy, NY Metro Area-Bus",2017,0,23,15213240.0,16.61013923125524,15.92146853586148,0.7629398185230796,14.092130548071152,1.3063849778915888,10.484874896502111,10.66,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.045045701336423,0.0163385583047231,16.593800672950515,0.0,16356552.999999993,16091481.825892663,8214968.000000005,1.1445716136600002,1318664.169999999,2.6928000000000005,35769.36,1.0018258628533645,1.0057675620419437,1.0002388373346762,1.0610255328015117,1.0048141792589542,0.6300000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0156008349536407,0.997836623726157,1.0003945913390493,1.0104998353963828,0.9981941260792149,1.0006075140026975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16515294.99999998,0.9903881825907447,1.023219579042316,-158741.99999998696,365158.6050708797,15213239.999999998,0.0,0.9999999999999973,0.9679136373922763,382056.99797532475,257652.39150568764,-35728.79735851786,6516.792368844009,173407.87902270322,-29824.54053457299,10033.272971180657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383478.1976596653,-542220.1976596522,0.0,-158741.9999999869,2.0
20,"Albany-Schenectady-Troy, NY Metro Area-Bus",2018,0,23,15213240.0,16.549556846966933,15.94249684574517,0.8178563943272145,14.095913035844637,1.366091653802371,10.524635113726882,11.23,4.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.045045701336425,0.004172724219420512,16.545384122747514,0.0,15395052.99999998,15330947.525562832,8389543.999999994,1.265637994,1323661.45,2.9199999999999995,37220.25000000002,1.0013207519040297,1.0719802197641801,1.0002684113491982,1.0457037373524798,1.0037921498937517,0.5700000000000003,0.04999999999999982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0112814679621405,0.9731817079009785,1.0004435683523298,1.0083345457196287,0.998570387839341,1.0005496396286602,0.9996014775177633,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,16356552.999999993,0.9412162208015336,0.9527368387474383,-961500.000000013,-760534.3003298305,15213239.999999998,0.0,1.0000000000000027,0.987907870478916,-771460.9046213573,184525.92864055248,-438654.8160871268,7255.2492640056535,136324.43879402927,-23383.527075262704,8990.209717080388,-6518.454102396258,0.0,0.0,-639999.9337722394,0.0,0.0,0.0,0.0,-773062.4019750713,-188437.59802494175,0.0,-961500.000000013,2.0
21,"Albuquerque, NM Metro Area-Bus",2012,0,22,13003221.0,16.380707730870874,15.486336847538269,0.30214318331125517,14.07058582209489,1.5694697199877652,10.237185945607946,6.09,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75019872056533,0.048034233904853244,16.33267349696602,0.0,13003221.000000017,12393384.947811823,5316557.999999997,0.35275490477000004,1290557.7500000012,3.8041,27921.44000000001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,13003221.000000017,13003221.000000017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13003221.000000017,13003221.000000017,2.0
22,"Albuquerque, NM Metro Area-Bus",2013,0,22,13003221.0,16.377312274489917,15.50675423835197,0.2993772679547321,14.069668418745575,1.534628155625584,10.231904575719964,5.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.750198720565333,0.035315336648962026,16.34199693784096,7.105427357601002e-15,12959143.999999989,12509474.284031888,5426223.999999997,0.34901846892,1289374.3300000003,3.6395999999999997,27774.360000000022,1.001318413193172,0.9908456800970625,0.9999347999180053,0.9778004227042668,0.9994840994472463,-0.5899999999999999,-0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.010951928138448,1.0013701040679375,0.9998924467140904,0.9951682795031147,1.0001900500364547,0.9994313927833814,1.002394473664578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13003221.000000017,0.9966103014014737,1.0093670402968127,-44077.00000002794,116089.33622006513,13003221.000000017,0.0,1.0000000000000027,0.9873616460820411,122213.04693594023,142410.34196035852,17815.765988389987,-1398.5391459588698,-62827.92943122938,2471.262625078131,-7393.725299885955,31135.8702391878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121801.695095361,-165878.69509538895,0.0,-44077.00000002794,2.0
23,"Albuquerque, NM Metro Area-Bus",2014,0,22,13003221.0,16.371470322147236,15.506497489169352,0.28509869723968284,14.073927040183667,1.484600049904014,10.21118914052684,5.97,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75019872056533,0.03098788544164431,16.34048243670559,-3.552713678800501e-15,12883657.999999985,12490543.008848775,5424831.000000001,0.32989327843999994,1294876.9999999995,3.4132,27204.9,0.9999834427515474,0.9523057618482634,1.0003026810093418,0.9674005031523898,0.9979754077024641,0.46999999999999975,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998630373118659,1.0070931277639128,1.0004994179855498,0.9930695690409169,1.0007456517373627,1.00045318977719,0.996816263564168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12959143.999999989,0.9941750782304755,0.9984866450217433,-75486.00000000373,-18931.275183113292,13003221.000000017,0.0,0.9999999999999973,0.9956818987176811,-18917.01739482672,-1774.919198157196,91920.86410294389,6472.029590929187,-89812.45278081564,9663.008238333923,5872.9515819331145,-41258.498929994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19611.785086344968,-55874.214913658754,0.0,-75486.00000000373,2.0
24,"Albuquerque, NM Metro Area-Bus",2015,0,22,13003221.0,16.283193816365603,15.511876343901685,0.29153971754184954,14.076522308196605,1.2193539063642382,10.22215507898063,6.53,4.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.750198720565332,0.021759074976190958,16.26143474138941,0.0,11795088.00000002,11541209.867385834,5454088.999999998,0.33848679384,1298241.9199999992,2.385,27504.879999999986,1.0003468774773987,1.0225922474024907,1.000184402548452,0.8213349490612472,1.0010739139489904,0.5600000000000005,0.2999999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0028736642296792,0.9968166834536103,1.0003043231611017,0.9637988511455186,0.9996055061533322,1.0005399942251016,0.9976112461436223,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,12883657.999999985,0.9155076919924476,0.9239958470348009,-1088569.9999999646,-949333.1414629407,13003221.000000017,0.0,1.0000000000000018,0.9908136443031326,-999485.5343262483,37023.30714201974,-41012.76168942602,3920.795529113695,-466403.2210482302,-5082.523803572204,6957.100918184635,-30775.88773175153,0.0,0.0,-504112.3436425863,0.0,0.0,0.0,0.0,-979211.5133833104,-109358.4866166542,0.0,-1088569.9999999646,2.0
25,"Albuquerque, NM Metro Area-Bus",2016,0,22,13003221.0,16.2044495702033,15.510942296525345,0.30577501347870967,14.086159257692517,1.1415121229833305,10.250601182444836,5.25,5.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.750198720565332,0.004814161134542444,16.199635409068755,0.0,10901920.000000019,10849562.525409931,5448997.000000003,0.3576768131999999,1310813.5000000002,2.1315,28298.550000000017,0.9999397850166136,1.0488279815075854,1.0006846115315216,0.9361614515895476,1.002782789269427,-1.2800000000000002,0.2999999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9995018230275631,0.9929781013034762,1.0011305028742918,0.9892373154477029,0.9989769881765732,0.9987668216057414,0.9976112461436223,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,11795088.00000002,0.9242762750053243,0.940071504640911,-893168.0000000019,-691647.3419759031,13003221.000000017,0.0,1.0,0.9831978437352984,-718618.637147892,-5876.041229467122,-82823.91305258377,13334.3808865252,-126946.81141058535,-12066.514482359462,-14545.447679979228,-28175.561946314527,0.0,0.0,-461518.7282331278,0.0,0.0,0.0,0.0,-706861.876468047,-186306.12353195483,0.0,-893168.0000000019,2.0
26,"Albuquerque, NM Metro Area-Bus",2017,0,22,13003221.0,16.086055710236785,15.494059334923874,0.2926917779112278,14.088910687261242,1.2077656025646322,10.232463907962412,5.2,5.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.750198720565328,-0.07648900525001869,16.162544715486803,0.0,9684677.999999983,10454516.24777711,5357774.0,0.3400297000200001,1314425.0800000008,2.3459999999999996,27789.899999999994,0.9989115450706529,0.9572128689697766,1.0001953285859113,1.058040101587488,0.998230613584549,-0.04999999999999982,0.6000000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.991033617978555,1.0064973995534718,1.000322637741219,1.0092526395581105,1.000652820602345,0.9999518004044338,0.995228198432231,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,10901920.000000019,0.8883460894961591,0.9635887367156405,-1217242.0000000354,-395046.27763282135,13003221.000000017,0.0,0.9999999999999964,0.9219141556923705,-394528.82233011804,-97750.77948723131,70834.13013998583,3517.3708437513433,100871.5362513563,7116.997981117681,-525.4681348954385,-52021.79894769251,0.0,0.0,-426570.81097650994,0.0,0.0,0.0,0.0,-396952.6794250253,-820289.32057501,0.0,-1217242.0000000354,2.0
27,"Albuquerque, NM Metro Area-Bus",2018,0,22,13003221.0,16.074340609257487,15.491097568859711,0.2694074681586066,14.099282804498387,1.275362800412609,10.229810242033357,4.85,6.225,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.750198720565331,-0.0644216868561717,16.138762296113654,-3.552713678800501e-15,9571882.999999993,10208815.790547129,5341928.999999996,0.30918848499999996,1328129.4099999995,2.58,27716.24999999999,0.999808845054731,0.920447680769211,1.0007361901475125,1.05596880529172,0.9997406620777827,-0.35000000000000053,0.5249999999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9984211872083794,1.0115927360787005,1.0012167972657828,1.0094411798381646,1.0000954876244903,0.9996626516143388,0.9958234261549656,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,9684677.999999983,0.9883532524261528,0.9764981514776235,-112794.99999999069,-245700.4572299812,13003221.000000017,0.0,1.0000000000000027,1.01214042224031,-221532.92931417085,-15290.293509127,112271.91606119664,11784.289710387124,91434.78667271625,924.7668961734488,-3267.1104889489234,-40448.772832380455,0.0,0.0,-378942.5118241879,0.0,0.0,0.0,0.0,-227607.8353439915,114812.8353440008,0.0,-112794.99999999069,2.0
28,"Albuquerque, NM Metro Area-Rail",2012,1,22,1129303.0,13.937112071722668,14.169506215819478,1.2600006501730023,14.07058582209489,1.5694697199877652,10.237185945607946,6.09,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.436109727987704,0.09519082561934583,13.841921246103322,0.0,1129303.0000000002,1026761.5410932178,1424748.000000001,2.5254237795,1290557.7500000012,3.8041,27921.44000000001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1129303.0000000002,1129303.0000000002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129303.0000000002,1129303.0000000002,2.0
29,"Albuquerque, NM Metro Area-Rail",2013,1,22,1129303.0,13.894865952569212,14.143779957404039,1.3852311204197731,14.069668418745575,1.534628155625584,10.231904575719964,5.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.436109727987705,0.13159823179210817,13.763267720777105,0.0,1082588.0000000007,949097.3624798149,1388562.0000000007,2.99574929736,1289374.3300000003,3.6395999999999997,27774.360000000022,0.9981843927358092,1.0993892108147534,0.9999347999180053,0.9778004227042668,0.9994840994472463,-0.5899999999999999,-0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863691567860696,0.9398915208768504,0.9998924467140904,0.9951682795031147,1.0001900500364547,0.9994313927833814,1.002394473664578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1129303.0000000002,0.9586337767631897,0.9243600626775406,-46714.999999999534,-77664.17861340288,1129303.0000000002,0.0,1.0000000000000009,1.0370782725254584,-86575.3941003648,-15393.35213402122,-67880.68579921029,-121.46024843758232,-5456.476452294055,214.624076318368,-642.1298355489844,2704.086292828943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85420.40813806542,38705.40813806589,0.0,-46714.999999999534,2.0
30,"Albuquerque, NM Metro Area-Rail",2014,1,22,1129303.0,13.876810716260435,14.14188050933069,1.3435887704957825,14.073927040183667,1.484600049904014,10.21118914052684,5.97,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.436109727987704,0.10238840438347764,13.774422311876958,0.0,1063217.0,959743.4325197518,1385926.999999999,2.83277379872,1294876.9999999995,3.4132,27204.9,0.9998657043534989,0.9699383378628026,1.0003026810093418,0.9674005031523898,0.9979754077024641,0.46999999999999975,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99898718448214,1.0208274651792661,1.0004994179855498,0.9930695690409169,1.0007456517373627,1.00045318977719,0.996816263564168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1082588.0000000007,0.9821067663783446,1.011217047334449,-19371.0000000007,10646.070039936923,1129303.0000000002,0.0,0.9999999999999991,0.9712126560502085,12340.141051612933,-1096.461925849058,22547.563873491395,540.6639181403384,-7502.801391131837,807.2336230480548,490.6178145085675,-3446.6748605945277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12143.440839706547,-31514.440839707248,0.0,-19371.0000000007,2.0
