,UZA Name,RailBus,UZA,Year,UPT,VRM,VRH,FARE_TOTAL,FARE_per_UPT
14682,"Victorville-Hesperia, CA",Bus,114,2014,1975703.0,2640006.0,145789.0,2159255.0,1.092904652166849
14683,"Victorville-Hesperia, CA",Bus,114,2015,2008163.0,2838824.0,156870.0,2307883.0,1.1492508327262279
14684,"Victorville-Hesperia, CA",Bus,114,2016,1849358.0,3047411.0,169777.0,2322041.0,1.2555930220108815
14685,"Victorville-Hesperia, CA",Bus,114,2017,1616908.0,3275309.0,182967.0,2302478.0,1.4240006234120928
14686,"Victorville-Hesperia, CA",Bus,114,2018,1410972.0,3629505.0,199992.0,2291345.25,1.623948065588828
14691,"Victorville-Hesperia, CA",DemandResponse,114,2005,0.0,0.0,0.0,245051.0,inf
14692,"Victorville-Hesperia, CA",DemandResponse,114,2006,111416.0,677959.0,39561.0,256339.0,2.3007377755439076
14693,"Victorville-Hesperia, CA",DemandResponse,114,2007,105995.0,672953.0,39813.0,289092.0,2.7274116703618096
14694,"Victorville-Hesperia, CA",DemandResponse,114,2008,110437.0,633446.0,37112.0,362485.0,3.2822785841701605
14695,"Victorville-Hesperia, CA",DemandResponse,114,2009,103891.0,576261.0,36968.0,343859.0,3.309805469193674
14696,"Victorville-Hesperia, CA",DemandResponse,114,2010,103022.0,589995.0,37016.0,341013.0,3.3100988138455865
14697,"Victorville-Hesperia, CA",DemandResponse,114,2011,108027.0,624294.0,38601.0,344259.0,3.1867866366741646
14698,"Victorville-Hesperia, CA",DemandResponse,114,2012,158633.0,1042627.0,49451.0,375728.0,2.368536180996388
14699,"Victorville-Hesperia, CA",DemandResponse,114,2013,468473.0,3667498.0,102476.0,1548008.0,3.3043697288851224
14700,"Victorville-Hesperia, CA",DemandResponse,114,2014,638952.0,4696774.0,129534.0,2284634.0,3.5755956628979955
14701,"Victorville-Hesperia, CA",DemandResponse,114,2015,716949.0,5266791.0,148359.0,2347510.0,3.2743054247931163
14702,"Victorville-Hesperia, CA",DemandResponse,114,2016,732267.0,5647886.0,156686.0,2747007.0,3.751373474429409
14703,"Victorville-Hesperia, CA",DemandResponse,114,2017,791506.0,6437167.0,170357.0,2970567.0,3.753056830902103
14704,"Victorville-Hesperia, CA",DemandResponse,114,2018,782301.0,6436857.0,171855.0,3238111.25,4.139213998192512
14709,"Villas, NJ",Bus,489,2005,0.0,0.0,0.0,0.0,
14710,"Villas, NJ",Bus,489,2006,0.0,0.0,0.0,0.0,
14711,"Villas, NJ",Bus,489,2007,0.0,0.0,0.0,0.0,
14712,"Villas, NJ",Bus,489,2008,0.0,0.0,0.0,0.0,
14713,"Villas, NJ",Bus,489,2009,0.0,0.0,0.0,0.0,
14714,"Villas, NJ",Bus,489,2010,0.0,0.0,0.0,0.0,
14715,"Villas, NJ",Bus,489,2011,0.0,0.0,0.0,0.0,
14716,"Villas, NJ",Bus,489,2012,0.0,0.0,0.0,0.0,
14717,"Villas, NJ",Bus,489,2013,3441.0,10904.0,563.0,0.0,0.0
14718,"Villas, NJ",Bus,489,2014,2747.0,10723.0,565.0,0.0,0.0
14719,"Villas, NJ",Bus,489,2015,0.0,0.0,0.0,0.0,
14720,"Villas, NJ",Bus,489,2016,0.0,0.0,0.0,0.0,
14721,"Villas, NJ",Bus,489,2017,0.0,0.0,0.0,0.0,
14722,"Villas, NJ",Bus,489,2018,0.0,0.0,0.0,0.0,
14727,"Villas, NJ",DemandResponse,489,2005,0.0,0.0,0.0,0.0,
14728,"Villas, NJ",DemandResponse,489,2006,0.0,0.0,0.0,0.0,
14729,"Villas, NJ",DemandResponse,489,2007,0.0,0.0,0.0,0.0,
14730,"Villas, NJ",DemandResponse,489,2008,0.0,0.0,0.0,0.0,
14731,"Villas, NJ",DemandResponse,489,2009,0.0,0.0,0.0,0.0,
14732,"Villas, NJ",DemandResponse,489,2010,0.0,0.0,0.0,0.0,
14733,"Villas, NJ",DemandResponse,489,2011,188795.0,760675.0,45996.0,0.0,0.0
14734,"Villas, NJ",DemandResponse,489,2012,166126.0,656316.0,41217.0,0.0,0.0
14735,"Villas, NJ",DemandResponse,489,2013,132232.0,676252.0,45823.0,0.0,0.0
14736,"Villas, NJ",DemandResponse,489,2014,127480.0,654776.0,45266.0,0.0,0.0
14737,"Villas, NJ",DemandResponse,489,2015,0.0,0.0,0.0,0.0,
14738,"Villas, NJ",DemandResponse,489,2016,0.0,0.0,0.0,0.0,
14739,"Villas, NJ",DemandResponse,489,2017,0.0,0.0,0.0,0.0,
14740,"Villas, NJ",DemandResponse,489,2018,0.0,0.0,0.0,0.0,
14745,"Vineland, NJ",DemandResponse,290,2005,147842.0,825621.0,42460.0,22133.0,0.14970711976299023
14746,"Vineland, NJ",DemandResponse,290,2006,126559.0,621043.0,36890.0,19341.0,0.15282200396652945
14747,"Vineland, NJ",DemandResponse,290,2007,124280.0,631920.0,40430.0,20037.0,0.16122465400708078
14748,"Vineland, NJ",DemandResponse,290,2008,0.0,0.0,0.0,0.0,
14749,"Vineland, NJ",DemandResponse,290,2009,0.0,0.0,0.0,0.0,
14750,"Vineland, NJ",DemandResponse,290,2010,0.0,0.0,0.0,0.0,
14751,"Vineland, NJ",DemandResponse,290,2011,0.0,0.0,0.0,0.0,
14752,"Vineland, NJ",DemandResponse,290,2012,0.0,0.0,0.0,0.0,
14753,"Vineland, NJ",DemandResponse,290,2013,0.0,0.0,0.0,0.0,
14754,"Vineland, NJ",DemandResponse,290,2014,0.0,0.0,0.0,0.0,
14755,"Vineland, NJ",DemandResponse,290,2015,0.0,0.0,0.0,0.0,
14756,"Vineland, NJ",DemandResponse,290,2016,0.0,0.0,0.0,0.0,
14757,"Vineland, NJ",DemandResponse,290,2017,0.0,0.0,0.0,0.0,
14758,"Vineland, NJ",DemandResponse,290,2018,0.0,0.0,0.0,0.0,
14763,"Vineland, NJ",DemandResponse,310,2005,0.0,0.0,0.0,0.0,
14764,"Vineland, NJ",DemandResponse,310,2006,0.0,0.0,0.0,0.0,
14765,"Vineland, NJ",DemandResponse,310,2007,0.0,0.0,0.0,0.0,
14766,"Vineland, NJ",DemandResponse,310,2008,0.0,0.0,0.0,0.0,
14767,"Vineland, NJ",DemandResponse,310,2009,0.0,0.0,0.0,0.0,
14768,"Vineland, NJ",DemandResponse,310,2010,0.0,0.0,0.0,0.0,
14769,"Vineland, NJ",DemandResponse,310,2011,96169.0,521531.0,33676.0,0.0,0.0
14770,"Vineland, NJ",DemandResponse,310,2012,89031.0,500984.0,33547.0,0.0,0.0
14771,"Vineland, NJ",DemandResponse,310,2013,81722.0,469315.0,32410.0,0.0,0.0
14772,"Vineland, NJ",DemandResponse,310,2014,77283.0,448730.0,31812.0,0.0,0.0
14773,"Vineland, NJ",DemandResponse,310,2015,75198.0,444046.0,31251.0,0.0,0.0
14774,"Vineland, NJ",DemandResponse,310,2016,82093.0,493550.0,32597.0,0.0,0.0
14775,"Vineland, NJ",DemandResponse,310,2017,84734.0,479212.0,32185.0,0.0,0.0
14776,"Vineland, NJ",DemandResponse,310,2018,77972.0,458662.0,32306.0,0.0,0.0
14781,"Virgin Islands, VI",Bus,600,2005,0.0,0.0,0.0,0.0,
14782,"Virgin Islands, VI",Bus,600,2006,0.0,0.0,0.0,0.0,
14783,"Virgin Islands, VI",Bus,600,2007,0.0,0.0,0.0,0.0,
14784,"Virgin Islands, VI",Bus,600,2008,0.0,0.0,0.0,0.0,
14785,"Virgin Islands, VI",Bus,600,2009,0.0,0.0,0.0,0.0,
14786,"Virgin Islands, VI",Bus,600,2010,0.0,0.0,0.0,260521.0,inf
14787,"Virgin Islands, VI",Bus,600,2011,212213.0,423815.0,52900.0,123699.0,0.5829001993280336
14788,"Virgin Islands, VI",Bus,600,2012,0.0,219960.0,24770.0,0.0,
14789,"Virgin Islands, VI",Bus,600,2013,19946.0,35516.0,4235.0,0.0,0.0
14790,"Virgin Islands, VI",Bus,600,2014,0.0,0.0,0.0,373678.0,inf
14791,"Virgin Islands, VI",Bus,600,2015,0.0,0.0,0.0,127859.0,inf
14792,"Virgin Islands, VI",Bus,600,2016,0.0,0.0,0.0,336749.0,inf
14793,"Virgin Islands, VI",Bus,600,2017,0.0,0.0,0.0,328687.0,inf
14794,"Virgin Islands, VI",Bus,600,2018,0.0,0.0,0.0,374863.0,inf
14799,"Virgin Islands, VI",DemandResponse,600,2005,0.0,0.0,0.0,0.0,
14800,"Virgin Islands, VI",DemandResponse,600,2006,0.0,0.0,0.0,0.0,
14801,"Virgin Islands, VI",DemandResponse,600,2007,0.0,0.0,0.0,0.0,
14802,"Virgin Islands, VI",DemandResponse,600,2008,0.0,0.0,0.0,0.0,
14803,"Virgin Islands, VI",DemandResponse,600,2009,0.0,0.0,0.0,0.0,
14804,"Virgin Islands, VI",DemandResponse,600,2010,0.0,0.0,0.0,24929.0,inf
14805,"Virgin Islands, VI",DemandResponse,600,2011,42888.0,276686.0,33173.0,63061.0,1.4703646707703786
14806,"Virgin Islands, VI",DemandResponse,600,2012,0.0,229300.0,25848.0,0.0,
14807,"Virgin Islands, VI",DemandResponse,600,2013,6525.0,40325.0,4165.0,0.0,0.0
14808,"Virgin Islands, VI",DemandResponse,600,2014,0.0,0.0,0.0,160148.0,inf
14809,"Virgin Islands, VI",DemandResponse,600,2015,0.0,0.0,0.0,60639.0,inf
14810,"Virgin Islands, VI",DemandResponse,600,2016,0.0,0.0,0.0,66375.0,inf
14811,"Virgin Islands, VI",DemandResponse,600,2017,0.0,0.0,0.0,76564.0,inf
14812,"Virgin Islands, VI",DemandResponse,600,2018,0.0,0.0,0.0,85639.75,inf
14817,"Virginia Beach, VA",Bus,34,2005,8091726.0,9528375.0,761351.0,13975951.0,1.7271903423324022
14818,"Virginia Beach, VA",Bus,34,2006,11907998.0,10003129.0,787968.0,13868643.0,1.1646494230180422
14819,"Virginia Beach, VA",Bus,34,2007,13137500.0,9734789.0,775383.0,14439676.0,1.0991190104662227
14820,"Virginia Beach, VA",Bus,34,2008,21212067.0,10712813.0,796516.0,14609180.0,0.688720245886457
14821,"Virginia Beach, VA",Bus,34,2009,15152773.0,11277284.0,837797.0,15838517.0,1.0452553469916035
14822,"Virginia Beach, VA",Bus,34,2010,15216754.0,10992826.0,811655.0,13636873.0,0.8961749003762564
14823,"Virginia Beach, VA",Bus,34,2011,15934126.0,10827074.0,812527.0,14212376.0,0.8919457521548405
14824,"Virginia Beach, VA",Bus,34,2012,16293816.0,10068613.0,783461.0,14722110.0,0.9035397232913395
14825,"Virginia Beach, VA",Bus,34,2013,15828497.0,9989050.0,789735.0,13260332.0,0.837750545740382
14826,"Virginia Beach, VA",Bus,34,2014,14751530.0,9945737.0,774570.0,13973870.0,0.9472827564327225
14827,"Virginia Beach, VA",Bus,34,2015,13562764.0,10356932.0,803466.0,14115226.0,1.0407337324456873
14828,"Virginia Beach, VA",Bus,34,2016,12841619.0,10707527.0,826871.0,14011691.0,1.091115614004745
14829,"Virginia Beach, VA",Bus,34,2017,12145623.0,10492112.0,819460.0,12896637.0,1.0618341274054035
14830,"Virginia Beach, VA",Bus,34,2018,11241802.0,10364662.0,807780.0,12034462.75,1.0705101148374612
14835,"Virginia Beach, VA",DemandResponse,34,2005,486126.0,3071843.0,163052.0,355718.0,0.731740330696157
14836,"Virginia Beach, VA",DemandResponse,34,2006,503357.0,3475905.0,166790.0,680528.0,1.3519788142411846
14837,"Virginia Beach, VA",DemandResponse,34,2007,434351.0,3082476.0,171416.0,697618.0,1.6061157911458706
14838,"Virginia Beach, VA",DemandResponse,34,2008,452270.0,3541213.0,184468.0,1308075.0,2.892243571318018
14839,"Virginia Beach, VA",DemandResponse,34,2009,440204.0,3831243.0,208892.0,1392313.0,3.1628813004879555
14840,"Virginia Beach, VA",DemandResponse,34,2010,505908.0,3828833.0,216064.0,1443542.0,2.8533685966618436
14841,"Virginia Beach, VA",DemandResponse,34,2011,549694.0,3945371.0,220453.0,1615475.0,2.9388623488704626
14842,"Virginia Beach, VA",DemandResponse,34,2012,517509.0,4074408.0,218638.0,1769115.0,3.418520257618708
14843,"Virginia Beach, VA",DemandResponse,34,2013,485124.0,4047028.0,221402.0,1821543.0,3.7547987730971877
14844,"Virginia Beach, VA",DemandResponse,34,2014,451833.0,4095968.0,225798.0,1492541.0,3.3033023263019743
14845,"Virginia Beach, VA",DemandResponse,34,2015,414526.0,4011773.0,236048.0,1253717.0,3.024459261903958
14846,"Virginia Beach, VA",DemandResponse,34,2016,448282.0,4365267.0,256268.0,1160333.0,2.5883997126808573
14847,"Virginia Beach, VA",DemandResponse,34,2017,480380.0,4249956.0,252281.0,1414919.0,2.9454161288979557
14848,"Virginia Beach, VA",DemandResponse,34,2018,495839.0,4350391.0,256725.0,1582512.5,3.191585373478085
14853,"Virginia Beach, VA",Other,34,2005,355336.0,11902.0,5951.0,268987.0,0.7569933809127136
14854,"Virginia Beach, VA",Other,34,2006,344959.0,12289.0,6194.0,302884.0,0.8780289831545198
14855,"Virginia Beach, VA",Other,34,2007,363492.0,11994.0,5998.0,381419.0,1.0493188295753415
14856,"Virginia Beach, VA",Other,34,2008,366826.0,11375.0,5950.0,371773.0,1.0134859579201039
14857,"Virginia Beach, VA",Other,34,2009,304053.0,11620.0,5926.0,373384.0,1.2280227460344084
14858,"Virginia Beach, VA",Other,34,2010,299226.0,12610.0,6114.0,395541.0,1.3218804515650378
14859,"Virginia Beach, VA",Other,34,2011,322205.0,12901.0,6231.0,330142.0,1.024633385577505
14860,"Virginia Beach, VA",Other,34,2012,376569.0,13583.0,6223.0,386035.0,1.025137491402638
14861,"Virginia Beach, VA",Other,34,2013,333404.0,15958.0,6173.0,313134.0,0.9392028889875347
14862,"Virginia Beach, VA",Other,34,2014,323297.0,18992.0,6595.0,567744.0,1.7561066140421966
14863,"Virginia Beach, VA",Other,34,2015,263229.0,19040.0,6623.0,355408.0,1.350185579856323
14864,"Virginia Beach, VA",Other,34,2016,238828.0,18964.0,6602.0,283084.0,1.1853049056224563
14865,"Virginia Beach, VA",Other,34,2017,343732.0,19023.0,6625.0,288395.0,0.8390112064049899
14866,"Virginia Beach, VA",Other,34,2018,315065.0,18587.0,6459.0,274297.25,0.8706052719280148
14871,"Virginia Beach, VA",Rail,34,2005,0.0,0.0,0.0,0.0,
14872,"Virginia Beach, VA",Rail,34,2006,0.0,0.0,0.0,0.0,
14873,"Virginia Beach, VA",Rail,34,2007,0.0,0.0,0.0,0.0,
14874,"Virginia Beach, VA",Rail,34,2008,0.0,0.0,0.0,0.0,
14875,"Virginia Beach, VA",Rail,34,2009,0.0,0.0,0.0,0.0,
14876,"Virginia Beach, VA",Rail,34,2010,0.0,0.0,0.0,0.0,
14877,"Virginia Beach, VA",Rail,34,2011,639031.0,156958.0,12129.0,0.0,0.0
14878,"Virginia Beach, VA",Rail,34,2012,1651310.0,375067.0,30110.0,680839.0,0.41230235388873077
14879,"Virginia Beach, VA",Rail,34,2013,1654104.0,373902.0,30085.0,687892.0,0.4158698606617238
14880,"Virginia Beach, VA",Rail,34,2014,1604911.0,382472.0,29874.0,1499060.0,0.9340455638973126
14881,"Virginia Beach, VA",Rail,34,2015,1454979.0,392651.0,29882.0,1716187.0,1.1795269897366216
14882,"Virginia Beach, VA",Rail,34,2016,1391329.0,393635.0,29943.0,1326959.0,0.953734882260055
14883,"Virginia Beach, VA",Rail,34,2017,1402316.0,391766.0,29831.0,1379349.0,0.9836220937363619
14884,"Virginia Beach, VA",Rail,34,2018,1461451.0,383471.0,29309.0,1321334.5,0.9041250784323251
14889,"Visalia, CA",Bus,162,2005,1380877.0,1062548.0,79651.0,521499.0,0.3776578218045488
14890,"Visalia, CA",Bus,162,2006,1406594.0,1020465.0,80664.0,563828.0,0.40084629964296736
14891,"Visalia, CA",Bus,162,2007,1415832.0,1039177.0,83349.0,704367.0,0.4974933466682488
14892,"Visalia, CA",Bus,162,2008,1552641.0,1252444.0,93965.0,827764.0,0.533132900651213
14893,"Visalia, CA",Bus,162,2009,1494151.0,1455482.0,101774.0,878768.0,0.5881386821010728
14894,"Visalia, CA",Bus,162,2010,1528326.0,1565994.0,108567.0,949632.0,0.6213543445573785
14895,"Visalia, CA",Bus,162,2011,1712465.0,1617430.0,110382.0,976194.0,0.5700519426674414
14896,"Visalia, CA",Bus,162,2012,1785496.0,1572882.0,111966.0,1183177.0,0.6626601235735057
14897,"Visalia, CA",Bus,162,2013,2190201.0,2191295.0,141829.0,1531684.0,0.6993349012259605
14898,"Visalia, CA",Bus,162,2014,2150834.0,2231902.0,145598.0,1914267.0,0.8900115025148384
14899,"Visalia, CA",Bus,162,2015,2031869.0,2235015.0,147800.0,1846450.0,0.908744609027452
14900,"Visalia, CA",Bus,162,2016,1816974.0,2495942.0,159924.0,1564398.0,0.8609908562257907
14901,"Visalia, CA",Bus,162,2017,1733652.0,2618570.0,167004.0,1678951.0,0.9684475315691962
14902,"Visalia, CA",Bus,162,2018,1653923.0,2569540.0,164217.0,1694352.75,1.0244447595202437
14907,"Visalia, CA",DemandResponse,162,2005,35009.0,136092.0,9450.0,71114.0,2.0313062355394327
14908,"Visalia, CA",DemandResponse,162,2006,32667.0,127838.0,9219.0,62648.0,1.9177763492209263
14909,"Visalia, CA",DemandResponse,162,2007,32510.0,157973.0,10503.0,78263.0,2.4073515841279605
14910,"Visalia, CA",DemandResponse,162,2008,32133.0,161043.0,9992.0,91974.0,2.862291102604799
14911,"Visalia, CA",DemandResponse,162,2009,31122.0,160810.0,10460.0,97641.0,3.1373626373626373
14912,"Visalia, CA",DemandResponse,162,2010,34428.0,127341.0,9823.0,105515.0,3.064801905425816
14913,"Visalia, CA",DemandResponse,162,2011,38767.0,144821.0,11640.0,108466.0,2.7978951169809374
14914,"Visalia, CA",DemandResponse,162,2012,40615.0,157120.0,11909.0,131464.0,3.2368336821371413
14915,"Visalia, CA",DemandResponse,162,2013,57829.0,232266.0,16949.0,176960.0,3.060056373100002
14916,"Visalia, CA",DemandResponse,162,2014,55977.0,234230.0,17230.0,204473.0,3.652803830144524
14917,"Visalia, CA",DemandResponse,162,2015,52389.0,226815.0,17795.0,214701.0,4.098207639008189
14918,"Visalia, CA",DemandResponse,162,2016,55319.0,241459.0,19638.0,187495.0,3.3893418174587393
14919,"Visalia, CA",DemandResponse,162,2017,56264.0,240355.0,19173.0,186606.0,3.3166145314943836
14920,"Visalia, CA",DemandResponse,162,2018,56005.0,246054.0,19257.0,179137.75,3.198602803321132
14925,"Waco, TX",Bus,196,2005,0.0,0.0,0.0,384342.0,inf
14926,"Waco, TX",Bus,196,2006,600952.0,681450.0,43714.0,382071.0,0.6357762350404026
14927,"Waco, TX",Bus,196,2007,614088.0,694324.0,45318.0,372529.0,0.6066378108674978
14928,"Waco, TX",Bus,196,2008,692215.0,787391.0,45826.0,473328.0,0.6837875515555139
14929,"Waco, TX",Bus,196,2009,625786.0,777606.0,46602.0,459914.0,0.7349381417928813
14930,"Waco, TX",Bus,196,2010,741512.0,801059.0,48615.0,447385.0,0.6033415507773306
14931,"Waco, TX",Bus,196,2011,875054.0,775266.0,49224.0,477288.0,0.5454383386625282
14932,"Waco, TX",Bus,196,2012,934740.0,777206.0,48975.0,524473.0,0.5610897147869995
14933,"Waco, TX",Bus,196,2013,989820.0,795287.0,50362.0,1087676.0,1.0988624194297953
14934,"Waco, TX",Bus,196,2014,1086056.0,830287.0,53138.0,1093326.0,1.0066939458002166
14935,"Waco, TX",Bus,196,2015,1055231.0,851270.0,55533.0,1187091.0,1.124958421426209
14936,"Waco, TX",Bus,196,2016,1057174.0,816872.0,54350.0,1217947.0,1.1520780874293162
14937,"Waco, TX",Bus,196,2017,1119262.0,743149.0,51033.0,1199011.0,1.0712514138780733
14938,"Waco, TX",Bus,196,2018,1250485.0,793730.0,53083.0,1192523.0,0.9536483844268424
14943,"Waco, TX",DemandResponse,196,2005,0.0,0.0,0.0,49453.0,inf
14944,"Waco, TX",DemandResponse,196,2006,27065.0,163405.0,12600.0,51621.0,1.9072972473674488
14945,"Waco, TX",DemandResponse,196,2007,31771.0,185576.0,14398.0,61454.0,1.9342796890245821
14946,"Waco, TX",DemandResponse,196,2008,31439.0,191493.0,15003.0,58636.0,1.8650720442762174
14947,"Waco, TX",DemandResponse,196,2009,29210.0,198373.0,14945.0,82687.0,2.8307771311194796
14948,"Waco, TX",DemandResponse,196,2010,27663.0,203527.0,16157.0,81257.0,2.937389292556845
14949,"Waco, TX",DemandResponse,196,2011,27884.0,215802.0,17132.0,68441.0,2.454490030124803
14950,"Waco, TX",DemandResponse,196,2012,32059.0,212841.0,16175.0,83502.0,2.6046352038429146
14951,"Waco, TX",DemandResponse,196,2013,36898.0,212260.0,16606.0,95982.0,2.6012792021247764
14952,"Waco, TX",DemandResponse,196,2014,34699.0,230955.0,15817.0,98880.0,2.849649845816882
14953,"Waco, TX",DemandResponse,196,2015,40679.0,301020.0,17930.0,103684.0,2.548833550480592
14954,"Waco, TX",DemandResponse,196,2016,52103.0,337489.0,20930.0,145704.0,2.7964608563806306
14955,"Waco, TX",DemandResponse,196,2017,58728.0,419279.0,26268.0,152872.0,2.6030513554011714
14956,"Waco, TX",DemandResponse,196,2018,66848.0,451893.0,25711.0,168753.0,2.5244285543322165
14961,"Waldorf, MD",Bus,283,2005,311423.0,772928.0,44318.0,201172.0,0.645976694078472
14962,"Waldorf, MD",Bus,283,2006,278658.0,608812.0,36607.0,223204.0,0.800996203231201
14963,"Waldorf, MD",Bus,283,2007,466302.0,855663.0,91254.0,235510.0,0.5050589532105803
14964,"Waldorf, MD",Bus,283,2008,554447.0,1073862.0,66326.0,296050.0,0.533955454714337
14965,"Waldorf, MD",Bus,283,2009,534279.0,1015635.0,58713.0,329394.0,0.6165205819431421
14966,"Waldorf, MD",Bus,283,2010,616025.0,1021311.0,56720.0,324714.0,0.527111724361836
14967,"Waldorf, MD",Bus,283,2011,720423.0,1170349.0,58276.0,302225.0,0.41951048203624813
14968,"Waldorf, MD",Bus,283,2012,729602.0,1198652.0,58784.0,341291.0,0.4677769523658104
14969,"Waldorf, MD",Bus,283,2013,731009.0,1201344.0,59194.0,335471.0,0.4589150065183876
14970,"Waldorf, MD",Bus,283,2014,787928.0,1174801.0,59369.0,362507.0,0.4600763013879441
14971,"Waldorf, MD",Bus,283,2015,896727.0,1277047.0,64062.0,389787.0,0.4346774436366921
14972,"Waldorf, MD",Bus,283,2016,853680.0,1291170.0,64678.0,353392.0,0.41396307749976574
14973,"Waldorf, MD",Bus,283,2017,816237.0,1283670.0,64839.0,347217.0,0.4253874793718001
14974,"Waldorf, MD",Bus,283,2018,755719.0,1288055.0,64819.0,333487.0,0.4412843927438638
14979,"Waldorf, MD",DemandResponse,283,2005,24633.0,210872.0,5281.0,14311.0,0.5809686193317907
14980,"Waldorf, MD",DemandResponse,283,2006,24301.0,174713.0,5890.0,15428.0,0.6348709929632526
14981,"Waldorf, MD",DemandResponse,283,2007,29275.0,346149.0,15055.0,13049.0,0.4457386848847139
14982,"Waldorf, MD",DemandResponse,283,2008,32989.0,329235.0,20826.0,15605.0,0.47303646670102156
14983,"Waldorf, MD",DemandResponse,283,2009,29814.0,184044.0,15526.0,11542.0,0.38713356141410077
14984,"Waldorf, MD",DemandResponse,283,2010,28594.0,211865.0,17099.0,11435.0,0.39990907183325175
14985,"Waldorf, MD",DemandResponse,283,2011,28817.0,247235.0,19305.0,13056.0,0.4530658986015199
14986,"Waldorf, MD",DemandResponse,283,2012,29411.0,233828.0,19342.0,12831.0,0.4362653428989154
14987,"Waldorf, MD",DemandResponse,283,2013,30144.0,209726.0,19519.0,10003.0,0.3318404989384289
14988,"Waldorf, MD",DemandResponse,283,2014,35476.0,260564.0,21412.0,12492.0,0.3521253805389559
14989,"Waldorf, MD",DemandResponse,283,2015,37269.0,243553.0,21152.0,15651.0,0.4199468727360541
14990,"Waldorf, MD",DemandResponse,283,2016,38204.0,254288.0,21962.0,17120.0,0.4481206156423411
14991,"Waldorf, MD",DemandResponse,283,2017,42087.0,299755.0,24812.0,35100.0,0.8339867417492337
14992,"Waldorf, MD",DemandResponse,283,2018,41551.0,351600.0,28461.0,48952.25,1.178124473538543
14997,"Washington, DC-VA-MD",Bus,8,2005,173481697.0,63593095.0,5281851.0,125903734.0,0.725746497626202
14998,"Washington, DC-VA-MD",Bus,8,2006,183208896.0,63435684.0,5480677.0,135856725.0,0.7415400014200184
14999,"Washington, DC-VA-MD",Bus,8,2007,184184174.0,67812271.0,5644867.0,138400870.0,0.7514265042120285
15000,"Washington, DC-VA-MD",Bus,8,2008,191139401.0,68879015.0,5791591.0,142603725.0,0.7460718420897426
15001,"Washington, DC-VA-MD",Bus,8,2009,185520197.0,69580029.0,5995100.0,152540113.0,0.822229145218081
15002,"Washington, DC-VA-MD",Bus,8,2010,178008288.0,69738756.0,5927609.0,150465590.0,0.8452729459428316
15003,"Washington, DC-VA-MD",Bus,8,2011,188579198.0,71508867.0,6087874.0,187749452.0,0.9956000131043086
15004,"Washington, DC-VA-MD",Bus,8,2012,192299070.0,72417817.0,6198612.0,194363661.0,1.0107363545751937
15005,"Washington, DC-VA-MD",Bus,8,2013,194596777.0,74550542.0,6381686.0,207651915.0,1.0670881512081776
15006,"Washington, DC-VA-MD",Bus,8,2014,193142083.0,74912084.0,6615552.0,212963598.0,1.102626598471551
15007,"Washington, DC-VA-MD",Bus,8,2015,186674264.0,74880302.0,6663763.0,213953727.0,1.146134032702012
