,UZA,RailBus,Year,VRM,UPT,UZA Name,FARE
587,11,Bus,2005,27462871.0,44930689.0,"Detroit, MI",30475078.0
588,11,Bus,2006,26637331.0,47544675.0,"Detroit, MI",33566711.0
589,11,Bus,2007,26228762.0,47143264.0,"Detroit, MI",34855339.0
590,11,Bus,2008,26144189.0,51711055.0,"Detroit, MI",38641640.0
591,11,Bus,2009,25274736.0,50232107.0,"Detroit, MI",39107804.0
592,11,Bus,2010,24443423.0,46222906.0,"Detroit, MI",37785975.0
593,11,Bus,2011,23169246.0,45237106.0,"Detroit, MI",40399461.0
594,11,Bus,2012,19173024.0,42074171.0,"Detroit, MI",37386794.0
595,11,Bus,2013,17934394.0,37826850.0,"Detroit, MI",33826091.0
596,11,Bus,2014,17628903.0,33727688.0,"Detroit, MI",30685061.0
597,11,Bus,2015,18179791.0,33885296.0,"Detroit, MI",31303313.0
598,11,Bus,2016,19793364.0,34914690.0,"Detroit, MI",32198049.0
599,11,Bus,2017,20691409.0,31907533.0,"Detroit, MI",30092191.0
600,11,Bus,2018,23139439.0,32153006.0,"Detroit, MI",29486630.0
618,11,Rail,2012,597731.0,2298841.0,"Detroit, MI",1160574.0
619,11,Rail,2013,559149.0,2207333.0,"Detroit, MI",1556301.0
620,11,Rail,2014,562613.0,2357520.0,"Detroit, MI",1688923.0
621,11,Rail,2015,543127.0,2409894.0,"Detroit, MI",1453456.0
622,11,Rail,2016,540246.0,2165351.0,"Detroit, MI",1423890.0
623,11,Rail,2017,655788.0,3106791.0,"Detroit, MI",1415024.0
624,11,Rail,2018,601843.0,3142878.0,"Detroit, MI",1395808.0
625,12,Bus,2002,20229445.0,41024104.0,"Phoenix-Mesa, AZ",20470432.0
626,12,Bus,2003,20742892.0,43351302.0,"Phoenix-Mesa, AZ",28353823.0
627,12,Bus,2004,21739270.0,47554149.0,"Phoenix-Mesa, AZ",32128339.0
628,12,Bus,2005,22887514.0,50900969.0,"Phoenix-Mesa, AZ",31759364.0
629,12,Bus,2006,23293478.0,51522059.0,"Phoenix-Mesa, AZ",34627546.0
630,12,Bus,2007,24979821.0,51370969.0,"Phoenix-Mesa, AZ",37116699.0
631,12,Bus,2008,27477121.0,57541627.0,"Phoenix-Mesa, AZ",35763780.0
632,12,Bus,2009,25893483.0,50556970.0,"Phoenix-Mesa, AZ",39810978.0
633,12,Bus,2010,24398470.0,46138876.0,"Phoenix-Mesa, AZ",40253540.0
634,12,Bus,2011,23657634.0,48065396.0,"Phoenix-Mesa, AZ",40751286.0
635,12,Bus,2012,23032211.0,50318699.0,"Phoenix-Mesa, AZ",40865913.0
636,12,Bus,2013,25952941.0,54934863.0,"Phoenix-Mesa, AZ",43379544.0
637,12,Bus,2014,29079157.0,58437136.0,"Phoenix-Mesa, AZ",48893378.0
638,12,Bus,2015,29180702.0,54765360.0,"Phoenix-Mesa, AZ",47049105.0
639,12,Bus,2016,29955931.0,51172168.0,"Phoenix-Mesa, AZ",40701704.0
640,12,Bus,2017,33965380.0,54091852.0,"Phoenix-Mesa, AZ",38096168.0
641,12,Bus,2018,35697247.0,51617961.0,"Phoenix-Mesa, AZ",33619699.5
659,12,Rail,2009,2671532.0,11348341.0,"Phoenix-Mesa, AZ",3371103.0
660,12,Rail,2010,2560106.0,12616937.0,"Phoenix-Mesa, AZ",9256913.0
661,12,Rail,2011,2406686.0,13161638.0,"Phoenix-Mesa, AZ",10238281.0
662,12,Rail,2012,2442463.0,14042008.0,"Phoenix-Mesa, AZ",11889930.0
663,12,Rail,2013,2455596.0,14226293.0,"Phoenix-Mesa, AZ",12791801.0
664,12,Rail,2014,2443628.0,14263662.0,"Phoenix-Mesa, AZ",12505116.0
665,12,Rail,2015,2616437.0,14759817.0,"Phoenix-Mesa, AZ",12832286.0
666,12,Rail,2016,3211781.0,16303599.0,"Phoenix-Mesa, AZ",13461088.0
667,12,Rail,2017,3324804.0,16268923.0,"Phoenix-Mesa, AZ",13363158.0
668,12,Rail,2018,3286328.0,15406410.0,"Phoenix-Mesa, AZ",13628594.0
669,13,Bus,2002,61089619.0,271791417.0,"San Francisco-Oakland, CA",156200296.0
670,13,Bus,2003,64418099.0,272940093.0,"San Francisco-Oakland, CA",145781517.0
671,13,Bus,2004,58619216.0,258171034.0,"San Francisco-Oakland, CA",152645151.0
672,13,Bus,2005,55375381.0,255557935.0,"San Francisco-Oakland, CA",155891983.0
673,13,Bus,2006,55589439.0,257054003.0,"San Francisco-Oakland, CA",172478071.0
674,13,Bus,2007,56147654.0,251264916.0,"San Francisco-Oakland, CA",180360950.0
675,13,Bus,2008,56465559.0,255806511.0,"San Francisco-Oakland, CA",182181104.0
676,13,Bus,2009,59001650.0,259288992.0,"San Francisco-Oakland, CA",184900640.0
677,13,Bus,2010,52935838.0,235077824.0,"San Francisco-Oakland, CA",211848566.0
678,13,Bus,2011,50817638.0,236877829.0,"San Francisco-Oakland, CA",211856259.0
679,13,Bus,2012,50728947.0,239244541.0,"San Francisco-Oakland, CA",224366430.0
680,13,Bus,2013,52045155.0,238383874.0,"San Francisco-Oakland, CA",242335983.0
681,13,Bus,2014,52099949.0,239998621.0,"San Francisco-Oakland, CA",243963913.0
682,13,Bus,2015,53487209.0,237077782.0,"San Francisco-Oakland, CA",228368846.0
683,13,Bus,2016,55513149.0,238962031.0,"San Francisco-Oakland, CA",240483208.0
684,13,Bus,2017,56375750.0,232213921.0,"San Francisco-Oakland, CA",234938566.0
685,13,Bus,2018,56117399.0,233016854.0,"San Francisco-Oakland, CA",238223426.0
720,13,Rail,2002,69497025.0,157212322.0,"San Francisco-Oakland, CA",243698148.0
721,13,Rail,2003,72696926.0,158741030.0,"San Francisco-Oakland, CA",239256259.0
722,13,Rail,2004,72214706.0,160883561.0,"San Francisco-Oakland, CA",275275085.0
723,13,Rail,2005,72187034.0,163072360.0,"San Francisco-Oakland, CA",294486915.0
724,13,Rail,2006,75268820.0,167023560.0,"San Francisco-Oakland, CA",328462255.0
725,13,Rail,2007,77042326.0,173009157.0,"San Francisco-Oakland, CA",361852899.0
726,13,Rail,2008,81381735.0,183856984.0,"San Francisco-Oakland, CA",397805370.0
727,13,Rail,2009,77360614.0,182907571.0,"San Francisco-Oakland, CA",412678532.0
728,13,Rail,2010,74983058.0,175084638.0,"San Francisco-Oakland, CA",435156161.0
729,13,Rail,2011,75946582.0,185128530.0,"San Francisco-Oakland, CA",454087065.0
730,13,Rail,2012,77061469.0,195606009.0,"San Francisco-Oakland, CA",492194385.0
731,13,Rail,2013,77393230.0,198858331.0,"San Francisco-Oakland, CA",542902572.0
732,13,Rail,2014,79385611.0,219172443.0,"San Francisco-Oakland, CA",558188152.0
733,13,Rail,2015,81974117.0,217874636.0,"San Francisco-Oakland, CA",624101935.0
734,13,Rail,2016,86679924.0,217498595.0,"San Francisco-Oakland, CA",653317500.0
735,13,Rail,2017,91180561.0,211265141.0,"San Francisco-Oakland, CA",649224877.0
736,13,Rail,2018,92310595.0,208893403.0,"San Francisco-Oakland, CA",661786348.0
737,14,Bus,2002,54545544.0,116067769.0,"Seattle, WA",93996095.0
738,14,Bus,2003,58176053.0,116937935.0,"Seattle, WA",88829216.0
739,14,Bus,2004,59725561.0,121277403.0,"Seattle, WA",94166976.0
740,14,Bus,2005,67461535.0,125755112.0,"Seattle, WA",121127295.0
741,14,Bus,2006,60100685.0,135307667.0,"Seattle, WA",113858717.0
742,14,Bus,2007,60847772.0,144825473.0,"Seattle, WA",135565479.0
743,14,Bus,2008,63140124.0,158347942.0,"Seattle, WA",151439089.0
744,14,Bus,2009,63510231.0,150512441.0,"Seattle, WA",178730866.0
745,14,Bus,2010,63653043.0,146545987.0,"Seattle, WA",190810204.0
746,14,Bus,2011,62072053.0,148791445.0,"Seattle, WA",146443124.0
747,14,Bus,2012,59409605.0,151295238.0,"Seattle, WA",205124714.0
748,14,Bus,2013,58999860.0,154647540.0,"Seattle, WA",213816252.0
749,14,Bus,2014,58839021.0,158677468.0,"Seattle, WA",225695114.0
750,14,Bus,2015,59385747.0,159369322.0,"Seattle, WA",231801159.0
751,14,Bus,2016,61452863.0,159100228.0,"Seattle, WA",236580305.0
752,14,Bus,2017,62739656.0,159476811.0,"Seattle, WA",238305405.0
753,14,Bus,2018,64615757.0,160434327.0,"Seattle, WA",241557528.0
788,14,Rail,2002,546359.0,3079217.0,"Seattle, WA",4254428.0
789,14,Rail,2003,704995.0,3523979.0,"Seattle, WA",4823722.0
790,14,Rail,2004,682675.0,2874779.0,"Seattle, WA",3500278.0
791,14,Rail,2005,824716.0,4017891.0,"Seattle, WA",5418239.0
792,14,Rail,2006,734487.0,2818454.0,"Seattle, WA",5480667.0
793,14,Rail,2007,1011237.0,4664730.0,"Seattle, WA",9358621.0
794,14,Rail,2008,1375129.0,5572970.0,"Seattle, WA",11179245.0
795,14,Rail,2009,2863489.0,8064139.0,"Seattle, WA",15803657.0
796,14,Rail,2010,4461044.0,12544739.0,"Seattle, WA",29693844.0
797,14,Rail,2011,4309362.0,13938955.0,"Seattle, WA",32413245.0
798,14,Rail,2012,4417960.0,15393499.0,"Seattle, WA",28073147.0
799,14,Rail,2013,4642491.0,16513980.0,"Seattle, WA",29083113.0
800,14,Rail,2014,4661380.0,18143144.0,"Seattle, WA",30859377.0
801,14,Rail,2015,4867159.0,19270832.0,"Seattle, WA",34908051.0
802,14,Rail,2016,6406254.0,27863422.0,"Seattle, WA",49828245.0
803,14,Rail,2017,7569079.0,31967815.0,"Seattle, WA",58480205.0
804,14,Rail,2018,8155875.0,33706879.0,"Seattle, WA",70266282.0
805,15,Bus,2002,19531841.0,41918232.0,"San Diego, CA",34369405.0
806,15,Bus,2003,18973720.0,40266828.0,"San Diego, CA",34008891.0
807,15,Bus,2004,18545461.0,37973551.0,"San Diego, CA",33779429.0
808,15,Bus,2005,17769050.0,38170530.0,"San Diego, CA",32845804.0
809,15,Bus,2006,17467192.0,38710180.0,"San Diego, CA",34164409.0
810,15,Bus,2007,18131118.0,40547544.0,"San Diego, CA",52300859.0
811,15,Bus,2008,26179502.0,63570432.0,"San Diego, CA",54002952.0
812,15,Bus,2009,24515802.0,60989693.0,"San Diego, CA",67650752.0
813,15,Bus,2010,22686908.0,58705451.0,"San Diego, CA",60962878.0
814,15,Bus,2011,23083952.0,62052515.0,"San Diego, CA",57547751.0
815,15,Bus,2012,23175920.0,63917496.0,"San Diego, CA",61851569.0
816,15,Bus,2013,24011875.0,62578938.0,"San Diego, CA",64741883.0
817,15,Bus,2014,24574793.0,64249341.0,"San Diego, CA",62653292.0
818,15,Bus,2015,25599373.0,62018676.0,"San Diego, CA",63843666.0
819,15,Bus,2016,25627302.0,57881734.0,"San Diego, CA",61788163.0
820,15,Bus,2017,25457035.0,55256583.0,"San Diego, CA",57853354.0
821,15,Bus,2018,25702233.0,54188618.0,"San Diego, CA",55607851.5
846,15,Rail,2002,7218897.0,26123370.0,"San Diego, CA",26307520.0
847,15,Rail,2003,7109154.0,26745079.0,"San Diego, CA",26820191.0
848,15,Rail,2004,1179361.0,1474360.0,"San Diego, CA",5239389.0
849,15,Rail,2005,8904365.0,33617655.0,"San Diego, CA",31629374.0
850,15,Rail,2006,9374682.0,35925621.0,"San Diego, CA",34020460.0
851,15,Rail,2007,9194591.0,38451482.0,"San Diego, CA",6368048.0
852,15,Rail,2008,9805410.0,39559606.0,"San Diego, CA",38785613.0
853,15,Rail,2009,9665917.0,34750458.0,"San Diego, CA",37129383.0
854,15,Rail,2010,9385078.0,33899078.0,"San Diego, CA",41285816.0
855,15,Rail,2011,9540521.0,36694624.0,"San Diego, CA",40930366.0
856,15,Rail,2012,8950535.0,32825044.0,"San Diego, CA",42171852.0
857,15,Rail,2013,9672843.0,36125226.0,"San Diego, CA",42776617.0
858,15,Rail,2014,9911172.0,41346940.0,"San Diego, CA",47815276.0
859,15,Rail,2015,10026553.0,42324816.0,"San Diego, CA",48540744.0
860,15,Rail,2016,10083188.0,39672943.0,"San Diego, CA",47990932.0
861,15,Rail,2017,10050270.0,38659045.0,"San Diego, CA",44851331.0
862,15,Rail,2018,10067145.0,38574459.0,"San Diego, CA",43006624.5
863,16,Bus,2002,29906536.0,73240005.0,"Minneapolis-St. Paul, MN-WI",68806422.0
864,16,Bus,2003,29775056.0,72131794.0,"Minneapolis-St. Paul, MN-WI",66840408.0
865,16,Bus,2004,31387546.0,58688797.0,"Minneapolis-St. Paul, MN-WI",56042867.0
866,16,Bus,2005,29077749.0,70216577.0,"Minneapolis-St. Paul, MN-WI",65782271.0
867,16,Bus,2006,28562386.0,73610411.0,"Minneapolis-St. Paul, MN-WI",73096612.0
868,16,Bus,2007,29223585.0,77286162.0,"Minneapolis-St. Paul, MN-WI",77199866.0
869,16,Bus,2008,29582908.0,80906141.0,"Minneapolis-St. Paul, MN-WI",83695909.0
870,16,Bus,2009,30078285.0,77038939.0,"Minneapolis-St. Paul, MN-WI",84431771.0
871,16,Bus,2010,30655122.0,78266736.0,"Minneapolis-St. Paul, MN-WI",84390031.0
872,16,Bus,2011,30131714.0,81398030.0,"Minneapolis-St. Paul, MN-WI",87458605.0
873,16,Bus,2012,30117868.0,81212694.0,"Minneapolis-St. Paul, MN-WI",88695211.0
874,16,Bus,2013,30844713.0,81718819.0,"Minneapolis-St. Paul, MN-WI",89594236.0
875,16,Bus,2014,32725874.0,79765262.0,"Minneapolis-St. Paul, MN-WI",86259292.0
876,16,Bus,2015,32666077.0,72617979.0,"Minneapolis-St. Paul, MN-WI",82324963.0
877,16,Bus,2016,33527550.0,69798839.0,"Minneapolis-St. Paul, MN-WI",80833467.0
878,16,Bus,2017,33618486.0,67984850.0,"Minneapolis-St. Paul, MN-WI",78763748.0
879,16,Bus,2018,33304841.0,65554150.0,"Minneapolis-St. Paul, MN-WI",76983140.5
897,16,Rail,2004,505733.0,2938807.0,"Minneapolis-St. Paul, MN-WI",2568032.0
898,16,Rail,2005,1565408.0,7901668.0,"Minneapolis-St. Paul, MN-WI",7060690.0
899,16,Rail,2006,1817930.0,9356982.0,"Minneapolis-St. Paul, MN-WI",8008330.0
900,16,Rail,2007,1909040.0,9101036.0,"Minneapolis-St. Paul, MN-WI",8077906.0
901,16,Rail,2008,1969924.0,10221683.0,"Minneapolis-St. Paul, MN-WI",8989861.0
902,16,Rail,2009,2029710.0,9945324.0,"Minneapolis-St. Paul, MN-WI",10135042.0
903,16,Rail,2010,2615956.0,11134288.0,"Minneapolis-St. Paul, MN-WI",12819313.0
904,16,Rail,2011,2590960.0,11104281.0,"Minneapolis-St. Paul, MN-WI",12809395.0
905,16,Rail,2012,2584244.0,11198514.0,"Minneapolis-St. Paul, MN-WI",12874370.0
906,16,Rail,2013,2835664.0,10950158.0,"Minneapolis-St. Paul, MN-WI",12410751.0
907,16,Rail,2014,4535477.0,16721206.0,"Minneapolis-St. Paul, MN-WI",17755406.0
908,16,Rail,2015,5672566.0,23726094.0,"Minneapolis-St. Paul, MN-WI",24854713.0
909,16,Rail,2016,5766300.0,23674796.0,"Minneapolis-St. Paul, MN-WI",25336060.0
910,16,Rail,2017,5839865.0,24604793.0,"Minneapolis-St. Paul, MN-WI",26661249.0
911,16,Rail,2018,5866990.0,25742944.0,"Minneapolis-St. Paul, MN-WI",27564517.0
912,17,Bus,2002,14691916.0,17453589.0,"Tampa-St. Petersburg, FL",14142217.0
913,17,Bus,2003,14637167.0,18501344.0,"Tampa-St. Petersburg, FL",14802534.0
914,17,Bus,2004,15287185.0,19664854.0,"Tampa-St. Petersburg, FL",15702872.0
915,17,Bus,2005,16130689.0,22703831.0,"Tampa-St. Petersburg, FL",17061748.0
916,17,Bus,2006,16565034.0,23884903.0,"Tampa-St. Petersburg, FL",18214104.0
917,17,Bus,2007,17644787.0,24636728.0,"Tampa-St. Petersburg, FL",21141220.0
918,17,Bus,2008,17413858.0,27203525.0,"Tampa-St. Petersburg, FL",23100469.0
919,17,Bus,2009,17400361.0,24844538.0,"Tampa-St. Petersburg, FL",23443730.0
920,17,Bus,2010,17722363.0,26720666.0,"Tampa-St. Petersburg, FL",23360727.0
921,17,Bus,2011,17403828.0,28453049.0,"Tampa-St. Petersburg, FL",26247858.0
922,17,Bus,2012,17578148.0,29467656.0,"Tampa-St. Petersburg, FL",28768782.0
923,17,Bus,2013,18031986.0,29937863.0,"Tampa-St. Petersburg, FL",29798423.0
924,17,Bus,2014,18558176.0,30465005.0,"Tampa-St. Petersburg, FL",30432266.0
925,17,Bus,2015,18787097.0,29987627.0,"Tampa-St. Petersburg, FL",28975434.0
926,17,Bus,2016,19185850.0,27307676.0,"Tampa-St. Petersburg, FL",26013631.0
927,17,Bus,2017,18873491.0,25142173.0,"Tampa-St. Petersburg, FL",24340361.0
928,17,Bus,2018,18578741.0,24007372.0,"Tampa-St. Petersburg, FL",21249829.0
946,17,Rail,2002,15661.0,75048.0,"Tampa-St. Petersburg, FL",0.0
947,17,Rail,2003,83872.0,459964.0,"Tampa-St. Petersburg, FL",407683.0
948,17,Rail,2004,85889.0,419593.0,"Tampa-St. Petersburg, FL",448089.0
949,17,Rail,2005,84969.0,514977.0,"Tampa-St. Petersburg, FL",451903.0
950,17,Rail,2006,84617.0,525467.0,"Tampa-St. Petersburg, FL",539845.0
951,17,Rail,2007,86059.0,566993.0,"Tampa-St. Petersburg, FL",607423.0
952,17,Rail,2008,80045.0,455940.0,"Tampa-St. Petersburg, FL",628227.0
953,17,Rail,2009,73114.0,466536.0,"Tampa-St. Petersburg, FL",643387.0
954,17,Rail,2010,71067.0,479967.0,"Tampa-St. Petersburg, FL",568291.0
955,17,Rail,2011,74800.0,383785.0,"Tampa-St. Petersburg, FL",0.0
956,17,Rail,2012,67507.0,301516.0,"Tampa-St. Petersburg, FL",570134.0
957,17,Rail,2013,66692.0,296730.0,"Tampa-St. Petersburg, FL",487588.0
958,17,Rail,2014,66580.0,275621.0,"Tampa-St. Petersburg, FL",465012.0
959,17,Rail,2015,66892.0,286097.0,"Tampa-St. Petersburg, FL",563797.0
960,17,Rail,2016,70069.0,294857.0,"Tampa-St. Petersburg, FL",566665.0
961,17,Rail,2017,68618.0,282761.0,"Tampa-St. Petersburg, FL",538478.0
962,17,Rail,2018,75123.0,423123.0,"Tampa-St. Petersburg, FL",525818.5
963,18,Bus,2002,37917385.0,69681281.0,"Denver-Aurora, CO",41302793.0
964,18,Bus,2003,36823517.0,67107872.0,"Denver-Aurora, CO",43120770.0
965,18,Bus,2004,38906855.0,73274907.0,"Denver-Aurora, CO",47091179.0
966,18,Bus,2005,38374521.0,74748632.0,"Denver-Aurora, CO",49106430.0
967,18,Bus,2006,35503571.0,74302991.0,"Denver-Aurora, CO",56339261.0
968,18,Bus,2007,35059621.0,75739554.0,"Denver-Aurora, CO",58675609.0
969,18,Bus,2008,35621016.0,81738110.0,"Denver-Aurora, CO",64878541.0
970,18,Bus,2009,34615481.0,77415480.0,"Denver-Aurora, CO",72908699.0
971,18,Bus,2010,37575481.0,76400836.0,"Denver-Aurora, CO",75110518.0
972,18,Bus,2011,35926225.0,76129906.0,"Denver-Aurora, CO",79496929.0
973,18,Bus,2012,33520977.0,76716999.0,"Denver-Aurora, CO",82690545.0
974,18,Bus,2013,35518070.0,76348668.0,"Denver-Aurora, CO",66185965.0
975,18,Bus,2014,35596522.0,76657870.0,"Denver-Aurora, CO",79410594.0
976,18,Bus,2015,36189949.0,75502787.0,"Denver-Aurora, CO",79238685.0
977,18,Bus,2016,36759649.0,73252352.0,"Denver-Aurora, CO",81753983.0
978,18,Bus,2017,35767007.0,65266321.0,"Denver-Aurora, CO",77198699.0
979,18,Bus,2018,35994909.0,70540514.0,"Denver-Aurora, CO",76178706.0
997,18,Rail,2002,2976410.0,10429571.0,"Denver-Aurora, CO",7826147.0
998,18,Rail,2003,3608446.0,10635977.0,"Denver-Aurora, CO",7463388.0
999,18,Rail,2004,3869343.0,10029132.0,"Denver-Aurora, CO",8050707.0
1000,18,Rail,2005,3897411.0,10449629.0,"Denver-Aurora, CO",8187376.0
1001,18,Rail,2006,4440317.0,11531264.0,"Denver-Aurora, CO",9264286.0
1002,18,Rail,2007,8675623.0,18802294.0,"Denver-Aurora, CO",17969949.0
1003,18,Rail,2008,8571527.0,20635063.0,"Denver-Aurora, CO",21945973.0
1004,18,Rail,2009,8196876.0,19759390.0,"Denver-Aurora, CO",22713133.0
1005,18,Rail,2010,7967881.0,19831726.0,"Denver-Aurora, CO",22230716.0
1006,18,Rail,2011,7951001.0,20694715.0,"Denver-Aurora, CO",26596829.0
1007,18,Rail,2012,8446630.0,20639068.0,"Denver-Aurora, CO",28679679.0
1008,18,Rail,2013,10181937.0,23773843.0,"Denver-Aurora, CO",49408379.0
1009,18,Rail,2014,11158766.0,26363053.0,"Denver-Aurora, CO",36797116.0
1010,18,Rail,2015,11101915.0,25518578.0,"Denver-Aurora, CO",37548705.0
1011,18,Rail,2016,13019602.0,28902487.0,"Denver-Aurora, CO",49474921.0
1012,18,Rail,2017,15183750.0,31595715.0,"Denver-Aurora, CO",58431195.0
1013,18,Rail,2018,14321602.0,32941647.0,"Denver-Aurora, CO",68872440.0
1014,19,Bus,2002,22941769.0,85075302.0,"Baltimore, MD",57611962.0
1015,19,Bus,2003,24695932.0,88554868.0,"Baltimore, MD",56252358.0
1016,19,Bus,2004,23820727.0,85572957.0,"Baltimore, MD",69680390.0
1017,19,Bus,2005,24217879.0,88159578.0,"Baltimore, MD",68894191.0
1018,19,Bus,2006,24878046.0,79550228.0,"Baltimore, MD",70651557.0
1019,19,Bus,2007,25799885.0,82676567.0,"Baltimore, MD",73804364.0
1020,19,Bus,2008,26623937.0,86648363.0,"Baltimore, MD",73601002.0
1021,19,Bus,2009,26823177.0,90171370.0,"Baltimore, MD",71900173.0
1022,19,Bus,2010,26335522.0,91191439.0,"Baltimore, MD",74918149.0
1023,19,Bus,2011,27267967.0,85588596.0,"Baltimore, MD",59691902.0
1024,19,Bus,2012,26708832.0,73944269.0,"Baltimore, MD",75890530.0
1025,19,Bus,2013,26651498.0,77608255.0,"Baltimore, MD",74537615.0
1026,19,Bus,2014,26414411.0,82902014.0,"Baltimore, MD",73155839.0
1027,19,Bus,2015,28506680.0,83772683.0,"Baltimore, MD",71361221.0
1028,19,Bus,2016,27644530.0,80783223.0,"Baltimore, MD",78597232.0
1029,19,Bus,2017,28806784.0,73599568.0,"Baltimore, MD",73204020.0
1030,19,Bus,2018,29554756.0,70852096.0,"Baltimore, MD",74125419.5
1052,19,Rail,2002,11823744.0,26695172.0,"Baltimore, MD",36480036.0
1053,19,Rail,2003,11880077.0,29140725.0,"Baltimore, MD",37033226.0
1054,19,Rail,2004,12319880.0,27026086.0,"Baltimore, MD",43518361.0
1055,19,Rail,2005,6700794.0,25318089.0,"Baltimore, MD",46189234.0
1056,19,Rail,2006,7254795.0,24751494.0,"Baltimore, MD",46893270.0
1057,19,Rail,2007,3578032.0,28632582.0,"Baltimore, MD",49904006.0
1058,19,Rail,2008,3589956.0,29982896.0,"Baltimore, MD",51787154.0
1059,19,Rail,2009,3690224.0,30303689.0,"Baltimore, MD",53458449.0
1060,19,Rail,2010,13328377.0,30299484.0,"Baltimore, MD",58124332.0
1061,19,Rail,2011,14585108.0,31848557.0,"Baltimore, MD",63416938.0
