MNAME,RailBus,Year,Cluster_upt,UZA_upt,upt,UZA_vrm,VRM
"Springfield, MO Metro Area",DemandResponse,2014,24,1656.0,17321.0,138.0,11496.833333333334
"Springfield, MO Metro Area",DemandResponse,2015,24,1656.0,17417.0,138.0,10792.0
"Springfield, MO Metro Area",DemandResponse,2016,24,1656.0,17967.0,138.0,11438.916666666666
"Springfield, MO Metro Area",DemandResponse,2017,24,1656.0,18846.0,138.0,11499.75
"Springfield, MO Metro Area",DemandResponse,2018,24,1656.0,21445.0,138.0,12949.0
"Springfield, MO Metro Area",DemandResponse,2019,6,414.0,5352.0,138.0,12904.0
"St. Cloud, MN Metro Area",Bus,2002,11,6182.0,614087.0,562.0,34213.454545454544
"St. Cloud, MN Metro Area",Bus,2003,12,6744.0,1554271.0,562.0,74133.41666666667
"St. Cloud, MN Metro Area",Bus,2004,12,6744.0,1688750.0,562.0,81994.16666666667
"St. Cloud, MN Metro Area",Bus,2005,12,6744.0,1751082.0,562.0,81555.33333333333
"St. Cloud, MN Metro Area",Bus,2006,12,6744.0,1853306.0,562.0,84228.83333333333
"St. Cloud, MN Metro Area",Bus,2007,12,6744.0,1924711.0,562.0,83408.83333333333
"St. Cloud, MN Metro Area",Bus,2008,12,6744.0,2238408.0,562.0,91544.41666666667
"St. Cloud, MN Metro Area",Bus,2009,12,6744.0,2219439.0,562.0,95431.83333333333
"St. Cloud, MN Metro Area",Bus,2010,12,6744.0,2278182.0,562.0,105552.75
"St. Cloud, MN Metro Area",Bus,2011,12,6744.0,2303768.0,562.0,110496.91666666667
"St. Cloud, MN Metro Area",Bus,2012,12,6744.0,2250789.0,562.0,110937.41666666667
"St. Cloud, MN Metro Area",Bus,2013,12,6744.0,2250488.0,562.0,111456.5
"St. Cloud, MN Metro Area",Bus,2014,12,6744.0,2182059.0,562.0,114905.25
"St. Cloud, MN Metro Area",Bus,2015,12,6744.0,2052992.0,562.0,117081.66666666667
"St. Cloud, MN Metro Area",Bus,2016,12,6744.0,1939664.0,562.0,118183.41666666667
"St. Cloud, MN Metro Area",Bus,2017,12,6744.0,1767469.0,562.0,122457.41666666667
"St. Cloud, MN Metro Area",Bus,2018,12,6744.0,1654668.0,562.0,121733.66666666667
"St. Cloud, MN Metro Area",Bus,2019,3,1686.0,388577.0,562.0,118020.33333333333
"St. Cloud, MN Metro Area",DemandResponse,2002,11,3091.0,49405.0,281.0,14870.90909090909
"St. Cloud, MN Metro Area",DemandResponse,2003,12,3372.0,127112.0,281.0,34408.75
"St. Cloud, MN Metro Area",DemandResponse,2004,12,3372.0,130435.0,281.0,35772.0
"St. Cloud, MN Metro Area",DemandResponse,2005,12,3372.0,132021.0,281.0,37287.416666666664
"St. Cloud, MN Metro Area",DemandResponse,2006,12,3372.0,135170.0,281.0,39695.333333333336
"St. Cloud, MN Metro Area",DemandResponse,2007,12,3372.0,141958.0,281.0,40593.666666666664
"St. Cloud, MN Metro Area",DemandResponse,2008,12,3372.0,134652.0,281.0,40635.666666666664
"St. Cloud, MN Metro Area",DemandResponse,2009,12,3372.0,133212.0,281.0,41426.333333333336
"St. Cloud, MN Metro Area",DemandResponse,2010,12,3372.0,132509.0,281.0,42190.5
"St. Cloud, MN Metro Area",DemandResponse,2011,12,3372.0,134541.0,281.0,43114.0
"St. Cloud, MN Metro Area",DemandResponse,2012,12,3372.0,127613.0,281.0,41360.583333333336
"St. Cloud, MN Metro Area",DemandResponse,2013,12,3372.0,122703.0,281.0,40465.25
"St. Cloud, MN Metro Area",DemandResponse,2014,12,3372.0,131396.0,281.0,43730.916666666664
"St. Cloud, MN Metro Area",DemandResponse,2015,12,3372.0,133717.0,281.0,45344.583333333336
"St. Cloud, MN Metro Area",DemandResponse,2016,12,3372.0,140521.0,281.0,47952.416666666664
"St. Cloud, MN Metro Area",DemandResponse,2017,12,3372.0,134901.0,281.0,47919.0
"St. Cloud, MN Metro Area",DemandResponse,2018,12,3372.0,143297.0,281.0,51140.5
"St. Cloud, MN Metro Area",DemandResponse,2019,3,843.0,37365.0,281.0,54160.0
"St. Louis, MO-IL Metro Area",Bus,2002,22,440.0,30063401.0,40.0,1632727.8181818181
"St. Louis, MO-IL Metro Area",Bus,2003,24,480.0,32092395.0,40.0,1639289.0833333333
"St. Louis, MO-IL Metro Area",Bus,2004,24,480.0,31900016.0,40.0,1613432.0833333333
"St. Louis, MO-IL Metro Area",Bus,2005,24,480.0,33176356.0,40.0,1626413.9166666667
"St. Louis, MO-IL Metro Area",Bus,2006,24,480.0,34563185.0,40.0,1648489.1666666667
"St. Louis, MO-IL Metro Area",Bus,2007,24,480.0,34241485.0,40.0,1681880.9166666667
"St. Louis, MO-IL Metro Area",Bus,2008,24,480.0,37446296.0,40.0,1770721.5
"St. Louis, MO-IL Metro Area",Bus,2009,24,480.0,30780746.0,40.0,1574997.0833333333
"St. Louis, MO-IL Metro Area",Bus,2010,24,480.0,27197453.0,40.0,1702418.6666666667
"St. Louis, MO-IL Metro Area",Bus,2011,24,480.0,30006521.0,40.0,1812410.9166666667
"St. Louis, MO-IL Metro Area",Bus,2012,24,480.0,32221882.0,40.0,1817125.8333333333
"St. Louis, MO-IL Metro Area",Bus,2013,24,480.0,32267408.0,40.0,1815158.25
"St. Louis, MO-IL Metro Area",Bus,2014,24,480.0,32822497.0,40.0,1816611.25
"St. Louis, MO-IL Metro Area",Bus,2015,24,480.0,31169128.0,40.0,1834353.0
"St. Louis, MO-IL Metro Area",Bus,2016,24,480.0,28668805.0,40.0,1858797.5
"St. Louis, MO-IL Metro Area",Bus,2017,24,480.0,26696161.0,40.0,1867140.75
"St. Louis, MO-IL Metro Area",Bus,2018,24,480.0,25271634.0,40.0,1865235.5833333333
"St. Louis, MO-IL Metro Area",Bus,2019,6,120.0,5749897.0,40.0,1832410.6666666667
"St. Louis, MO-IL Metro Area",DemandResponse,2002,22,880.0,775371.0,80.0,540365.8181818182
"St. Louis, MO-IL Metro Area",DemandResponse,2003,24,960.0,1048598.0,80.0,640785.25
"St. Louis, MO-IL Metro Area",DemandResponse,2004,24,960.0,1238163.0,80.0,737217.8333333334
"St. Louis, MO-IL Metro Area",DemandResponse,2005,24,960.0,1235290.0,80.0,736778.5833333334
"St. Louis, MO-IL Metro Area",DemandResponse,2006,24,960.0,1175231.0,80.0,704979.5833333334
"St. Louis, MO-IL Metro Area",DemandResponse,2007,24,960.0,1108700.0,80.0,661033.1666666666
"St. Louis, MO-IL Metro Area",DemandResponse,2008,24,960.0,1164088.0,80.0,664026.5
"St. Louis, MO-IL Metro Area",DemandResponse,2009,24,960.0,1078705.0,80.0,646339.5833333334
"St. Louis, MO-IL Metro Area",DemandResponse,2010,24,960.0,944340.0,80.0,622224.1666666666
"St. Louis, MO-IL Metro Area",DemandResponse,2011,24,960.0,949028.0,80.0,628452.75
"St. Louis, MO-IL Metro Area",DemandResponse,2012,24,960.0,937255.0,80.0,646372.0
"St. Louis, MO-IL Metro Area",DemandResponse,2013,24,960.0,870178.0,80.0,618516.0
"St. Louis, MO-IL Metro Area",DemandResponse,2014,24,960.0,821173.0,80.0,598316.5833333334
"St. Louis, MO-IL Metro Area",DemandResponse,2015,24,960.0,782448.0,80.0,579443.25
"St. Louis, MO-IL Metro Area",DemandResponse,2016,24,960.0,722198.0,80.0,562169.5
"St. Louis, MO-IL Metro Area",DemandResponse,2017,24,960.0,725804.0,80.0,555606.6666666666
"St. Louis, MO-IL Metro Area",DemandResponse,2018,24,960.0,715839.0,80.0,558375.3333333334
"St. Louis, MO-IL Metro Area",DemandResponse,2019,6,240.0,165276.0,80.0,548917.6666666666
"St. Louis, MO-IL Metro Area",Rail,2002,22,220.0,13698080.0,20.0,424520.36363636365
"St. Louis, MO-IL Metro Area",Rail,2003,24,240.0,14613085.0,20.0,450680.3333333333
"St. Louis, MO-IL Metro Area",Rail,2004,24,240.0,14960105.0,20.0,372761.6666666667
"St. Louis, MO-IL Metro Area",Rail,2005,24,240.0,16103245.0,20.0,372169.75
"St. Louis, MO-IL Metro Area",Rail,2006,24,240.0,18706545.0,20.0,418045.75
"St. Louis, MO-IL Metro Area",Rail,2007,24,240.0,23754462.0,20.0,549754.1666666666
"St. Louis, MO-IL Metro Area",Rail,2008,24,240.0,22658347.0,20.0,569917.8333333334
"St. Louis, MO-IL Metro Area",Rail,2009,24,240.0,18136118.0,20.0,518802.25
"St. Louis, MO-IL Metro Area",Rail,2010,24,240.0,15776273.0,20.0,506355.5833333333
"St. Louis, MO-IL Metro Area",Rail,2011,24,240.0,16505238.0,20.0,525169.5
"St. Louis, MO-IL Metro Area",Rail,2012,24,240.0,17128317.0,20.0,524828.3333333334
"St. Louis, MO-IL Metro Area",Rail,2013,24,240.0,17395931.0,20.0,520047.9166666667
"St. Louis, MO-IL Metro Area",Rail,2014,24,240.0,17181985.0,20.0,520384.5833333333
"St. Louis, MO-IL Metro Area",Rail,2015,24,240.0,16081738.0,20.0,519587.8333333333
"St. Louis, MO-IL Metro Area",Rail,2016,24,240.0,15343956.0,20.0,518834.75
"St. Louis, MO-IL Metro Area",Rail,2017,24,240.0,14115287.0,20.0,520022.5
"St. Louis, MO-IL Metro Area",Rail,2018,24,240.0,13220212.0,20.0,510360.9166666667
"St. Louis, MO-IL Metro Area",Rail,2019,6,60.0,2986040.0,20.0,504482.0
"State College, PA Metro Area",Bus,2002,11,3685.0,5437159.0,335.0,79618.09090909091
"State College, PA Metro Area",Bus,2003,12,4020.0,6107958.0,335.0,90333.33333333333
"State College, PA Metro Area",Bus,2004,12,4020.0,6069603.0,335.0,93806.25
"State College, PA Metro Area",Bus,2005,12,4020.0,6018462.0,335.0,95151.5
"State College, PA Metro Area",Bus,2006,12,4020.0,6130799.0,335.0,96314.41666666667
"State College, PA Metro Area",Bus,2007,12,4020.0,6231628.0,335.0,106970.91666666667
"State College, PA Metro Area",Bus,2008,12,4020.0,6771004.0,335.0,108406.91666666667
"State College, PA Metro Area",Bus,2009,12,4020.0,6970690.0,335.0,111663.16666666667
"State College, PA Metro Area",Bus,2010,12,4020.0,6972890.0,335.0,141549.66666666666
"State College, PA Metro Area",Bus,2011,12,4020.0,7075599.0,335.0,135328.0
"State College, PA Metro Area",Bus,2012,12,4020.0,6997392.0,335.0,125902.33333333333
"State College, PA Metro Area",Bus,2013,12,4020.0,7263391.0,335.0,132207.75
"State College, PA Metro Area",Bus,2014,12,4020.0,7308447.0,335.0,144216.83333333334
"State College, PA Metro Area",Bus,2015,12,4020.0,7171366.0,335.0,154041.08333333334
"State College, PA Metro Area",Bus,2016,12,4020.0,7007786.0,335.0,155785.41666666666
"State College, PA Metro Area",Bus,2017,12,4020.0,6625509.0,335.0,147944.83333333334
"State College, PA Metro Area",Bus,2018,12,4020.0,6508742.0,335.0,149356.41666666666
"State College, PA Metro Area",Bus,2019,3,1005.0,2025618.0,335.0,172284.66666666666
"State College, PA Metro Area",DemandResponse,2002,11,11055.0,34523.0,1005.0,10779.727272727272
"State College, PA Metro Area",DemandResponse,2003,12,12060.0,36958.0,1005.0,10751.5
"State College, PA Metro Area",DemandResponse,2004,12,12060.0,37668.0,1005.0,10737.666666666666
"State College, PA Metro Area",DemandResponse,2005,12,12060.0,38617.0,1005.0,10878.25
"State College, PA Metro Area",DemandResponse,2006,12,12060.0,35016.0,1005.0,10098.166666666666
"State College, PA Metro Area",DemandResponse,2007,12,12060.0,43265.0,1005.0,13376.583333333334
"State College, PA Metro Area",DemandResponse,2008,12,12060.0,87972.0,1005.0,25933.75
"State College, PA Metro Area",DemandResponse,2009,12,12060.0,100524.0,1005.0,31959.333333333332
"State College, PA Metro Area",DemandResponse,2010,12,12060.0,99954.0,1005.0,34597.833333333336
"State College, PA Metro Area",DemandResponse,2011,12,12060.0,125095.0,1005.0,43405.25
"State College, PA Metro Area",DemandResponse,2012,12,12060.0,165984.0,1005.0,58633.833333333336
"State College, PA Metro Area",DemandResponse,2013,12,12060.0,212437.0,1005.0,87552.16666666667
"State College, PA Metro Area",DemandResponse,2014,12,12060.0,268045.0,1005.0,113853.5
"State College, PA Metro Area",DemandResponse,2015,12,12060.0,258679.0,1005.0,116483.75
"State College, PA Metro Area",DemandResponse,2016,12,12060.0,219256.0,1005.0,99938.75
"State College, PA Metro Area",DemandResponse,2017,12,12060.0,195210.0,1005.0,90794.83333333333
"State College, PA Metro Area",DemandResponse,2018,12,12060.0,195920.0,1005.0,94244.5
"State College, PA Metro Area",DemandResponse,2019,3,3015.0,48654.0,1005.0,91969.33333333333
"Sumter, SC Metro Area",Bus,2002,33,8360.0,136109.0,760.0,32125.454545454544
"Sumter, SC Metro Area",Bus,2003,36,9120.0,170976.0,760.0,32060.916666666668
"Sumter, SC Metro Area",Bus,2004,36,9120.0,191166.0,760.0,34724.916666666664
"Sumter, SC Metro Area",Bus,2005,36,9120.0,187159.0,760.0,34393.916666666664
"Sumter, SC Metro Area",Bus,2006,36,9120.0,220728.0,760.0,39937.333333333336
"Sumter, SC Metro Area",Bus,2007,36,9120.0,219664.0,760.0,46093.5
"Sumter, SC Metro Area",Bus,2008,36,9120.0,199877.0,760.0,42299.583333333336
"Sumter, SC Metro Area",Bus,2009,36,9120.0,140279.0,760.0,37946.833333333336
"Sumter, SC Metro Area",Bus,2010,36,9120.0,166460.0,760.0,41819.25
"Sumter, SC Metro Area",Bus,2011,36,9120.0,176065.0,760.0,44622.666666666664
"Sumter, SC Metro Area",Bus,2012,36,9120.0,151927.0,760.0,43029.083333333336
"Sumter, SC Metro Area",Bus,2013,36,9120.0,166619.0,760.0,46562.833333333336
"Sumter, SC Metro Area",Bus,2014,36,9120.0,165142.0,760.0,46363.916666666664
"Sumter, SC Metro Area",Bus,2015,36,9120.0,156187.0,760.0,44958.5
"Sumter, SC Metro Area",Bus,2016,36,9120.0,129505.0,760.0,38242.5
"Sumter, SC Metro Area",Bus,2017,36,9120.0,142527.0,760.0,41033.416666666664
"Sumter, SC Metro Area",Bus,2018,36,9120.0,134452.0,760.0,34614.416666666664
"Sumter, SC Metro Area",Bus,2019,9,2280.0,33195.0,760.0,35654.666666666664
"Sumter, SC Metro Area",DemandResponse,2002,33,8360.0,129595.0,760.0,125909.54545454546
"Sumter, SC Metro Area",DemandResponse,2003,36,9120.0,163575.0,760.0,139638.66666666666
"Sumter, SC Metro Area",DemandResponse,2004,36,9120.0,202584.0,760.0,155058.5
"Sumter, SC Metro Area",DemandResponse,2005,36,9120.0,233353.0,760.0,143030.25
"Sumter, SC Metro Area",DemandResponse,2006,36,9120.0,239401.0,760.0,128193.75
"Sumter, SC Metro Area",DemandResponse,2007,36,9120.0,236337.0,760.0,115891.58333333333
"Sumter, SC Metro Area",DemandResponse,2008,36,9120.0,230441.0,760.0,115683.91666666667
"Sumter, SC Metro Area",DemandResponse,2009,36,9120.0,186497.0,760.0,94396.5
"Sumter, SC Metro Area",DemandResponse,2010,36,9120.0,162092.0,760.0,100201.25
"Sumter, SC Metro Area",DemandResponse,2011,36,9120.0,143217.0,760.0,86940.91666666667
"Sumter, SC Metro Area",DemandResponse,2012,36,9120.0,147617.0,760.0,90703.41666666667
"Sumter, SC Metro Area",DemandResponse,2013,36,9120.0,83218.0,760.0,43060.583333333336
"Sumter, SC Metro Area",DemandResponse,2014,36,9120.0,49602.0,760.0,26761.916666666668
"Sumter, SC Metro Area",DemandResponse,2015,36,9120.0,31019.0,760.0,14430.166666666666
"Sumter, SC Metro Area",DemandResponse,2016,36,9120.0,24956.0,760.0,11586.916666666666
"Sumter, SC Metro Area",DemandResponse,2017,36,9120.0,24099.0,760.0,11532.0
"Sumter, SC Metro Area",DemandResponse,2018,36,9120.0,19942.0,760.0,9837.583333333334
"Sumter, SC Metro Area",DemandResponse,2019,9,2280.0,5877.0,760.0,8230.666666666666
"Syracuse, NY Metro Area",Bus,2002,11,2970.0,603500.0,270.0,361261.63636363635
"Syracuse, NY Metro Area",Bus,2003,12,3240.0,688678.0,270.0,381351.3333333333
"Syracuse, NY Metro Area",Bus,2004,12,3240.0,686878.0,270.0,376436.9166666667
"Syracuse, NY Metro Area",Bus,2005,12,3240.0,9840785.0,270.0,368714.4166666667
"Syracuse, NY Metro Area",Bus,2006,12,3240.0,10539273.0,270.0,392307.5833333333
"Syracuse, NY Metro Area",Bus,2007,12,3240.0,10775061.0,270.0,389160.75
"Syracuse, NY Metro Area",Bus,2008,12,3240.0,12895306.0,270.0,350417.0833333333
"Syracuse, NY Metro Area",Bus,2009,12,3240.0,12749951.0,270.0,343762.1666666667
"Syracuse, NY Metro Area",Bus,2010,12,3240.0,11529828.0,270.0,379944.9166666667
"Syracuse, NY Metro Area",Bus,2011,12,3240.0,11260530.0,270.0,356046.5833333333
"Syracuse, NY Metro Area",Bus,2012,12,3240.0,10504381.0,270.0,335890.9166666667
"Syracuse, NY Metro Area",Bus,2013,12,3240.0,10198605.0,270.0,335650.6666666667
"Syracuse, NY Metro Area",Bus,2014,12,3240.0,10524498.0,270.0,339700.4166666667
"Syracuse, NY Metro Area",Bus,2015,12,3240.0,10752301.0,270.0,392144.25
"Syracuse, NY Metro Area",Bus,2016,12,3240.0,10640582.0,270.0,408223.0833333333
"Syracuse, NY Metro Area",Bus,2017,12,3240.0,10379088.0,270.0,411908.8333333333
"Syracuse, NY Metro Area",Bus,2018,12,3240.0,10168272.0,270.0,408401.3333333333
"Syracuse, NY Metro Area",Bus,2019,3,810.0,2427629.0,270.0,400648.6666666667
"Syracuse, NY Metro Area",DemandResponse,2002,11,4950.0,86257.0,450.0,52009.63636363636
"Syracuse, NY Metro Area",DemandResponse,2003,12,5400.0,91524.0,450.0,47692.5
"Syracuse, NY Metro Area",DemandResponse,2004,12,5400.0,88844.0,450.0,45663.666666666664
"Syracuse, NY Metro Area",DemandResponse,2005,12,5400.0,104432.0,450.0,48874.666666666664
"Syracuse, NY Metro Area",DemandResponse,2006,12,5400.0,133501.0,450.0,65432.75
"Syracuse, NY Metro Area",DemandResponse,2007,12,5400.0,137665.0,450.0,72294.83333333333
"Syracuse, NY Metro Area",DemandResponse,2008,12,5400.0,150313.0,450.0,78328.66666666667
"Syracuse, NY Metro Area",DemandResponse,2009,12,5400.0,152425.0,450.0,80259.66666666667
"Syracuse, NY Metro Area",DemandResponse,2010,12,5400.0,156569.0,450.0,84022.75
"Syracuse, NY Metro Area",DemandResponse,2011,12,5400.0,159468.0,450.0,89792.66666666667
"Syracuse, NY Metro Area",DemandResponse,2012,12,5400.0,161009.0,450.0,92782.33333333333
"Syracuse, NY Metro Area",DemandResponse,2013,12,5400.0,155056.0,450.0,83813.25
"Syracuse, NY Metro Area",DemandResponse,2014,12,5400.0,148588.0,450.0,80075.0
"Syracuse, NY Metro Area",DemandResponse,2015,12,5400.0,163632.0,450.0,88065.08333333333
"Syracuse, NY Metro Area",DemandResponse,2016,12,5400.0,176773.0,450.0,96952.91666666667
"Syracuse, NY Metro Area",DemandResponse,2017,12,5400.0,180945.0,450.0,99837.41666666667
"Syracuse, NY Metro Area",DemandResponse,2018,12,5400.0,184534.0,450.0,104252.58333333333
"Syracuse, NY Metro Area",DemandResponse,2019,3,1350.0,46372.0,450.0,110901.66666666667
"Tallahassee, FL Metro Area",Bus,2002,33,3366.0,2660442.0,306.0,103589.72727272728
"Tallahassee, FL Metro Area",Bus,2003,36,3672.0,4434405.0,306.0,144151.83333333334
"Tallahassee, FL Metro Area",Bus,2004,36,3672.0,4459371.0,306.0,143410.58333333334
"Tallahassee, FL Metro Area",Bus,2005,36,3672.0,4612725.0,306.0,145593.0
"Tallahassee, FL Metro Area",Bus,2006,36,3672.0,4246197.0,306.0,163857.16666666666
"Tallahassee, FL Metro Area",Bus,2007,36,3672.0,3875656.0,306.0,161697.91666666666
"Tallahassee, FL Metro Area",Bus,2008,36,3672.0,4289029.0,306.0,170782.5
"Tallahassee, FL Metro Area",Bus,2009,36,3672.0,4225796.0,306.0,169706.5
"Tallahassee, FL Metro Area",Bus,2010,36,3672.0,4867267.0,306.0,172008.75
"Tallahassee, FL Metro Area",Bus,2011,36,3672.0,4707896.0,306.0,169971.75
"Tallahassee, FL Metro Area",Bus,2012,36,3672.0,4705192.0,306.0,177154.0
"Tallahassee, FL Metro Area",Bus,2013,36,3672.0,4325019.0,306.0,172775.83333333334
"Tallahassee, FL Metro Area",Bus,2014,36,3672.0,4204435.0,306.0,181672.33333333334
"Tallahassee, FL Metro Area",Bus,2015,36,3672.0,3681369.0,306.0,172525.25
"Tallahassee, FL Metro Area",Bus,2016,36,3672.0,3671339.0,306.0,176638.25
"Tallahassee, FL Metro Area",Bus,2017,36,3672.0,3331221.0,306.0,172504.66666666666
"Tallahassee, FL Metro Area",Bus,2018,36,3672.0,2976152.0,306.0,164981.75
"Tallahassee, FL Metro Area",Bus,2019,9,918.0,549612.0,306.0,56018.333333333336
"Tallahassee, FL Metro Area",DemandResponse,2002,33,3366.0,34331.0,306.0,20274.636363636364
"Tallahassee, FL Metro Area",DemandResponse,2003,36,3672.0,53354.0,306.0,31981.083333333332
"Tallahassee, FL Metro Area",DemandResponse,2004,36,3672.0,55411.0,306.0,35759.416666666664
"Tallahassee, FL Metro Area",DemandResponse,2005,36,3672.0,52882.0,306.0,32829.5
"Tallahassee, FL Metro Area",DemandResponse,2006,36,3672.0,54537.0,306.0,28068.083333333332
"Tallahassee, FL Metro Area",DemandResponse,2007,36,3672.0,58465.0,306.0,29983.166666666668
"Tallahassee, FL Metro Area",DemandResponse,2008,36,3672.0,62172.0,306.0,33567.083333333336
"Tallahassee, FL Metro Area",DemandResponse,2009,36,3672.0,64318.0,306.0,33832.833333333336
"Tallahassee, FL Metro Area",DemandResponse,2010,36,3672.0,66415.0,306.0,31265.25
"Tallahassee, FL Metro Area",DemandResponse,2011,36,3672.0,73468.0,306.0,35031.666666666664
"Tallahassee, FL Metro Area",DemandResponse,2012,36,3672.0,81600.0,306.0,38558.583333333336
"Tallahassee, FL Metro Area",DemandResponse,2013,36,3672.0,85948.0,306.0,40895.25
"Tallahassee, FL Metro Area",DemandResponse,2014,36,3672.0,87492.0,306.0,42249.416666666664
"Tallahassee, FL Metro Area",DemandResponse,2015,36,3672.0,86279.0,306.0,43657.583333333336
"Tallahassee, FL Metro Area",DemandResponse,2016,36,3672.0,98533.0,306.0,47926.833333333336
"Tallahassee, FL Metro Area",DemandResponse,2017,36,3672.0,99374.0,306.0,49424.083333333336
"Tallahassee, FL Metro Area",DemandResponse,2018,36,3672.0,115132.0,306.0,65637.08333333333
"Tallahassee, FL Metro Area",DemandResponse,2019,9,918.0,39339.0,306.0,78915.66666666667
"Tampa-St. Petersburg-Clearwater, FL Metro Area",Bus,2002,66,5313.0,15950322.0,161.0,405803.8181818182
"Tampa-St. Petersburg-Clearwater, FL Metro Area",Bus,2003,72,5796.0,18501344.0,161.0,406587.97222222225
"Tampa-St. Petersburg-Clearwater, FL Metro Area",Bus,2004,72,5796.0,19664854.0,161.0,424644.02777777775
"Tampa-St. Petersburg-Clearwater, FL Metro Area",Bus,2005,72,5796.0,22844726.0,161.0,456677.3333333333
"Tampa-St. Petersburg-Clearwater, FL Metro Area",Bus,2006,72,5796.0,25705400.0,161.0,509881.75
"Tampa-St. Petersburg-Clearwater, FL Metro Area",Bus,2007,72,5796.0,26648738.0,161.0,545455.1666666666
