,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,scooter_flag,effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,TSD_POP_PCT_diff,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS2_HINY_diff,YEARS_SINCE_TNC_BUS2_MIDLOW_diff,YEARS_SINCE_TNC_RAIL2_HINY_diff,YEARS_SINCE_TNC_RAIL2_MIDLOW_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,TSD_POP_PCT_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS2_HINY_FAC_ratio,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_ratio,YEARS_SINCE_TNC_RAIL2_HINY_FAC_ratio,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
2499,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2010,0,10,18.17563326,17.23831035,0.80646322,15.42214132,1.434369984,10.49746888,7.51,23.38716966,4.9,0,0,0,0,1,0,0.929721177,0.014284196,18.16134906,-7.11E-15,78266736,77156705.45,30655122,1.239971674,4985982.92,3.197,36222.7,1.001103196,0.977326078,1.000222186,1.09047537,0.998296989,0.18,-0.23561133,0.3,0,0,0,0,1,0,1.015946638,1.011118051,1.001291252,1.021190068,1.004941702,1.001238988,0.998714518,0.999100382,1,1,1,1,1.014756766,1,77038939,1.015937356,1.070115934,1227797,5055447.099,73240005,0,1,0.949371301,5261633.623,1228512.078,856522.8506,99476.68615,1632460.392,380703.4672,95450.29691,-99032.13913,-69305.64158,0,0,0,0,0,0,0,1136845.634,0,5401657.191,-4173860.191,0,1227797,1
2500,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2011,0,10,18.21486164,17.22108883,0.789997431,15.43413039,1.600114585,10.48744133,7.79,23.04288763,4.6,0,0,0,0,1,0,0.929721177,0.020698454,18.19416319,-3.55E-15,81398030,79730533.4,30131714,1.203390765,5046120,3.9536,35861.28,0.999000974,0.979582715,1.000777393,1.115552195,0.999044765,0.28,-0.34428203,-0.3,0,0,0,0,0,0,0.985759625,1.009778022,1.004526194,1.029634097,1.002764126,1.001927977,0.998122174,1.000900428,1,1,1,1,1,1,78266736,1.04000798,1.033358448,3131294,2573827.951,73240005,0,1,1.006434874,2615098.668,-1114547.66,765293.9032,354250.4407,2319364.031,216339.1475,150896.4958,-146971.2803,70473.5896,0,0,0,0,0,0,0,0,0,2610856.848,520437.1522,0,3131294,1
2501,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2012,0,10,18.21258214,17.22062921,0.784096481,15.44516511,1.596332409,10.49089248,7.36,23.02360003,5,1,0,0,0,1,0,0.929721177,0.029979336,18.1826028,0,81212694,78814124.72,30117868,1.190426955,5102110.92,3.9349,35985.26,0.999973311,0.99253042,1.000714956,0.997636309,1.000329075,-0.43,-0.019287596,0.4,1,0,0,0,0,0,0.999617283,1.003493278,1.004165155,0.999333819,0.999050443,0.997046399,0.999894706,0.998800689,0.987141803,1,1,1,1,1,81398030,0.99772309,0.988506177,-185336,-916408.6759,73240005,0,1,1.009324083,-932530.5069,-31152.41406,284345.9353,339035.4145,-54225.84293,-77292.09516,-240417.3326,-8570.736011,-97621.57084,-1046631.865,0,-1046631.865,0,0,0,-1046631.865,0,0,-935574.5874,750238.5874,0,-185336,1
2502,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2013,0,10,18.21879489,17.24447595,0.781195559,15.47106683,1.568949196,10.47773069,7.37,22.51061389,4.9,2,0,0,0,1,0,0.929721177,0.021435901,18.19735899,3.55E-15,81718819,79985743.84,30844713,1.184081905,5235990.75,3.8016,35514.72,1.001384778,0.9963003,1.001677011,0.982846171,0.998745409,0.01,-0.512986142,-0.1,1,0,0,0,0,0,1.020059008,1.001715782,1.009804277,0.995186815,1.003629653,1.000068792,0.997203295,1.000300053,0.987141803,1,1,1,1,1,81212694,1.006232092,1.014865598,506125,1171619.119,73240005,0,1,0.991492956,1227081.527,1629046.118,139343.2951,796231.7531,-390891.7223,294773.8758,5586.816878,-227127.923,24368.09214,-1044248.778,0,-1044248.778,0,0,0,-1044248.778,0,0,1207275.286,-701150.2864,0,506125,1
2503,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2014,0,10,18.19459867,17.30367661,0.763745019,15.4835652,1.517673439,10.49877435,7.89,22.61994818,4.9,3,0,0,0,1,0,0.929721177,-0.043490274,18.23808894,0,79765262,83310814.83,32725874,1.146299119,5301842.75,3.5616,36270.02,1.003433022,0.977661751,1.000807854,0.967318409,1.002008418,0.52,0.109334289,0,1,0,0,0,0,0,1.050540267,1.010365826,1.00471892,0.991006119,0.994223998,1.003583488,1.000597083,1,0.987141803,1,1,1,1,1,81718819,0.97609416,1.041570795,-1953557,3325070.985,73240005,0,1,0.937136645,3446695.886,4130090.958,847083.0925,385624.5569,-734969.3333,-472008.0816,292838.3775,48792.94955,0,-1050756.633,0,-1050756.633,0,0,0,-1050756.633,0,0,3397116.298,-5350673.298,0,-1953557,1
2504,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2015,0,10,18.10072311,17.30184773,0.789226258,15.49327602,1.265256033,10.53324275,7.29,22.724362,5.4,4,0,0,0,1,0,0.929721177,-0.052480188,18.1532033,3.55E-15,72617979,76530757.91,32666077,1.201692225,5353578.83,2.544,37542.02,0.999894307,1.033363542,1.00062717,0.833681344,1.003283088,-0.6,0.104413823,0.5,1,0,0,0,0,0,0.998477998,0.985054564,1.003664523,0.956499634,0.990556657,0.995881103,1.000570205,0.998501086,0.987141803,1,1,1,1,1,79765262,0.910396044,0.918617326,-7147283,-6780056.915,73240005,0,1,0.991050374,-6672557.714,-121402.8678,-1192126.611,292301.6317,-3469818.1,-753250.7301,-328544.8639,45482.52476,-119561.2854,-1025637.413,0,-1025637.413,0,0,0,-1025637.413,0,0,-6491510.344,-655772.656,0,-7147283,1
2505,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2016,0,10,18.06112795,17.32787808,0.795702166,15.50368468,1.18096003,10.54902281,6.98,22.79357348,5.7,5,0,0,0,1,0,0.929721177,-0.079055477,18.14018343,0,69798839,75540795.99,33527550,1.215996449,5409593.42,2.2575,38139.15,1.001504484,1.008205389,1.000671818,0.933376328,1.00149812,-0.31,0.069211479,0.3,1,0,0,0,0,0,1.021915769,0.996180348,1.003928376,0.985257159,0.9956656,0.997869781,1.000377928,0.999100382,0.987141803,1,1,1,1,1,72617979,0.961178484,0.987064522,-2819140,-989961.925,73240005,0,1,0.973774726,-912289.1132,1591478.818,-277375.384,285270.73,-1070595.333,-314755.3963,-154692.2126,27444.37359,-65328.46493,-933736.244,0,-933736.244,0,0,0,-933736.244,0,0,-939348.26,-1879791.74,0,-2819140,1
2506,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2017,0,10,18.03479546,17.33058668,0.780113327,15.519001,1.240748222,10.56672125,6.96,22.75787101,5.7,6,0,0,0,1,0,0.929721177,-0.115013809,18.14980927,0,67984850,76271450.73,33618486,1.1817195,5493086.25,2.4582,38820.18,1.000156315,0.980408701,1.000987915,1.050626771,1.001677733,-0.02,-0.035702471,0,1,0,0,0,0,0,1.002258376,1.009254853,1.005785947,1.010590107,0.995139949,0.999862429,0.999805103,1,0.987141803,1,1,1,1,1,69798839,0.974011187,1.00967232,-1813989,730654.7392,73240005,0,1,0.964680489,686720.6299,157632.0444,645978.0053,403852.3587,739177.2082,-339225.9516,-9602.269733,-13603.57751,0,-897487.1879,0,-897487.1879,0,0,0,-897487.1879,0,0,675116.6948,-2489105.695,0,-1813989,1
2507,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2018,0,10,17.99838709,17.32121335,0.776727134,15.53317212,1.313723668,10.58629395,6.88,22.74857897,5.775,7,0,0,0,1,1,0.929721177,-0.096248124,18.09463522,3.55E-15,65554150,72177231.59,33304841,1.174344271,5571483.66,2.72,39587.5,0.999459145,0.995659358,1.000913147,1.058815676,1.001852296,-0.08,-0.009292036,0.075,1,0,0,0,0,1,0.992223922,1.002003088,1.00535218,1.012940982,0.994626656,0.999449831,0.999949272,0.99977502,0.987141803,1,1,1,1,0.952743967,67984850,0.964246446,0.946320424,-2430700,-4094219.139,73240005,0,1,1.018942867,-3657128.013,-528655.4997,136179.6572,363867.1423,879790.7234,-365305.9639,-37403.1533,-3448.744285,-15295.26522,-874162.5609,0,-874162.5609,0,0,0,-874162.5609,0,-3212694.349,-3649397.925,1218697.925,0,-2430700,1
2508,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2004,1,10,14.89351461,13.13376612,0.771126389,15.36700552,1.233696641,10.62974813,6.33,26.44712956,4.2,0,0,0,0,0,0,1.106461965,0.049463042,14.84405157,0,2938807,2796981.101,505733,1.162200362,4718517.92,2.4339,41345.71,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,2938807,2938807,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2938807,2938807,1
2509,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2005,1,10,15.88258456,14.26365769,0.766725067,15.38788664,1.361617373,10.61123439,6.56,25.61286688,4.2,0,0,0,0,0,0,1.106461965,0.062386742,15.82019782,-1.78E-15,7901668,7423770.828,1565408,1.152704733,4818081.75,2.9025,40587.27,1.086029518,0.994292346,1.001358828,1.103688968,0.998258308,0.23,-0.834262684,0,0,0,0,0,0,0,2.562585984,1.002604365,1.007896407,1.022795013,1.005109339,1.001583423,0.99545574,1,1,1,1,1,1,1,2938807,2.688733217,2.654208434,4962861,4626789.728,2938807,0,1,1.013007572,4696302.55,4592138.629,7653.727041,23206.01486,66990.14379,15015.36236,4653.375433,-13354.70261,0,0,0,0,0,0,0,0,0,0,4861399.326,101461.6736,0,4962861,1
2510,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2006,1,10,16.05163347,14.4132096,0.727468154,15.40977882,1.429114358,10.58698836,6.82,24.69385435,4.5,0,0,0,0,0,0,1.106461965,0.060999657,15.99063381,0,9356982,8803269.078,1817930,1.069833468,4924723.17,3.175,39615,1.010484822,0.948799231,1.00142269,1.049571184,0.99771506,0.26,-0.919012534,0.3,0,0,0,0,0,0,1.132641537,1.023470227,1.008280332,1.011963681,1.006696596,1.001790142,0.994995262,0.999100382,1,1,1,1,1,1,7901668,1.184178075,1.185821772,1455314,1379498.249,2938807,0,1,0.998613877,1413909.914,1048089.388,185453.942,65428.43405,94533.03233,52914.2811,14145.10392,-39545.78115,-7108.485363,0,0,0,0,0,0,0,0,0,1468301.948,-12987.94842,0,1455314,1
2511,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2007,1,10,16.02389892,14.46211158,0.729466056,15.41727455,1.484373431,10.57991803,6.92,24.31781316,4.8,0,0,0,0,0,0,1.106461965,-0.018522691,16.04242161,0,9101036,9271182.621,1909040,1.073972926,4961776.25,3.4122,39335.89,1.003392858,1.002746377,1.000486427,1.038666656,0.999332169,0.1,-0.376041185,0.3,0,0,0,0,0,0,1.041568176,0.998820028,1.002827442,1.009783967,1.001948163,1.000688137,0.997949127,0.999100382,1,1,1,1,1,1,9356982,0.972646522,1.053152248,-255946,467913.5437,2938807,0,1,0.923557379,492976.5397,388952.6743,-11040.97443,26456.32146,91548.39923,18228.92294,6438.886355,-19189.97764,-8417.712512,0,0,0,0,0,0,0,0,0,497344.6305,-753290.6305,0,-255946,1
2512,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2008,1,10,16.1400219,14.49350603,0.707544293,15.42024421,1.564252244,10.58044082,7.09,24.03477778,4.5,0,0,0,0,0,0,1.106461965,0.042925807,16.0970961,0,10221683,9792193.012,1969924,1.029002501,4976532.92,3.7791,39356.46,1.002170807,0.969948208,1.000192619,1.053813152,1.000049413,0.17,-0.283035378,-0.3,0,0,0,0,0,0,1.026491316,1.013039033,1.001119221,1.014173816,0.999856103,1.001170115,0.998455975,1.000900428,1,1,1,1,1,1,9101036,1.123134004,1.056196756,1120647,521010.3908,2938807,0,1,1.06337573,502431.8594,241098.4203,118668.71,10186.06751,128996.4122,-1309.615112,10649.25677,-14052.22332,8194.83102,0,0,0,0,0,0,0,0,0,511448.7026,609198.2974,0,1120647,1
2513,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2009,1,10,16.11261315,14.52340398,0.784959905,15.4187155,1.31536211,10.51537668,7.33,23.62278099,4.6,0,0,0,0,0,0,1.106461965,0.063783119,16.04883003,7.11E-15,9945324,9330787.021,2029710,1.192319038,4968931.08,2.7261,36877.23,1.002062851,1.109414509,0.999900864,0.840888747,0.993850527,0.24,-0.411996794,0.1,0,0,0,0,0,0,1.025212752,0.955281633,0.999424341,0.957094274,1.018071741,1.001652325,0.997753251,0.999700037,1,1,1,1,1,1,10221683,0.972963454,0.952880219,-276359,-461405.9913,2938807,0,1,1.021076346,-468251.6791,257716.7554,-457096.9709,-5884.204379,-438568.7302,184723.609,16889.53849,-22965.55243,-3066.124091,0,0,0,0,0,0,0,0,0,-481643.4655,205284.4655,0,-276359,1
2514,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2010,1,10,16.22554,14.77714055,0.843305786,15.42214132,1.434369984,10.49746888,7.51,23.38716966,4.9,0,0,0,0,1,0,1.106461965,-0.041021274,16.26656128,-3.55E-15,11134288,11600528.22,2615956,1.32403706,4985982.92,3.197,36222.7,1.017470875,1.074329759,1.000222186,1.09047537,0.998296989,0.18,-0.23561133,0.3,0,0,0,0,1,0,1.235309471,0.966107912,1.001291252,1.021190068,1.004941702,1.001238988,0.998714518,0.999100382,1,1,1,1,1.014756766,1,9945324,1.119550052,1.243252921,1188964,2269741.2,2938807,0,1,0.90050065,2413243.408,2340228.934,-337067.7993,12841.91977,210742.0965,49146.82599,12322.13399,-12784.53108,-8946.995759,0,0,0,0,0,0,0,146760.8239,0,2419229.115,-1230265.115,0,1188964,1
2515,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2011,1,10,16.22284136,14.76753941,0.829416601,15.43413039,1.600114585,10.48744133,7.79,23.04288763,4.6,0,0,0,0,1,0,1.106461965,-0.081357931,16.30419929,0,11104281,12045469.9,2590960,1.29198121,5046120,3.9536,35861.28,0.99935027,0.983530073,1.000777393,1.115552195,0.999044765,0.28,-0.34428203,-0.3,0,0,0,0,0,0,0.992035682,1.008241649,1.004526194,1.029634097,1.002764126,1.001927977,0.998122174,1.000900428,1,1,1,1,1,1,11134288,0.997304992,1.038355295,-30007,444941.684,2938807,0,1,0.960466037,424799.0126,-88677.00516,91764.88842,50395.94893,329954.5685,30776.57887,21466.6553,-20908.25102,10025.62881,0,0,0,0,0,0,0,0,0,427058.9027,-457065.9027,0,-30007,1
2516,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2012,1,10,16.23129174,14.76494395,0.812315186,15.44516511,1.596332409,10.49089248,7.36,23.02360003,5,0,0,1,0,1,0,1.106461965,-0.076559706,16.30785144,3.55E-15,11198514,12089542.26,2584244,1.253118342,5102110.92,3.9349,35985.26,0.999824246,0.979381394,1.000714956,0.997636309,1.000329075,-0.43,-0.019287596,0.4,0,0,1,0,0,0,0.997840741,1.010157392,1.004165155,0.999333819,0.999050443,0.997046399,0.999894706,0.998800689,1,1,0.997434103,1,1,1,11104281,1.008486187,1.003658833,94233,44072.35768,2938807,0,1,1.004809755,41346.18961,-23977.01322,112790.5309,46251.05192,-7397.46401,-10544.1513,-32797.61952,-1169.215779,-13317.48882,0,0,0,-28492.44059,0,-28492.44059,-28492.44059,0,0,40628.70506,53604.29494,0,94233,1
2517,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2013,1,10,16.20886453,14.85778704,0.79933274,15.47106683,1.568949196,10.47773069,7.37,22.51061389,4.9,0,0,2,0,1,0,1.106461965,-0.187535991,16.39640053,-3.55E-15,10950158,13208887.42,2835664,1.224056409,5235990.75,3.8016,35514.72,1.006288075,0.984017969,1.001677011,0.982846171,0.998745409,0.01,-0.512986142,-0.1,0,0,1,0,0,0,1.080391276,1.007701536,1.009804277,0.995186815,1.003629653,1.000068792,0.997203295,1.000300053,1,1,0.997434103,1,1,1,11198514,0.977822415,1.092587886,-248356,1119345.158,2938807,0,1,0.894959972,1027125.473,900262.8308,86245.76299,109793.334,-53900.51984,40646.71681,770.3727576,-31318.93673,3360.144918,0,0,0,-28734.23276,0,-28734.23276,-28734.23276,0,0,1036846.735,-1285202.735,0,-248356,1
2518,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2014,1,10,16.63218835,15.32744104,0.754035571,15.4835652,1.517673439,10.49877435,7.89,22.61994818,4.9,0,0,3,0,1,0,1.106461965,-0.17361183,16.80580018,-3.55E-15,16721206,19891441.7,4535477,1.125560582,5301842.75,3.5616,36270.02,1.031609957,0.943331273,1.000807854,0.967318409,1.002008418,0.52,0.109334289,0,0,0,1,0,0,0,1.478674102,1.027130047,1.00471892,0.991006119,0.994223998,1.003583488,1.000597083,1,1,1,0.997434103,1,1,1,10950158,1.527028742,1.505913486,5771048,6682554.276,2938807,0,1,1.014021554,5446256.649,5241557.051,297078.2985,51672.91792,-98484.41796,-63248.13714,39239.7558,6538.157469,0,0,0,0,-28096.97686,0,-28096.97686,-28096.97686,0,0,5539832.602,231215.3978,0,5771048,1
2519,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2015,1,10,16.98208606,15.55115231,0.746888308,15.49327602,1.265256033,10.53324275,7.29,22.724362,5.4,0,0,4,0,1,0,1.106461965,0.043678726,16.93840733,-3.55E-15,23726094,22712075.12,5672566,1.110422802,5353578.83,2.544,37542.02,1.014595474,0.990521318,1.00062717,0.833681344,1.003283088,-0.6,0.104413823,0.5,0,0,1,0,0,0,1.204802071,1.004232637,1.003664523,0.956499634,0.990556657,0.995881103,1.000570205,0.998501086,1,1,0.997434103,1,1,1,16721206,1.418922415,1.141801357,7004888,2820633.426,2938807,0,1,1.242705126,2543998.053,3424537.626,70774.80329,61275.24282,-727378.5827,-157904.0839,-68872.918,9534.509721,-25063.65342,0,0,0,-42904.89124,0,-42904.89124,-42904.89124,0,0,2371089.702,4633798.298,0,7004888,1
2520,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2016,1,10,16.97992162,15.56754136,0.753149801,15.50368468,1.18096003,10.54902281,6.98,22.79357348,5.7,0,0,5,0,1,0,1.106461965,0.052064711,16.92785691,-3.55E-15,23674796,22473712.86,5766300,1.123678658,5409593.42,2.2575,38139.15,1.00105388,1.00838344,1.000671818,0.933376328,1.00149812,-0.31,0.069211479,0.3,0,0,1,0,0,0,1.013743007,0.996306582,1.003928376,0.985257159,0.9956656,0.997869781,1.000377928,0.999100382,1,1,0.997434103,1,1,1,23726094,0.997837908,0.989505043,-51298,-238362.2602,2938807,0,1,1.008421246,-244784.0735,326067.8846,-87630.38604,93205.01961,-349790.0361,-102838.391,-50541.7808,8966.75722,-21344.42904,0,0,0,-60878.71189,0,-60878.71189,-60878.71189,0,0,-249004.3451,197706.3451,0,-51298,1
2521,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2017,1,10,17.01845186,15.58021841,0.744434737,15.519001,1.240748222,10.56672125,6.96,22.75787101,5.7,0,0,6,0,1,0,1.106461965,0.066356705,16.95209515,3.55E-15,24604793,23025091.43,5839865,1.105251078,5493086.25,2.4582,38820.18,1.000814326,0.988428512,1.000987915,1.050626771,1.001677733,-0.02,-0.035702471,0,0,0,1,0,0,0,1.010613864,1.005163488,1.005785947,1.010590107,0.995139949,0.999862429,0.999805103,1,1,1,0.997434103,1,1,1,23674796,1.039282155,1.024534378,929997,551378.5698,2938807,0,1,1.014394613,577546.4357,251281.0731,122244.5363,136981.1066,250718.6346,-115060.7276,-3256.956424,-4614.144405,0,0,0,0,-60747.08651,0,-60747.08651,-60747.08651,0,0,580846.3977,349150.6023,0,929997,1
2522,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2018,1,10,17.06367117,15.58485245,0.727915733,15.53317212,1.313723668,10.58629395,6.88,22.74857897,5.775,0,0,7,0,1,1,1.106461965,0.136950912,16.92672026,0,25742944,22448182.49,5866990,1.070760089,5571483.66,2.72,39587.5,1.000297431,0.977810003,1.000913147,1.058815676,1.001852296,-0.08,-0.009292036,0.075,0,0,1,0,0,1,1.003866867,1.009809778,1.00535218,1.012940982,0.994626656,0.999449831,0.999949272,0.99977502,1,1,0.997434103,1,1,0.952743967,24604793,1.046257288,0.974944336,1138151,-576908.9434,2938807,0,1,1.073145662,-591778.3716,95143.45216,241367.5558,131689.2766,318410.1845,-132210.0089,-13536.79304,-1248.155129,-5535.598514,0,0,0,-63133.36296,0,-63133.36296,-63133.36296,0,-1162724.922,-616489.4143,1754640.414,0,1138151,1
2523,"Missoula, MT Metro Area-Bus",2002,0,31,13.43120451,13.31956698,0.496848213,11.81981681,1.080448318,10.33704943,3.97,26.21462301,5.9,0,0,0,0,0,0,0.878257449,-0.196299771,13.62750428,0,680922,828608.5057,608995,0.643533033,135918.3281,1.946,30853.85625,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,680922,680922,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680922,680922,3
2524,"Missoula, MT Metro Area-Bus",2003,0,31,13.43319394,13.33379865,0.477328596,11.85697916,1.164930475,10.28861019,4.64,24.84786967,5.9,0,0,0,0,0,0,0.878257449,-0.257062955,13.6902569,0,682278,882272.078,617724,0.611762976,141064.4375,2.2057,29394.89125,1.001068479,0.960713118,1.003144071,1.078191762,0.995314017,0.67,-1.366753338,0,0,0,0,0,0,0,1.011923204,1.011601986,1.014096556,1.014996736,1.013423302,1.00461957,0.992566046,1,1,1,1,1,1,1,680922,1.001991418,1.064763482,1356,53663.57234,680922,0,1,0.941046068,43052.92783,8118.77225,7900.047503,9598.6548,10211.60738,9140.221321,3145.567086,-5061.942513,0,0,0,0,0,0,0,0,0,0,44098.87994,-42742.87994,0,1356,3
2525,"Missoula, MT Metro Area-Bus",2004,0,31,13.40816017,13.27711673,0.472502758,11.89428857,1.252877248,10.22789932,5.37,23.62146762,5.9,0,0,0,0,0,0,0.878257449,-0.282329317,13.69048949,1.78E-15,665410,882477.3108,583684,0.604003607,146426.92,2.5004,27663.335,0.995749004,0.989889904,1.003146621,1.075495297,0.994099215,0.73,-1.226402055,0,0,0,0,0,0,0,0.953890045,1.002855919,1.014152736,1.01561653,1.016852481,1.005034303,0.993326883,1,1,1,1,1,1,1,682278,0.97527694,1.000232618,-16868,205.2328007,680922,0,1,0.975050162,1179.588923,-31459.80773,1948.530963,9656.10041,10654.81502,11498.07729,3434.7941,-4552.92113,0,0,0,0,0,0,0,0,0,0,158.7104797,-17026.71048,0,-16868,3
2526,"Missoula, MT Metro Area-Bus",2005,0,31,13.40829392,13.20566906,0.486513265,11.93219485,1.378010142,10.17992919,5.84,22.5279111,5.9,0,0,0,0,0,0,0.878257449,-0.261205672,13.66949959,1.78E-15,665499,864147.2243,543436,0.626634676,152084,2.967,26367.6,0.994618736,1.029651692,1.003186931,1.09987642,0.995309875,0.47,-1.093556518,0,0,0,0,0,0,0,0.942231434,0.991754614,1.014380768,1.022292734,1.013292443,1.003238364,0.994047568,1,1,1,1,1,1,1,665410,1.000133752,0.97922883,89,-18330.08658,680922,0,1,1.021348328,-12484.47189,-38439.78127,-5486.562251,9569.106831,14833.80823,8844.924436,2154.839946,-3960.80781,0,0,0,0,0,0,0,0,0,0,-13821.34448,13910.34448,0,89,3
2527,"Missoula, MT Metro Area-Bus",2006,0,31,13.48902251,13.29791541,0.453880164,11.97168221,1.446918983,10.06967973,7.31,21.49935415,6.3,0,0,0,0,0,0,0.878257449,-0.337248794,13.82627131,1.78E-15,721452,1010817.854,595951,0.574409316,158209.58,3.25,23615,1.006985359,0.932924542,1.003309312,1.050006048,0.989169919,1.47,-1.028556947,0.4,0,0,0,0,0,0,1.079854469,1.019471817,1.014985063,1.012215451,1.030813896,1.010163437,0.99440038,0.998800689,1,1,1,1,1,1,665499,1.08407676,1.169728752,55953,146670.6301,680922,0,1,0.926776241,106949.1513,53143.06899,12958.4746,9972.54467,8129.370536,20506.6173,6763.757001,-3726.541353,-798.140419,0,0,0,0,0,0,0,0,0,112954.3148,-57001.31484,0,55953,3
2528,"Missoula, MT Metro Area-Bus",2007,0,31,13.5115785,13.31583916,0.444352488,12.00015746,1.492566961,10.19390014,4.78,20.70610506,8.1,0,0,0,0,0,0,0.878257449,-0.292690475,13.80426898,0,737910,988820.3679,606729,0.559480086,162779.42,3.4485,26738.58,1.001347862,0.979008387,1.00237855,1.031548399,1.012336084,-2.53,-0.793249088,1.8,0,0,0,0,0,0,1.015039561,1.005646301,1.01078364,1.008075411,0.966383519,0.982746692,0.995678659,0.994614415,1,1,1,1,1,1,721452,1.022812328,0.978237932,16458,-21997.4864,680922,0,1,1.045565951,-15173.43532,10850.3214,4073.535157,7779.878412,5826.021473,-24252.67727,-12447.43368,-3117.639865,-3885.440946,0,0,0,0,0,0,0,0,0,-15700.28714,32158.28714,0,16458,3
