,Unnamed: 0,CBSA,MNAME,Modes,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,Area_acre,POP_CENSUSTRACT,AVG_SPEED,GasPrice
3876,4422,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",Rail,2018,9762892,4497354,9762892,4497354,252177,15880306.75,1.62659863,1219827292,2298498.667,1435593.5,413627.25,33467,31964,31875.5,39957.75,31614.75,2298231,12.725,8.3,79.1,22.825,62,15.175,832989.5,50296.25,251711.75,321467,141575.5,67939,6.038041296,68864.5,91307,24.9,41.9,33.2,808906.25,99320,25979.5,27.725,46986.25,1037635.333,1084621.583,4.331013816,95.66898592,89683.2,970088.75,17.83411651,3.395818182
3877,4424,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2005,631274,627016,629253.9232,625009.5488,48476.3776,432690,0.687623842,183955663,202037,168965,28593,649,21141,21535,18740,20667,201677,17.5,9.2,73.3,25.9,60.8,13.3,78879,6380,25163,30710,10677,5949,8.088337834,39957,52759,44.7,41.8,13.5,69878,5413,649,21.1,7844.916667,90520.25,98365.16667,7.973100933,92.02689933,1024,7459,12.89307452,2.246666667
3878,4425,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2006,716748,693567,714454.4064,691347.5856,56446.7904,459237,0.642779995,183955663,206300,171154,30535,381,20811,21621,16971,38087,200392,18.6,9.6,71.7,24.9,61.3,13.8,77391,6481,27136,30905,8829,4040,8.374358776,38362,49745,45.7,43.7,10.6,67422,6079,509,21.7,7636.25,91076.08333,98712.33333,7.735653292,92.2643485,1024,7873,12.24777495,2.54425
3879,4426,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2007,814085,719309,811479.928,717007.2112,51384.0432,520916,0.641933315,183955663,202268,169844,28339,787,22487,23200,20414,51048,196991,16.8,7.9,75.2,24.6,61.2,14.2,76003,5822,26388,28484,10517,4792,7.660223939,43051,56404,41.5,45.7,12.8,70003,5087,300,21,7006.25,89941,96947.25,7.223511583,92.77648917,1024,8287,13.95388853,2.821583333
3880,4427,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2008,1019953,748323,1016689.15,745928.3664,44950.696,629858,0.619518759,183955663,200745,168152,27802,421,21805,21937,21400,21481,196282,19.2,8.5,72.3,24,61.5,14.5,78521,5296,28896,30705,9859,3765,6.744692503,41441,54671,43.5,44.4,12.1,69387,6996,345,21.5,7816.583333,86456.25,94272.83333,8.289573025,91.710427,1024,8701,16.59436745,3.2295
3881,4428,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2009,1015592,754002,1012342.106,751589.1936,44481.2032,811491,0.801597597,183955663,200050,168536,26447,537,20907,21372,18986,16544,195385,22.7,8.7,68.7,23.6,61.3,15.1,78862,7082,27303,29778,10559,4140,8.98024397,39200,52754,44.5,43.5,12,65715,5654,744,20.1,11842.5,82692.91667,94535.41667,12.51758408,87.48241542,1024,9115,16.896782,2.33225
3882,4429,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2010,998955,786979,995758.344,784460.6672,44940.728,810542,0.813994685,183955663,199911,170720,23142,600,21376,21700,19205,8848,195336,,,,23.3,61.3,15.4,75609,5956,27395,28589,9707,3962,7.877369096,41938,53707,41.8,45.9,12.3,68434,5642,62,N,11096.91667,79624.66667,90721.58333,12.22435067,87.77564942,1024,9529,17.45545082,2.778083333
3883,4430,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2011,1062182,806591,1058783.018,804009.9088,42868.3808,759218,0.717066658,183955663,199088,172422,22271,555,21421,21750,20169,8529,193658,,,,23.1,61.4,15.5,76342,6154,27495,27904,9893,4896,8.0610935,40434,53423,43.2,44,12.8,66001,6998,332,22.3,9156.25,80647.41667,89803.66667,10.19820674,89.80179408,1024,9943,18.75531321,3.531833333
3884,4431,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2012,979040,683808,975907.072,681619.8144,38149.5296,780865,0.800142782,183955663,198353,165930,26678,911,22149,22895,20267,15198,191832,,,,22.6,61.2,16.2,78010,6440,27724,28996,10721,4129,8.255351878,40318,52103,43,44.7,12.3,64794,6316,382,22,8190.333333,80579.66667,88770,9.223608958,90.77639142,1024,9740,17.86705686,3.613333333
3885,4432,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2013,894734,767067,891870.8512,764612.3856,43554.1792,576470,0.6463604,183955663,196542,166569,24652,971,21420,21304,21653,7125,190729,17.8,11.7,70.5,22.2,61.2,16.6,77518,7646,28001,27606,9940,4325,9.863515571,41548,56990,42.8,44.2,13,68181,7153,571,21.2,8032.666667,80811.08333,88843.75,9.040362917,90.95963733,1024,9875,17.55543095,3.518416667
3886,4433,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2014,1029207,683412,1025913.538,681225.0816,41382.152,798526,0.778356041,183955663,195012,166350,22870,641,23717,23823,22140,11127,189233,16.6,11.9,71.4,22,60.9,17.1,78000,7578,26222,30709,9557,3934,9.715384615,44931,57427,38,47.8,14.2,68866,5730,367,20.8,6652.75,82323.66667,88976.41667,7.476733967,92.52326708,1024,9815,16.46180898,3.3645
3887,4434,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2015,903125,604336,900235,602402.1248,41694.1504,702215,0.780035213,183955663,193307,163352,23808,692,22355,22081,24383,32848,186998,18.4,10.4,71.2,21.6,60.7,17.7,77211,7393,28542,26235,10959,4082,9.575060548,43383,60183,41.6,43.4,15,65430,7958,517,22.8,5030,83222.75,88252.75,5.700860342,94.2991395,1024,9470,14.44812088,2.40275
3888,4435,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2016,633385,611573,631358.168,609615.9664,39420.4496,496536,0.78645692,183955663,192326,166213,21622,395,24211,23945,24912,13826,185941,17.4,8.3,74.3,21.5,60.2,18.3,78494,6397,26377,30379,9977,5364,8.149667491,45849,60525,37.8,47,15.2,69737,8114,92,22.4,4716.416667,83808.16667,88524.58333,5.326266642,94.67373333,1024,9295,15.46446001,2.145916667
3889,4436,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2017,520287,666746,518622.0816,664612.4128,41532.6688,630342,1.215416818,183955663,191934,162849,22913,719,24959,24937,25865,48500,184951,17.4,9.1,73.5,21.3,59.9,18.8,80958,7348,27612,30480,10313,5205,9.076311174,45331,62214,38.5,45.4,16.1,67428,7217,705,21.4,4842.25,82820.08333,87662.33333,5.521447225,94.47855192,1024,9292,16.00216003,2.407583333
3890,4437,40980,"Saginaw-Saginaw Township North, MI Metro Area",Bus,2018,560977,956864,559181.8736,953802.0352,64573.7008,679276.75,1.214768901,183955663,192522.3333,161041.25,23334.75,887.75,25984,26147,26712,69750,183944.25,17.15,9.175,73.675,21.125,59.55,19.325,83126.75,7812.25,27997,31591.75,10319.5,5406.25,9.397997636,45559,63566.25,38.075,45.1,16.825,66773,6583.25,1058.5,20.55,4858.229167,82225.37499,87083.60416,5.574184237,94.42581432,1024,9246,14.77075068,2.716363636
3891,4438,41060,"St. Cloud, MN Metro Area",Bus,2005,1751082,978664,1643215.349,918378.2976,65149.3584,705255,0.429192072,123607243,172989,142038,26247,686,24258,24648,24131,17966,172593,9.8,7.3,82.9,23.5,65.5,11,67720,3717,20119,27103,11316,5465,5.488777318,46367,57078,38.1,50.3,11.6,76579,10502,719,20.6,4510.166667,98294.25,102804.4167,4.3871623,95.61283683,2566.4,11391,14.09650563,2.246666667
3892,4439,41060,"St. Cloud, MN Metro Area",Bus,2006,1853306,1010746,1739142.35,948484.0464,86656.548,779168,0.448018531,123607243,182784,145514,30889,646,22541,23565,21298,22917,173481,12.3,7.4,80.3,23.3,65.2,11.5,70059,4027,17025,30305,13267,5435,5.74801239,48484,59422,34.4,52.5,13.1,74567,7963,1461,20.9,4252.75,99696.25,103949,4.091552667,95.90844675,2566.4,12106,10.9453246,2.54425
3893,4440,41060,"St. Cloud, MN Metro Area",Bus,2007,1924711,1000906,1806148.802,939250.1904,66343.9416,886881,0.491034293,123607243,185555,152254,27689,319,24176,24688,24430,36711,175247,12,6.2,81.8,23.4,65.3,11.3,69834,4278,18628,29621,11314,5993,6.125955838,50575,60974,34.1,51.6,14.3,76889,8678,1110,20.8,4940.666667,101217.75,106158.4167,4.654533175,95.34546608,2566.4,12821,14.15728652,2.821583333
3894,4441,41060,"St. Cloud, MN Metro Area",Bus,2008,2238408,1098533,2100522.067,1030863.367,73178.3088,981026,0.467039131,123607243,186954,152902,27053,726,25181,25170,26707,36265,175927,10.7,8.3,81.1,22.6,65.7,11.7,70908,3164,19144,30375,13007,5218,4.46211993,51657,62764,32.1,53.7,14.2,82426,7657,1411,22.3,6037.5,100567.0833,106604.5833,5.663617658,94.336383,2566.4,13536,14.08700726,3.2295
3895,4442,41060,"St. Cloud, MN Metro Area",Bus,2009,2219439,1145182,2082721.558,1074638.789,75680.0832,1105332,0.530715206,123607243,189148,157287,25680,854,22307,23035,20425,9943,178591,14.1,8.7,77.2,23.2,64.7,12.1,72178,4319,19056,30426,12519,5858,5.983817784,48038,60947,37.3,48.5,14.2,77492,7566,977,21.2,8503.166667,99011.41667,107514.5833,7.905237158,92.094762,2566.4,14251,14.19975697,2.33225
3896,4443,41060,"St. Cloud, MN Metro Area",Bus,2010,2278182,1266633,2137845.989,1188608.407,79906.6368,1172405,0.548404799,123607243,189284,152065,29096,456,23875,24081,25955,22458,179816,,,,23.4,64.6,12,71145,4131,20562,28734,12370,5348,5.806451613,50085,59951,33.2,52.4,14.4,77161,8239,830,20.5,8017.666667,98756.83333,106774.5,7.508141717,92.49185808,2566.4,14966,14.87496477,2.778083333
3897,4444,41060,"St. Cloud, MN Metro Area",Bus,2011,2303768,1325963,2161855.891,1244283.679,83688.3888,1270257,0.587577093,123607243,190014,151955,30376,689,24546,26230,21910,16155,181943,,,,23.3,64.4,12.3,72032,4669,19511,29915,12684,5253,6.481841404,51848,63705,32.2,51.1,16.7,77195,9033,1036,21.1,6983.583333,100255.3333,107238.9167,6.510264908,93.48973525,2566.4,15681,14.86805633,3.531833333
3898,4445,41060,"St. Cloud, MN Metro Area",Bus,2012,2250789,1331249,2112140.398,1249244.062,83981.1696,1373679,0.650372959,123607243,190471,154713,28958,400,25781,25776,26265,45769,182590,,,,22.9,64.4,12.7,71971,3750,18397,30675,12889,6260,5.21043198,54573,66085,32.8,48.2,19,78839,8769,1900,20.7,6008.166667,101456.9167,107465.0833,5.590527733,94.40947142,2566.4,15426,14.87528773,3.613333333
3899,4446,41060,"St. Cloud, MN Metro Area",Bus,2013,2250488,1337478,2111857.939,1255089.355,84019.644,1445476,0.684457024,123607243,191306,157722,25788,1213,26768,27285,26839,8902,183531,13.6,8.5,77.9,23.2,63.8,13,72873,5565,19735,30172,11334,6067,7.636573216,55513,69156,29.9,50.9,19.2,81908,8110,1538,20.5,5513.833333,102612.4167,108126.25,5.099981467,94.90001742,2566.4,15174,14.93804657,3.518416667
3900,4447,41060,"St. Cloud, MN Metro Area",Bus,2014,2182059,1378863,2047644.166,1293925.039,86158.2576,1451275,0.708753515,123607243,192418,153668,27137,1047,26564,27334,27011,21229,183813,14.6,8.7,76.8,23.1,63.5,13.4,72884,4749,20036,31439,11909,4751,6.515833379,55390,67544,31.9,48.8,19.3,78831,7666,1126,20.5,4678.833333,104756.25,109435.0833,4.275500508,95.72450008,2566.4,14898,15.01800379,3.3645
3901,4448,41060,"St. Cloud, MN Metro Area",Bus,2015,2052992,1404980,1926527.693,1318433.232,87148.2696,1375598,0.714029705,123607243,194418,154223,28616,909,27686,28682,26202,25662,186664,14.5,8.1,77.4,23.2,63.3,13.5,74617,4319,21780,31967,11167,5384,5.788225203,54157,68555,29.7,51.8,18.5,85541,7057,1601,21.9,4130.666667,105595.3333,109726,3.764478617,96.235522,2566.4,14959,15.12862204,2.40275
3902,4449,41060,"St. Cloud, MN Metro Area",Bus,2016,1939664,1418201,1820180.698,1330839.818,90138.9504,1309600,0.719489005,123607243,195644,154930,29284,1021,28882,29659,31461,23984,187504,10.9,8.7,80.4,23.2,62.4,14.4,74834,3938,21671,29822,13827,5576,5.262313921,56620,72341,28.9,48.9,22.2,82681,7884,1639,20.3,4322.75,106811.75,111134.5,3.891179525,96.10882,2566.4,14583,14.76431456,2.145916667
3903,4450,41060,"St. Cloud, MN Metro Area",Bus,2017,1767469,1469489,1658592.91,1378968.478,96673.0296,1160057,0.69942238,123607243,197759,156778,27573,500,30407,30858,31123,30952,189345,11.1,7.2,81.7,23.3,62.3,14.4,76342,4018,21618,31424,13264,6018,5.263157895,61943,77934,27.4,47.3,25.3,87873,8759,1224,21.4,3927.416667,108318.1667,112245.5833,3.497510683,96.50248975,2566.4,14484,14.26425223,2.407583333
3904,4451,41060,"St. Cloud, MN Metro Area",Bus,2018,1654668,1460804,1552740.451,1370818.474,95914.8024,1031400.25,0.664245109,123607243,195940.3333,158340.75,26456.75,137.25,31849.75,32001.5,32184.25,35758.5,190935.75,10.35,6.225,83.425,23.375,62,14.625,77527.25,3982.75,21551,32089.25,13506.75,6397.5,5.137225943,66551,83075.25,26.075,45.375,28.55,91052,9622,922.25,21.825,3678.937501,109752.0834,113431.0208,3.233934279,96.76606656,2566.4,14315.75,14.29204293,2.716363636
3905,4452,41140,"St. Joseph, MO-KS Metro Area",Bus,2005,353707,799621,353707,799621,70528,98458,0.278360338,108380649,111755,82107,28557,155,20366,19456,23152,37656,111376,12.1,10.6,77.2,23.6,62,14.4,46362,3976,14085,16320,8529,3452,8.575988956,36785,46747,48.1,45.2,6.7,43534,6034,165,19.3,3737.666667,61106.91667,64844.58333,5.764139417,94.23586142,672,5942,11.33763895,2.246666667
3906,4453,41140,"St. Joseph, MO-KS Metro Area",Bus,2006,392099,823230,392099,823230,69408,118891,0.30321679,108380649,124554,87856,34451,411,20152,19624,20249,31064,117387,13.4,11.8,74.8,22.9,62.9,14.2,46227,2688,15491,17668,7619,2761,5.814783568,41597,48091,44.2,46.7,9.1,45789,6615,274,18.8,3036.416667,63384.75,66421.16667,4.576573083,95.42342792,672,5753,11.86073651,2.54425
3907,4454,41140,"St. Joseph, MO-KS Metro Area",Bus,2007,429133,828621,429133,828621,71392,145895,0.339976185,108380649,123252,89175,31814,351,21500,21229,21864,34345,116302,12.4,9.2,78.3,23,62.3,14.7,47619,3628,14100,18477,7804,3610,7.618807619,41160,55918,41.9,46.9,11.2,48160,5309,402,19.5,3040.666667,65227.5,68268.16667,4.452873867,95.54712542,672,5564,11.6066366,2.821583333
3908,4455,41140,"St. Joseph, MO-KS Metro Area",Bus,2008,390444,836720,390444,836720,70170,231936,0.59403141,108380649,124754,88614,34299,282,22716,22811,22711,14788,115064,13.3,7.2,79.5,22.3,63.7,14,46054,3546,14049,17734,7748,2977,7.699656924,44426,57307,38,49.6,12.4,48318,7777,227,19.6,3592.25,64723.83333,68316.08333,5.256723133,94.74327642,672,5375,11.92418412,3.2295
3909,4456,41140,"St. Joseph, MO-KS Metro Area",Bus,2009,359704,908782,359704,908782,74752,269785,0.75001946,108380649,123645,86845,32752,1014,22095,22495,21439,30365,116282,12.6,10,77.4,22.7,62.8,14.5,44943,3056,16005,16705,6301,2876,6.799724095,42198,52840,40.1,50.4,9.5,45653,6740,331,20.2,5961.166667,63576.83333,69538,8.570078208,91.42992133,672,5186,12.15729345,2.33225
3910,4457,41140,"St. Joseph, MO-KS Metro Area",Bus,2010,368230,919804,368230,919804,76576,265698,0.721554463,108380649,129678,90400,35801,422,22126,21371,23472,41222,120195,,,,22.8,63.1,14.1,48133,4216,14920,17678,8001,3318,8.759063428,43178,58254,41.8,45.8,12.4,46680,5996,514,17.6,5940.833333,60180.83333,66121.66667,8.986672792,91.01332783,672,4997,12.01164856,2.778083333
3911,4458,41140,"St. Joseph, MO-KS Metro Area",Bus,2011,408212,895222,408212,895222,76392,274496,0.672434911,108380649,127482,89593,32159,776,21624,22787,21736,20960,119686,,,,22.2,63.2,14.6,46101,3741,14025,19165,6549,2621,8.114791436,44416,52722,39.8,48.7,11.5,47923,6579,491,20.2,5187.083333,60527.5,65714.58333,7.893021667,92.10697942,672,4808,11.71879254,3.531833333
3912,4459,41140,"St. Joseph, MO-KS Metro Area",Bus,2012,0,0,0,0,0,286006,0,108380649,128278,88755,34590,964,22744,22448,23504,35774,119694,,,,22.1,63.3,14.6,47656,3433,16626,17305,7245,3047,7.203709921,43784,54561,41,46,13,47706,6297,478,18.9,4040.583333,62059.41667,66100,6.112429258,93.88757008,672,4630,0,3.613333333
3913,4460,41140,"St. Joseph, MO-KS Metro Area",Bus,2013,0,0,0,0,0,284650,0,108380649,128989,90079,34365,712,23607,22808,23570,23894,119933,15.5,10.7,73.8,22.7,62.6,14.7,46237,3619,15740,17394,6648,2836,7.827064905,45024,55805,39.7,45.3,15,46980,6296,652,19.2,3959.416667,61902.33333,65861.75,6.008625867,93.99137425,672,4840,0,3.518416667
3914,4461,41140,"St. Joseph, MO-KS Metro Area",Bus,2014,0,0,0,0,0,287279,0,108380649,127671,89684,34542,833,23063,21992,26479,21103,118968,16.6,9.9,73.5,22.3,62.6,15.1,46526,4148,15821,15907,7069,3581,8.915445127,47402,59860,38.6,46.2,15.2,47773,5292,840,18.8,3607.25,61813.58333,65420.83333,5.510291867,94.48970792,672,4894,0,3.3645
3915,4462,41140,"St. Joseph, MO-KS Metro Area",Bus,2015,0,0,0,0,0,278642,0,108380649,127421,86680,35779,920,24584,24584,24650,19583,118737,16.5,11,72.5,22,62.3,15.7,46518,2826,14547,17828,7643,3674,6.075067716,49263,59773,35.7,49.8,14.5,50549,6157,174,17.8,2970.5,62834.08333,65804.58333,4.511951142,95.48805042,672,4767,0,2.40275
3916,4463,41140,"St. Joseph, MO-KS Metro Area",Bus,2016,0,0,0,0,0,264658,0,108380649,127528,88593,34538,456,25247,25375,23413,23836,119365,16.2,8.3,75.5,21.6,62.2,16.2,48068,3640,15779,17169,7791,3689,7.572605476,49211,63038,37.8,45.4,16.8,47621,5265,31,N,2673.25,63473.08333,66146.33333,4.040063183,95.95993742,672,4995,0,2.145916667
3917,4464,41140,"St. Joseph, MO-KS Metro Area",Bus,2017,0,0,0,0,0,283382,0,108380649,127092,86537,35409,383,25705,25673,26241,15132,118202,14,8.3,77.7,22.6,60.5,16.9,47135,3959,15012,17417,7089,3658,8.399278668,47309,62943,37.2,45.1,17.7,46420,4499,558,19.3,2250.25,63119.83333,65370.08333,3.439262142,96.56073825,672,5042,0,2.407583333
3918,4465,41140,"St. Joseph, MO-KS Metro Area",Bus,2018,0,0,0,0,0,293929,0,108380649,127347,85473.25,35752,212.25,26214.25,26094.25,28052.75,9667.25,117486.75,12.275,7.625,80.1,23.25,59.2,17.55,46822.75,4401.75,14744.75,17438.25,6599.5,3638.5,9.400878846,45869.5,63688,37.275,43.775,18.95,44787.25,3701.5,917.5,#VALUE!,1858.6875,63014.64583,64873.33333,2.870689372,97.12931062,672,5134.25,0,2.716363636
3919,4466,41180,"St. Louis, MO-IL Metro Area",Bus,2005,33176356,19516967,33176356,19516967,1404155,25022009,0.754212096,2392205874,2725336,1907734,693697,15284,26217,25574,28275,33019,2716197,10.9,7.2,81.9,24.7,63.1,12.2,1085710,75826,369106,428371,150968,61439,6.984001253,48716,63344,36,47.8,16.2,1095363,117882,29451,24.6,80551.58333,1367784.333,1448335.917,5.562220392,94.43778033,52633.6,466656,13.89943916,2.246666667
3920,4467,41180,"St. Louis, MO-IL Metro Area",Bus,2006,34563185,19781870,34563185,19781870,1412999,25968040,0.751320806,2392205874,2793988,1948312,717897,18985,25685,24938,28521,24907,2736961,11.5,7.5,81,24.7,62.7,12.6,1095451,81292,367507,429086,154611,62955,7.420870491,49765,65176,35,47.3,17.7,1094321,120906,32452,24.8,73276.75,1386375.083,1459651.833,5.021030908,94.97896892,52633.6,461147,13.99991791,2.54425
3921,4468,41180,"St. Louis, MO-IL Metro Area",Bus,2007,34241485,20182571,34241485,20182571,1442377,24732618,0.722299807,2392205874,2802282,1958744,713797,17508,26475,25659,29427,30814,2746451,11,7.7,81.3,24.5,62.7,12.8,1094448,81800,367038,423463,160472,61675,7.474087394,52465,68378,32.9,48,19.1,1103898,114747,35106,24.8,77704.58333,1384531.083,1462235.667,5.312818417,94.68718075,52633.6,455638,13.99257684,2.821583333
3922,4469,41180,"St. Louis, MO-IL Metro Area",Bus,2008,37446296,21248658,37446296,21248658,1509823,28503800,0.761191441,2392205874,2813373,1969508,710859,18657,27314,26491,30704,33211,2748936,11.3,7.5,81.2,24.1,63,12.9,1109251,79210,368242,441549,156921,63329,7.140854505,53189,70545,32.1,47.4,20.5,1124098,128960,37647,25.4,95348.5,1359359.833,1454708.333,6.554115908,93.44588475,52633.6,450129,14.07360863,3.2295
3923,4470,41180,"St. Louis, MO-IL Metro Area",Bus,2009,30780746,18899965,30780746,18899965,1334965,29676866,0.964137321,2392205874,2825769,1967717,725730,18580,26467,25118,29946,23643,2757700,12.6,7.6,79.9,23.8,62.9,13.3,1111547,84608,372810,437093,155818,61218,7.611733917,51691,68086,34,46.9,19.1,1092787,118974,33881,24.8,143621.5,1309320.917,1452942.417,9.883096358,90.11690258,52633.6,444620,14.15764833,2.33225
3924,4471,41180,"St. Louis, MO-IL Metro Area",Bus,2010,27197453,20429024,27197453,20429024,1434283,27852011,1.024066886,2392205874,2815168,1954654,715904,18097,26543,25458,30451,31635,2762465,,,,23.8,62.9,13.3,1112442,85344,384556,427117,155671,59754,7.671770753,50912,67609,34.8,45,20.2,1083333,100577,34322,24.8,144536.6667,1354637.5,1499174.167,9.641534425,90.35846575,52633.6,439111,14.24337038,2.778083333
3925,4472,41180,"St. Louis, MO-IL Metro Area",Bus,2011,30006521,21748931,30006521,21748931,1542258,29047275,0.968032082,2392205874,2813680,1954742,711438,16864,26986,26180,29936,27728,2757578,,,,23.5,62.8,13.7,1105266,88836,373392,429164,153732,60142,8.037522189,51164,69925,34.1,45.5,20.4,1087326,105240,31296,24.9,127331.3333,1368860.667,1496192,8.509373908,91.49062592,52633.6,433602,14.10200563,3.531833333
3926,4473,41180,"St. Louis, MO-IL Metro Area",Bus,2012,32221882,21805510,32221882,21805510,1542510,32432935,1.00654999,2392205874,2819381,1959745,719137,16868,26919,26192,29605,30584,2760219,,,,23.3,62.6,14.1,1108723,95764,369595,425025,157677,60662,8.637324201,52243,70369,34.1,44.5,21.4,1087504,107258,30478,25.4,108457.25,1368080.583,1476537.833,7.34481045,92.65519008,52633.6,434894,14.13638161,3.613333333
