UZA Name,RailBus,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,NTD_ID,UZA,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Tampa-St. Petersburg, FL",DemandResponse,957,"2,441,770",333,"985,625",88108,68.0,640134.0,632729.0,771343.0,700383.0,650693.0,906548.0,1032193.0,997080.0,1038076.0,1006807.0,1143997.0,1197938.0,1333520.0
"Tampa-St. Petersburg, FL",DemandResponse,957,"2,441,770",745,"475,502",92370,85.0,36611.0,22221.0,33687.0,55165.0,74560.0,62366.0,33937.0,44468.0,48725.0,50324.0,54786.0,54648.0,75928.0
"Tampa-St. Petersburg, FL",Rail,957,"2,441,770",255,"875,598",48123,51.0,451903.0,539845.0,607423.0,628227.0,643387.0,568291.0,614181.0,570134.0,487588.0,465012.0,563797.0,566665.0,538478.0
"Terre Haute, IN",Bus,53,"92,742",18,"59,614",55106,632.0,91169.0,84232.0,100378.0,142807.0,144948.0,139138.0,143899.0,147859.0,156000.0,183901.0,184745.0,150357.0,130589.0
"Terre Haute, IN",DemandResponse,53,"92,742",18,"59,614",55106,632.0,14842.0,45355.0,54050.0,42378.0,43649.0,39991.0,40587.0,43114.0,44000.0,51870.0,50385.0,44619.0,40709.0
"Texarkana-Texarkana, TX-AR",Bus,64,"78,162",36,"76,027",66186,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126824.0,111502.0,136305.0,117999.0,109231.0
"Texarkana-Texarkana, TX-AR",DemandResponse,64,"78,162",36,"76,027",60093,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11773.0,21295.0
"Texas City, TX",Bus,76,"106,383","1,792","557,437",132328,1172.0,0.0,0.0,0.0,0.0,20925.0,45462.0,83309.0,103415.0,324837.0,325674.0,427257.0,177315.0,155906.0
"Texas City, TX",DemandResponse,76,"106,383","1,792","557,437",138410,1465.0,23371.0,21665.0,63156.0,61922.0,30000.0,41655.0,28523.0,25025.0,21500.0,37455.0,33002.0,38829.0,36363.0
Texas Non-UZA,Bus,0,0,32,"47,743",132060,0.0,197257.0,229775.0,260606.0,0.0,201151.0,236360.0,263301.0,320261.0,479013.0,462933.0,494460.0,424379.0,214761.0
Texas Non-UZA,DemandResponse,0,0,32,"47,743",66030,0.0,11657.0,40798.0,44470.0,0.0,7575.0,11866.0,11979.0,15222.0,15814.0,15561.0,19974.0,21487.0,38848.0
Texas Non-UZA,Rail,0,0,32,"47,743",6015,0.0,20899.0,9225.0,15342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thousand Oaks, CA",Bus,86,"214,811",138,"419,630",99330,336.0,100452.0,111373.0,99799.0,109157.0,135998.0,120685.0,119390.0,150128.0,140632.0,216312.0,301928.0,179361.0,150423.0
"Thousand Oaks, CA",DemandResponse,86,"214,811",138,"419,630",99330,336.0,59468.0,78730.0,80150.0,94408.0,94450.0,109241.0,133178.0,187951.0,193140.0,229601.0,259278.0,314884.0,240445.0
"Toledo, OH-MI",Bus,240,"507,643",140,"366,314",55044,160.0,5078573.0,5527670.0,5429674.0,5792102.0,5814117.0,4885299.0,4083233.0,3680651.0,3553292.0,3417997.0,4966684.0,5311335.0,4611934.0
"Toledo, OH-MI",DemandResponse,240,"507,643",140,"366,314",110088,320.0,122942.0,200795.0,248200.0,294114.0,363917.0,954110.0,1208049.0,1240252.0,1263797.0,1467391.0,1531075.0,923388.0,762734.0
"Topeka, KS",Bus,80,"150,003",58,"127,473",77028,434.0,595868.0,687418.0,795981.0,944875.0,1031834.0,829252.0,815699.0,986659.0,1392921.0,1224312.0,1146844.0,1024673.0,960567.0
"Topeka, KS",DemandResponse,80,"150,003",58,"127,473",161070,1085.0,191310.0,216363.0,160732.0,185040.0,181501.0,172864.0,185637.0,204853.0,198400.0,192078.0,192287.0,182701.0,176900.0
"Tucson, AZ",Bus,353,"843,168",239,"636,499",99066,104.0,7644164.0,8295832.0,8787307.0,9356143.0,10208497.0,11048423.0,10571769.0,13232716.0,12709343.0,11966389.0,12171995.0,9232193.0,10655133.0
"Tucson, AZ",DemandResponse,353,"843,168",239,"636,499",99066,104.0,340957.0,386412.0,418868.0,448451.0,560922.0,597724.0,548332.0,716490.0,749812.0,742982.0,748010.0,791223.0,979663.0
"Tucson, AZ",DemandResponse,353,"843,168",353,"843,168",99456,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276286.0,402680.0,402498.0,0.0,0.0
"Tucson, AZ",DemandResponse,353,"843,168","9,189","843,746",99444,104.0,0.0,0.0,0.0,0.0,0.0,28033.0,47251.0,137688.0,197813.0,208611.0,551274.0,621508.0,489351.0
"Tucson, AZ",Rail,353,"843,168",239,"636,499",90033,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903561.0,868196.0,600361.0
"Tulsa, OK",Bus,336,"655,479",257,"519,664",132072,248.0,1439118.0,1672116.0,1820112.0,1876335.0,1980227.0,1904502.0,1900660.0,2141129.0,2527490.0,2669190.0,2775866.0,2691888.0,2536855.0
"Tulsa, OK",DemandResponse,336,"655,479",257,"519,664",72054,186.0,419043.0,425684.0,515747.0,534936.0,560862.0,495383.0,492826.0,478578.0,434370.0,449221.0,343010.0,354861.0,369459.0
"Turlock, CA",Bus,26,"99,904",22,"87,867",99402,600.0,0.0,83054.0,92646.0,123983.0,101841.0,93554.0,103806.0,107490.0,110639.0,112165.0,106584.0,118727.0,65549.0
"Turlock, CA",DemandResponse,26,"99,904",22,"87,867",99402,600.0,0.0,45308.0,34502.0,58029.0,46798.0,35802.0,31272.0,38337.0,40654.0,37985.0,38375.0,29435.0,26206.0
"Tuscaloosa, AL",Bus,90,"139,114",171,"136,487",44090,466.0,174076.0,184617.0,247120.0,210701.0,122009.0,129963.0,143180.0,156356.0,151386.0,149519.0,140095.0,129708.0,141011.0
"Tuscaloosa, AL",DemandResponse,90,"139,114",171,"136,487",44090,466.0,76045.0,88545.0,71527.0,74690.0,39563.0,50949.0,47824.0,48964.0,42721.0,48733.0,46698.0,42537.0,43083.0
"Uniontown-Connellsville, PA",Bus,39,"51,370",812,"136,606",66348,1948.0,51254.0,54202.0,68113.0,109841.0,191392.0,144247.0,175028.0,175960.0,198015.0,206575.0,183885.0,184186.0,177644.0
"Uniontown-Connellsville, PA",DemandResponse,39,"51,370",812,"136,606",66348,1948.0,37718.0,45389.0,64413.0,35343.0,42167.0,152349.0,52022.0,55455.0,53373.0,55607.0,100248.0,102131.0,130012.0
"Urban Honolulu, HI",Bus,170,"802,459",277,"953,207",108006,162.0,39925419.0,41531437.0,41742352.0,41984132.0,42454923.0,45874670.0,51721436.0,54774006.0,55038042.0,54976149.0,55064804.0,53216236.0,51441589.0
"Urban Honolulu, HI",DemandResponse,170,"802,459",139,"632,603",9176,54.0,1254174.0,1272663.0,1435625.0,1895977.0,1883604.0,2447416.0,1223630.0,0.0,0.0,0.0,0.0,0.0,0.0
"Urban Honolulu, HI",DemandResponse,170,"802,459",277,"953,207",297012,324.0,1437043.0,1511614.0,1600952.0,1630527.0,1663779.0,1693839.0,1843241.0,1875616.0,1910141.0,1867595.0,1840214.0,1952421.0,2063925.0
"Urban Honolulu, HI",Other,170,"802,459",277,"953,207",9002,54.0,0.0,0.0,0.0,16849.0,29561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Utica, NY",Bus,62,"117,328",73,"154,159",22370,536.0,0.0,973297.0,1067223.0,1123420.0,1181792.0,1147849.0,1140157.0,1244968.0,1111053.0,1142186.0,1159821.0,0.0,0.0
"Utica, NY",DemandResponse,62,"117,328",73,"154,159",22370,536.0,0.0,40113.0,41462.0,49740.0,52264.0,59174.0,60632.0,65016.0,57269.0,70899.0,65624.0,0.0,0.0
"Vacaville, CA",Bus,27,"93,141",27,"93,141",99310,628.0,0.0,0.0,0.0,0.0,0.0,0.0,276749.0,339687.0,353654.0,363706.0,377436.0,361855.0,326292.0
"Vacaville, CA",DemandResponse,27,"93,141",27,"93,141",99310,628.0,0.0,0.0,0.0,0.0,0.0,0.0,30055.0,26334.0,27070.0,24423.0,30017.0,34999.0,32756.0
"Vallejo, CA",Bus,42,"165,074",14,"27,916",9174,203.0,0.0,172216.0,246629.0,293633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vallejo, CA",Bus,42,"165,074",48,"210,000",9028,203.0,3342838.0,3566058.0,3331056.0,2974381.0,3231535.0,2977811.0,3030301.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vallejo, CA",Bus,42,"165,074",57,"234,127",198928,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3491683.0,3850637.0,3875937.0,3729261.0,3734535.0,3471762.0
"Vallejo, CA",DemandResponse,42,"165,074",14,"27,916",9174,203.0,0.0,22497.0,19999.0,14694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vallejo, CA",DemandResponse,42,"165,074",48,"210,000",9028,203.0,38869.0,224461.0,225255.0,242982.0,206169.0,185101.0,172874.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vallejo, CA",DemandResponse,42,"165,074",57,"234,127",99464,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114424.0,94948.0,75551.0,78821.0,53657.0,59272.0
"Vallejo, CA",Other,42,"165,074",48,"210,000",9028,203.0,4694314.0,6203914.0,7046314.0,7666046.0,6556102.0,6196867.0,6412524.0,6113652.0,0.0,0.0,0.0,0.0,0.0
"Victoria, TX",Bus,29,"63,683",30,"60,603",126285,1302.0,34843.0,46636.0,57065.0,10963.0,94218.0,133223.0,107843.0,119659.0,124684.0,134967.0,136018.0,127308.0,112261.0
"Victoria, TX",DemandResponse,29,"63,683",30,"60,603",66190,868.0,6148.0,6939.0,11547.0,84667.0,94132.0,97739.0,207362.0,121664.0,113883.0,88180.0,39942.0,42387.0,40695.0
"Victorville-Hesperia, CA",Bus,167,"328,454",950,"429,481",198592,456.0,935511.0,667422.0,739704.0,983854.0,1183358.0,1295060.0,1498363.0,1609072.0,2122948.0,2159255.0,2307883.0,2322041.0,2302478.0
"Victorville-Hesperia, CA",DemandResponse,167,"328,454",950,"429,481",198592,456.0,245051.0,256339.0,289092.0,362485.0,343859.0,341013.0,344259.0,375728.0,1548008.0,2284634.0,2347510.0,2747007.0,2970567.0
"Villas, NJ",Bus,34,"51,291",251,"94,727",20203,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Villas, NJ",DemandResponse,34,"51,291",251,"94,727",22406,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vineland, NJ",DemandResponse,62,"88,724",489,"146,438",2155,290.0,22133.0,19341.0,20037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vineland, NJ",DemandResponse,62,"95,259",484,"156,898",22386,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Virgin Islands, VI",Bus,134,"106,405",132,"89,246",44376,1200.0,0.0,0.0,0.0,0.0,0.0,260521.0,123699.0,0.0,0.0,373678.0,127859.0,336749.0,328687.0
"Virgin Islands, VI",DemandResponse,134,"106,405",132,"89,246",44376,1200.0,0.0,0.0,0.0,0.0,0.0,24929.0,63061.0,0.0,0.0,160148.0,60639.0,66375.0,76564.0
"Virginia Beach, VA",Bus,515,"1,439,666",431,"1,143,932",33166,68.0,13975951.0,13868643.0,14439676.0,14609180.0,15838517.0,13636873.0,14212376.0,14722110.0,13260332.0,13973870.0,14115226.0,14011691.0,12896637.0
"Virginia Beach, VA",DemandResponse,515,"1,439,666",431,"1,143,932",99498,204.0,355718.0,680528.0,697618.0,1308075.0,1392313.0,1443542.0,1615475.0,1769115.0,1821543.0,1492541.0,1253717.0,1160333.0,1414919.0
"Virginia Beach, VA",Other,515,"1,439,666",431,"1,143,932",33166,68.0,268987.0,302884.0,381419.0,371773.0,373384.0,395541.0,330142.0,386035.0,313134.0,567744.0,355408.0,283084.0,288395.0
"Virginia Beach, VA",Rail,515,"1,439,666",431,"1,143,932",33166,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680839.0,687892.0,1499060.0,1716187.0,1326959.0,1379349.0
"Visalia, CA",Bus,63,"219,454",21,"63,515",99488,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271355.0,491835.0,320206.0,284976.0,268727.0
"Visalia, CA",Bus,63,"219,454",40,"133,151",189273,486.0,521499.0,563828.0,704367.0,827764.0,878768.0,949632.0,976194.0,1183177.0,1260329.0,1422432.0,1526244.0,1279422.0,1410224.0
"Visalia, CA",DemandResponse,63,"219,454",21,"63,515",99488,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36923.0,46425.0,45118.0,48262.0,45131.0
"Visalia, CA",DemandResponse,63,"219,454",40,"133,151",99182,324.0,71114.0,62648.0,78263.0,91974.0,97641.0,105515.0,108466.0,131464.0,140037.0,158048.0,169583.0,139233.0,141475.0
"Waco, TX",Bus,90,"172,378",99,"173,192",66024,392.0,384342.0,382071.0,372529.0,473328.0,459914.0,447385.0,477288.0,524473.0,1087676.0,1093326.0,1187091.0,1217947.0,1199011.0
"Waco, TX",DemandResponse,90,"172,378",99,"173,192",66024,392.0,49453.0,51621.0,61454.0,58636.0,82687.0,81257.0,68441.0,83502.0,95982.0,98880.0,103684.0,145704.0,152872.0
"Waldorf, MD",Bus,68,"109,919",458,"157,705",33176,566.0,201172.0,223204.0,235510.0,296050.0,329394.0,324714.0,302225.0,341291.0,335471.0,362507.0,389787.0,353392.0,347217.0
"Waldorf, MD",DemandResponse,68,"109,919",458,"157,705",33176,566.0,14311.0,15428.0,13049.0,15605.0,11542.0,11435.0,13056.0,12831.0,10003.0,12492.0,15651.0,17120.0,35100.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",16,"139,966",36213,24.0,1887473.0,2242082.0,2083107.0,2452243.0,2582064.0,2702289.0,3308222.0,3600877.0,3481784.0,3822560.0,3717001.0,3683887.0,3482032.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",24,"317,779",30112,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136900.0,3084263.0,2254863.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",26,"220,400",33160,16.0,0.0,0.0,0.0,0.0,956441.0,1316496.0,2081117.0,2378538.0,2708967.0,2726909.0,2817556.0,3591589.0,3905132.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",361,"454,096",66280,32.0,5093832.0,5833683.0,6380938.0,6434057.0,8731717.0,9382459.0,10961497.0,11162304.0,10525172.0,11778493.0,10701496.0,11360782.0,11116014.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",407,"1,138,652",33136,16.0,4554929.0,5306628.0,5129383.0,3607786.0,4260209.0,3139058.0,5203778.0,5730412.0,12766563.0,12552163.0,11807544.0,11841358.0,10452297.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",487,"909,535",33170,16.0,754474.0,925405.0,930882.0,1085170.0,1588778.0,1820334.0,1559543.0,1786462.0,2175576.0,2079183.0,1830759.0,1603962.0,1605471.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",495,"971,777",36153,24.0,9613370.0,13061342.0,13499624.0,13402944.0,13917548.0,15028935.0,19338494.0,21294326.0,21934919.0,21650996.0,23160884.0,22596775.0,21168493.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",520,"373,694",66324,32.0,1861611.0,2273040.0,2971298.0,3732615.0,4966833.0,5643932.0,6893451.0,7697759.0,7652415.0,8501267.0,8959194.0,8588233.0,9583435.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",6,"22,565",33116,16.0,447023.0,549298.0,581435.0,681260.0,840972.0,800090.0,1182591.0,1146669.0,1324232.0,1293130.0,1301394.0,1277856.0,1221573.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",682,"264,585",36309,24.0,0.0,0.0,0.0,1723044.0,1696508.0,2072307.0,2338595.0,2115714.0,2604832.0,3167697.0,0.0,1454471.0,0.0
"Washington, DC-VA-MD",Bus,"1,322","4,586,770",950,"3,719,567",66120,32.0,101691022.0,105665247.0,106824203.0,109484606.0,112999043.0,108559690.0,134882164.0,137450600.0,142477455.0,145391200.0,146520999.0,141053043.0,129035457.0
"Washington, DC-VA-MD",DemandResponse,"1,322","4,586,770",16,"139,966",36213,24.0,0.0,0.0,0.0,0.0,131577.0,148986.0,167015.0,123773.0,154221.0,162616.0,163307.0,169631.0,184661.0
"Washington, DC-VA-MD",DemandResponse,"1,322","4,586,770",26,"220,400",66320,32.0,0.0,0.0,0.0,0.0,333218.0,341712.0,385846.0,440609.0,493643.0,465685.0,614450.0,637850.0,645102.0
"Washington, DC-VA-MD",DemandResponse,"1,322","4,586,770",361,"454,096",30070,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647455.0,7723262.0,8817739.0,10193159.0
"Washington, DC-VA-MD",DemandResponse,"1,322","4,586,770",487,"909,535",33170,16.0,31567.0,34615.0,28391.0,28815.0,32697.0,24683.0,10263.0,14649.0,12861.0,10690.0,53531.0,51140.0,41674.0
"Washington, DC-VA-MD",DemandResponse,"1,322","4,586,770",495,"971,777",6102,16.0,328055.0,345646.0,356493.0,391294.0,430770.0,404805.0,442445.0,545821.0,0.0,0.0,0.0,0.0,0.0
"Washington, DC-VA-MD",DemandResponse,"1,322","4,586,770",950,"3,719,567",66120,32.0,2825930.0,2993461.0,2949841.0,3271303.0,3521539.0,4277470.0,4301068.0,7824852.0,8279999.0,7542330.0,9044594.0,9156404.0,9660475.0
"Washington, DC-VA-MD",Rail,"1,322","4,586,770",24,"317,779",30112,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Washington, DC-VA-MD",Rail,"1,322","4,586,770",26,"220,400",3080,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Washington, DC-VA-MD",Rail,"1,322","4,586,770",730,"2,238,365",33146,16.0,19439464.0,19453438.0,19685561.0,21688092.0,25909794.0,30019730.0,32368123.0,34721591.0,34733106.0,37093476.0,36700191.0,37696913.0,42280669.0
"Washington, DC-VA-MD",Rail,"1,322","4,586,770",950,"3,719,567",33060,16.0,373329768.0,398547775.0,404837785.0,458304931.0,506151701.0,487832729.0,571418362.0,569237545.0,605538195.0,593323968.0,626964769.0,574350853.0,521845597.0
"Waterbury, CT",Bus,90,"194,535",116,"238,853",11256,370.0,0.0,0.0,0.0,0.0,0.0,0.0,1586057.0,1890201.0,1991799.0,2055977.0,2052713.0,1947872.0,1778515.0
"Waterbury, CT",Bus,98,"189,026",58,"189,026",1095,162.0,236161.0,1599815.0,1570302.0,1704345.0,1641167.0,1503028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Waterbury, CT",DemandResponse,90,"194,535",116,"238,853",11256,370.0,0.0,0.0,0.0,0.0,0.0,0.0,201750.0,200006.0,207324.0,269996.0,285023.0,256474.0,282107.0
"Waterbury, CT",DemandResponse,98,"189,026",58,"189,026",1095,162.0,1391576.0,245405.0,236398.0,258634.0,271398.0,277010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Waterloo, IA",Bus,62,"113,418",51,"108,519",77026,556.0,336336.0,374257.0,391244.0,425788.0,536451.0,500836.0,487886.0,521426.0,571538.0,366777.0,380092.0,372489.0,334987.0
"Waterloo, IA",DemandResponse,62,"113,418",51,"108,519",84039,834.0,268945.0,354344.0,370821.0,391748.0,398456.0,426913.0,429300.0,484979.0,381270.0,336553.0,573602.0,584538.0,866025.0
"Wausau, WI",Bus,47,"74,632",19,"39,302",55182,750.0,366357.0,388623.0,386263.0,450341.0,436701.0,410779.0,433661.0,413735.0,447653.0,445811.0,430033.0,405052.0,391313.0
"Wausau, WI",DemandResponse,47,"74,632",19,"39,302",60273,1125.0,82064.0,112284.0,194286.0,184953.0,144394.0,176313.0,17493.0,7366.0,7625.0,7419.0,5615.0,6776.0,8223.0
"Wenatchee, WA",Bus,31,"67,227",197,"108,660",43,412.0,276172.0,324753.0,434202.0,423275.0,598155.0,643373.0,719658.0,731077.0,668616.0,651347.0,624053.0,603505.0,599684.0
"Wenatchee, WA",DemandResponse,31,"67,227",197,"108,660",129,1236.0,48567.0,55864.0,67802.0,150422.0,60792.0,52942.0,72455.0,61986.0,44280.0,37743.0,33434.0,33093.0,35479.0
"Westminster-Eldersburg, MD",Bus,58,"72,714",452,"167,627",33184,766.0,18487.0,13774.0,13235.0,11389.0,10687.0,9416.0,12591.0,21961.0,20747.0,22854.0,21965.0,22577.0,23947.0
"Westminster-Eldersburg, MD",DemandResponse,58,"72,714",452,"167,627",33184,766.0,257322.0,247618.0,284203.0,336700.0,338916.0,387878.0,174649.0,226388.0,223863.0,200293.0,179149.0,177739.0,183290.0
"Wheeling, WV-OH",Bus,47,"81,249",27,"57,416",33070,706.0,286704.0,314648.0,392865.0,393652.0,398461.0,384211.0,394554.0,405782.0,420165.0,423242.0,413203.0,401285.0,409564.0
"Wheeling, WV-OH",DemandResponse,47,"81,249",27,"57,416",33070,706.0,7272.0,9194.0,11026.0,13273.0,12779.0,13212.0,14629.0,14391.0,13003.0,11711.0,10930.0,12126.0,12444.0
"Wichita, KS",Bus,215,"472,870",159,"382,386",77030,166.0,1121178.0,1121178.0,1121178.0,1564914.0,1470883.0,1453918.0,1630687.0,1809352.0,1735372.0,1700362.0,1758002.0,1420689.0,1457565.0
"Wichita, KS",DemandResponse,215,"472,870",159,"382,386",224075,415.0,687316.0,671815.0,656567.0,707578.0,766983.0,837278.0,246304.0,1099788.0,985650.0,757579.0,716342.0,554620.0,248887.0
"Williamsburg, VA",Bus,56,"75,689",144,"153,600",66304,1484.0,435337.0,444430.0,383483.0,308387.0,334253.0,423697.0,429798.0,551355.0,562060.0,594586.0,779378.0,757830.0,874560.0
"Williamsburg, VA",DemandResponse,56,"75,689",144,"153,600",33152,742.0,11257.0,12789.0,15508.0,13740.0,5581.0,4156.0,4287.0,3929.0,5064.0,7329.0,15639.0,13695.0,20724.0
"Williamsport, PA",Bus,27,"56,142",92,"69,764",33052,924.0,620992.0,678256.0,686861.0,694904.0,793966.0,800798.0,811972.0,865917.0,843507.0,731033.0,754314.0,776515.0,796059.0
"Williamsport, PA",DemandResponse,27,"56,142",92,"69,764",66104,1848.0,7322.0,9672.0,6856.0,7192.0,6988.0,5056.0,5132.0,4520.0,3776.0,3056.0,2373.0,2104.0,2176.0
"Wilmington, NC",Bus,134,"219,957",200,"216,479",48018,483.0,753194.0,647129.0,746753.0,701991.0,712348.0,740118.0,0.0,3674862.0,3432683.0,3755821.0,1359286.0,1668188.0,1633438.0
"Wilmington, NC",DemandResponse,134,"219,957",200,"216,479",92030,805.0,2421.0,5140.0,7167.0,14342.0,30277.0,763845.0,0.0,779490.0,600931.0,659033.0,705165.0,760210.0,709957.0
"Winchester, VA",Bus,37,"69,449",9,"27,216",33198,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84171.0,81538.0,71595.0,74160.0,81052.0,81348.0
"Winchester, VA",DemandResponse,37,"69,449",9,"27,216",33198,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8540.0,7272.0,6855.0,6886.0,8094.0,7670.0
"Winston-Salem, NC",Bus,323,"391,024",108,"199,555",44024,190.0,1550827.0,1630229.0,1649661.0,1639687.0,1705139.0,1643406.0,1744008.0,1859868.0,1816749.0,1810743.0,1747889.0,1593592.0,1442622.0
"Winston-Salem, NC",DemandResponse,323,"391,024",108,"199,555",44024,190.0,608451.0,749792.0,746952.0,839629.0,898218.0,793071.0,822432.0,854469.0,861761.0,630454.0,564568.0,585266.0,457295.0
"Worcester, MA-CT",Bus,304,"486,514",231,"169,643",10126,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,545.0,0.0,0.0
"Worcester, MA-CT",Bus,304,"486,514",866,"479,329",21042,243.0,1699441.0,2332806.0,2229221.0,2243355.0,2557493.0,2759796.0,2837444.0,3228296.0,3353939.0,3286353.0,3372971.0,3348710.0,3074308.0
"Worcester, MA-CT",DemandResponse,304,"486,514",231,"169,643",11252,162.0,0.0,0.0,0.0,0.0,0.0,0.0,58208.0,56359.0,52886.0,59965.0,54150.0,0.0,0.0
"Worcester, MA-CT",DemandResponse,304,"486,514",866,"479,329",33084,486.0,318183.0,347457.0,357731.0,312337.0,271347.0,456840.0,376429.0,323671.0,314059.0,308585.0,284549.0,314170.0,329239.0
"Yakima, WA",Bus,60,"129,534",33,"100,715",12,496.0,272478.0,301019.0,331030.0,395355.0,495585.0,534590.0,598546.0,502570.0,873269.0,958667.0,987356.0,1040977.0,1063720.0
"Yakima, WA",DemandResponse,60,"129,534",33,"100,715",12,496.0,179470.0,173259.0,207155.0,380831.0,302494.0,356254.0,383330.0,355395.0,374109.0,364128.0,361716.0,282774.0,253823.0
"York, PA",Bus,132,"232,045",911,"381,751",72162,948.0,1603444.0,1706524.0,2552599.0,1801133.0,1443180.0,1458675.0,1618663.0,1917803.0,1839741.0,1778641.0,1699914.0,1814306.0,1806561.0
"York, PA",DemandResponse,132,"232,045",911,"381,751",102189,1106.0,2065449.0,2444128.0,2810692.0,3086803.0,3745875.0,4436975.0,3803342.0,6088756.0,5091038.0,5162886.0,5487045.0,8387864.0,12620687.0
"Youngstown, OH-PA",Bus,241,"387,550",173,"96,432",33110,194.0,25485.0,36016.0,38755.0,39016.0,38499.0,36764.0,40450.0,48880.0,47544.0,52287.0,62530.0,56861.0,54940.0
"Youngstown, OH-PA",Bus,241,"387,550",216,"238,823",55048,194.0,819078.0,952512.0,813004.0,628842.0,675267.0,658718.0,755860.0,867311.0,929391.0,945011.0,921156.0,901341.0,893034.0
"Youngstown, OH-PA",DemandResponse,241,"387,550",173,"96,432",33110,194.0,74155.0,108290.0,113154.0,130600.0,115073.0,133990.0,120225.0,114997.0,111270.0,217277.0,228956.0,223402.0,252082.0
